[06:11:53	]Enistein has connected.
[11:07:56	]Adrian Naylor ran SAM command 'menu' with arguments: ''
[11:07:58	]Revain On Duty used command '/CharSearch'.
[11:07:59	]Revain On Duty used command '/CharSearch'.
[11:08:02	]Igor Makarov entered observer.
[11:08:03	]Igor Makarov exited observer at their location.
[11:08:12	]Malik Tuncay ran SAM command 'noclip' with arguments: ''
[11:08:15	]Revain On Duty entered observer.
[11:08:18	]Malik Tuncay ran SAM command 'noclip' with arguments: ''
[11:08:19	]Revain On Duty exited observer.
[11:08:19	]Malik Tuncay ran SAM command 'noclip' with arguments: ''
[11:08:27	]Revain On Duty entered observer.
[11:08:28	]Revain On Duty exited observer.
[11:08:46	]Revain On Duty ran SAM command 'asay' with arguments: 'flag veriyimmi kendimize'
[11:08:57	]Igor Makarov used command '/CharGetUp'.
[11:08:57	]Revain On Duty ran 'Pants' on item 'CP Rank Leader Uniform' (#173)
[11:08:59	]Revain On Duty ran 'drop' on item 'CP Rank Leader Uniform' (#173)
[11:08:59	]Revain On Duty has lost a 'CP Rank Leader Uniform' #173.
[11:09:03	]Igor Makarov entered observer.
[11:09:04	]Revain On Duty entered observer.
[11:09:06	]Revain On Duty destroyed a 'CP Rank Leader Uniform' #173.
[11:09:07	]Malik Tuncay ran SAM command 'asay' with arguments: 'büyük Q hariç verebilisrin'
[11:09:07	]Revain On Duty exited observer.
[11:09:08	]Revain On Duty entered observer.
[11:09:09	]Revain On Duty exited observer.
[11:09:18	]Revain On Duty ran SAM command 'asay' with arguments: 'büyük q nasıl yani'
[11:09:24	]Malik Tuncay ran SAM command 'asay' with arguments: 'büyük Q flagı hariç'
[11:09:25	]Malik Tuncay ran SAM command 'asay' with arguments: 'verebilirsin'
[11:09:30	]Igor Makarov exited observer at their location.
[11:09:30	]Revain On Duty ran SAM command 'asay' with arguments: 'büyük q ne oluyo la'
[11:09:45	]Igor Makarov has spawned a magazine_ak_30rnd.
[11:09:48	]Igor Makarov entered observer.
[11:09:50	]Igor Makarov has spawned a apex_mag_sniper1_1.
[11:09:52	]Igor Makarov exited observer at their location.
[11:09:54	]Igor Makarov ran 'take' on item '30rnd AK-magazine' (#198)
[11:09:54	]Igor Makarov has gained a '30rnd AK-magazine' #198.
[11:10:08	]Revain On Duty ran SAM command 'asay' with arguments: 'ben veriyom büyük q yü bizden kaldirirsin'
[11:10:09	]Igor Makarov was just knocked out due to: hit by stunstick owned by Revain On Duty
[11:10:15	]Malik Tuncay ran SAM command 'noclip' with arguments: ''
[11:10:15	][IC] Revain On Duty: <:: XD. ::>
[11:10:16	]Malik Tuncay ran SAM command 'noclip' with arguments: ''
[11:10:17	]Malik Tuncay ran SAM command 'noclip' with arguments: ''
[11:10:20	]Igor Makarov used command '/CharBan Revain'.
[11:10:22	]Igor Makarov just banned a character with the name Revain On Duty '#9'
[11:11:25	]Revain created the character 'C17:RCT.YELLO-76'
[11:11:25	]Revain has gained level 5 in the Guns skill.
[11:11:25	]Revain has gained level 10 in the Speed skill.
[11:11:25	]Revain loaded the character 'C17:RCT.YELLO-76'
[11:11:25	]C17:RCT.YELLO-76 has gained a '#13109's Identity Card' #200.
[11:11:25	]C17:RCT.YELLO-76 has gained a 'Combine PDA' #201.
[11:11:25	]C17:RCT.YELLO-76 has gained a 'CP Uniform' #202.
[11:11:25	]C17:RCT.YELLO-76 has gained a 'CP Mask' #203.
[11:11:25	]C17:RCT.YELLO-76 has gained a 'Handheld Radio' #204.
[11:11:25	]C17:RCT.YELLO-76 has gained a 'Small Bag' #205.
[11:11:25	]C17:RCT.YELLO-76 has gained a 'Large Bag' #206.
[11:11:33	]Igor Makarov has spawned a bullets_assaultrifle.
[11:11:34	]Igor Makarov ran 'take' on item 'Assault Rifle Bullets' (#207)
[11:11:34	]Igor Makarov has gained a 'Assault Rifle Bullets' #207.
[11:11:37	]Igor Makarov ran 'combine' on item '30rnd AK-magazine' (#198)
[11:11:40	]C17:RCT.YELLO-76 ran SAM command 'goto' with arguments: 'malik'
[11:11:40	]Igor Makarov has lost a '30rnd AK-magazine' #198.
[11:12:10	]C17:RCT.YELLO-76 entered observer.
[11:12:26	]C17:RCT.YELLO-76 ran SAM command 'asay' with arguments: 'ben veriyom benden büyük q yü kaldır'
[11:12:39	]C17:RCT.YELLO-76 used command '/PlyGiveAllFlags 76'.
[11:12:46	]Igor Makarov has spawned a go_flashlight.
[11:12:47	]Igor Makarov ran 'take' on item 'Flashlight' (#208)
[11:12:47	]Igor Makarov has gained a 'Flashlight' #208.
[11:12:48	]C17:RCT.YELLO-76 exited observer.
[11:12:51	]Igor Makarov has lost a 'Flashlight' #208.
[11:13:02	]Igor Makarov has spawned a go_optic_acog2.
[11:13:03	]Igor Makarov ran 'take' on item 'ACOG TA50 (3x)' (#209)
[11:13:03	]Igor Makarov has gained a 'ACOG TA50 (3x)' #209.
[11:13:04	]Igor Makarov entered observer.
[11:13:10	]Igor Makarov has lost a 'ACOG TA50 (3x)' #209.
[11:13:11	][IC] C17:RCT.YELLO-76: Niye pills var la.
[11:13:12	]Igor Makarov exited observer at their location.
[11:13:15	][IC] C17:RCT.YELLO-76: En son.
[11:13:15	]Igor Makarov entered observer.
[11:13:18	][IC] C17:RCT.YELLO-76: Kaldırılmadımı.
[11:13:18	]Adrian Naylor has gone afk.
[11:13:23	]Igor Makarov exited observer at their location.
[11:13:23	]Igor Makarov entered observer.
[11:13:27	]Igor Makarov exited observer at their location.
[11:13:39	]Igor Makarov ran 'EquipUn' on item 'AKM' (#197)
[11:13:39	]Igor Makarov has gained a '30rnd AK-magazine' #198.
[11:13:40	]Igor Makarov ran 'drop' on item 'AKM' (#197)
[11:13:40	]Igor Makarov has lost a 'AKM' #197.
[11:13:42	]Igor Makarov ran 'drop' on item '30rnd AK-magazine' (#198)
[11:13:42	]Igor Makarov has lost a '30rnd AK-magazine' #198.
[11:13:46	]Igor Makarov entered observer.
[11:13:46	]Igor Makarov exited observer at their location.
[11:13:46	]Igor Makarov entered observer.
[11:13:47	]Igor Makarov exited observer at their location.
[11:13:48	]Igor Makarov entered observer.
[11:13:49	]Igor Makarov exited observer at their location.
[11:13:56	]Igor Makarov has spawned a machete.
[11:14:07	]Igor Makarov ran 'take' on item 'Machete' (#210)
[11:14:08	]Igor Makarov ran 'take' on item 'Machete' (#210)
[11:14:13	]Igor Makarov ran 'drop' on item 'Flashlight' (#195)
[11:14:13	]Igor Makarov has lost a 'Flashlight' #195.
[11:14:15	]C17:RCT.YELLO-76 used command '/PlyWhitelist 76 Overwatc'.
[11:14:21	]Igor Makarov ran 'take' on item 'Machete' (#210)
[11:14:27	]Igor Makarov ran 'drop' on item 'Black Jumpsuit' (#170)
[11:14:27	]Igor Makarov has lost a 'Black Jumpsuit' #170.
[11:14:27	]Igor Makarov ran 'drop' on item 'Blue Jumpsuit Trousers' (#171)
[11:14:27	]Igor Makarov has lost a 'Blue Jumpsuit Trousers' #171.
[11:14:39	]Igor Makarov ran 'take' on item 'Machete' (#210)
[11:14:42	]Igor Makarov ran 'drop' on item 'Heavy Kevlar Uniform' (#181)
[11:14:42	]Igor Makarov has lost a 'Heavy Kevlar Uniform' #181.
[11:14:43	]Igor Makarov ran 'drop' on item 'Brown Trench Coat' (#180)
[11:14:43	]Igor Makarov has lost a 'Brown Trench Coat' #180.
[11:14:44	]Igor Makarov ran 'take' on item 'Machete' (#210)
[11:14:56	]C17:RCT.YELLO-76 used command '/PlyWhitelist 76 Vortigaunt'.
[11:14:57	]thychildish created the character 'GAHKK'
[11:15:01	]C17:RCT.YELLO-76 ran 'take' on item 'AKM' (#197)
[11:15:01	]C17:RCT.YELLO-76 has gained a 'AKM' #197.
[11:15:03	]C17:RCT.YELLO-76 ran 'take' on item '30rnd AK-magazine' (#198)
[11:15:03	]C17:RCT.YELLO-76 has gained a '30rnd AK-magazine' #198.
[11:15:08	]C17:RCT.YELLO-76 ran 'Equip' on item 'AKM' (#197)
[11:15:08	]Igor Makarov ran 'take' on item 'Machete' (#210)
[11:15:08	]Igor Makarov has gained a 'Machete' #210.
[11:15:12	]Igor Makarov ran 'Equip' on item 'Machete' (#210)
[11:15:15	]Igor Makarov entered observer.
[11:15:18	]Igor Makarov exited observer at their location.
[11:15:23	]C17:RCT.YELLO-76 ran 'EquipUn' on item 'AKM' (#197)
[11:15:26	]C17:RCT.YELLO-76 ran 'drop' on item 'AKM' (#197)
[11:15:26	]C17:RCT.YELLO-76 has lost a 'AKM' #197.
[11:15:26	]C17:RCT.YELLO-76 ran 'drop' on item '30rnd AK-magazine' (#198)
[11:15:26	]C17:RCT.YELLO-76 has lost a '30rnd AK-magazine' #198.
[11:15:30	]Igor Makarov entered observer.
[11:15:33	]C17:RCT.YELLO-76 ran 'drop' on item 'CP Uniform' (#202)
[11:15:33	]C17:RCT.YELLO-76 has lost a 'CP Uniform' #202.
[11:15:35	]Igor Makarov exited observer at their location.
[11:15:39	]Igor Makarov has spawned a usp.
[11:15:41	]Igor Makarov ran 'take' on item 'USP-45' (#211)
[11:15:41	]Igor Makarov has gained a 'USP-45' #211.
[11:15:41	]C17:RCT.YELLO-76 ran 'take' on item 'CP Uniform' (#202)
[11:15:41	]C17:RCT.YELLO-76 has gained a 'CP Uniform' #202.
[11:15:43	]Igor Makarov ran 'Equip' on item 'USP-45' (#211)
[11:15:44	]Malik Tuncay set birdRatio to '1'.
[11:15:57	]Igor Makarov has spawned a bullets_pistol.
[11:15:58	]Enistein loaded the character 'Kuzgun'
[11:15:58	]Igor Makarov ran 'take' on item '9mm Pistol Bullets' (#212)
[11:15:58	]Igor Makarov has gained a '9mm Pistol Bullets' #212.
[11:15:59	][IC] C17:RCT.YELLO-76: <:: QABAB WABAB. ::>
[11:17:11	]Igor Makarov has spawned a magazine_usp_15rnd.
[11:17:14	]C17:RCT.YELLO-76 used command '/PlyWhitelist 76 scanner'.
[11:17:17	]Igor Makarov has given himself a magazine_usp_15rnd.
[11:17:17	]Igor Makarov has gained a '17rnd Usp-magazine' #214.
[11:17:22	]Igor Makarov ran 'combine' on item '17rnd Usp-magazine' (#214)
[11:17:22	]Igor Makarov has lost a '17rnd Usp-magazine' #214.
[11:17:23	]C17:RCT.YELLO-76 used command '/PlyWhitelist 76 administrator'.
[11:17:31	][IC] C17:RCT.YELLO-76: <:: QABAB QABAB. ::>
[11:17:48	]C17:RCT.YELLO-76 is admin-searching Igor Makarov's inventory.
[11:17:48	]C17:RCT.YELLO-76 has used a context menu option with the name: ixviewinventory
[11:17:56	]C17:RCT.YELLO-76 has gained a 'Flashlight' #167 from a container with the name 'Igor Makarov's inventory' #47.
[11:17:58	]Igor Makarov entered observer.
[11:17:59	]Igor Makarov exited observer at their location.
[11:18:03	]C17:RCT.YELLO-76 has closed Igor Makarov's inventory.
[11:18:03	]Igor Makarov has spawned a go_stock_pistol_bt.
[11:18:06	]Igor Makarov ran 'take' on item 'BT-2 Pistol Stock' (#215)
[11:18:06	]Igor Makarov has gained a 'BT-2 Pistol Stock' #215.
[11:18:09	]Igor Makarov has lost a 'BT-2 Pistol Stock' #215.
[11:18:16	][IC] C17:RCT.YELLO-76: <:: Qabab qaba. ::>
[11:18:18	][IC] C17:RCT.YELLO-76: <:: Qabab qabab. ::>
[11:18:21	]C17:RCT.YELLO-76 has spawned a flare.
[11:18:26	]Igor Makarov ran 'take' on item 'Flare' (#216)
[11:18:26	]Igor Makarov has gained a 'Flare' #216.
[11:18:28	]Igor Makarov ran 'Equip' on item 'Flare' (#216)
[11:18:34	]Kuzgun used command '/BirdMount'.
[11:18:42	][IC] C17:RCT.YELLO-76: <:: Napıyon. ::>
[11:18:43	]Kuzgun used command '/BirdMount'.
[11:18:47	][IC] C17:RCT.YELLO-76: <:: Niye. ::>
[11:18:48	]C17:RCT.YELLO-76 entered observer.
[11:18:48	]C17:RCT.YELLO-76 exited observer.
[11:18:49	]C17:RCT.YELLO-89 ran 'take' on item 'Extended Sniper Magazine - Level 1' (#199)
[11:18:49	]C17:RCT.YELLO-89 has gained a 'Extended Sniper Magazine - Level 1' #199.
[11:18:52	][IC] C17:RCT.YELLO-76: <:: Aa. ::>
[11:18:53	]Igor Makarov ran 'drop' on item 'USP-45' (#211)
[11:18:53	]Igor Makarov has lost a 'USP-45' #211.
[11:18:53	]Igor Makarov ran 'drop' on item 'Machete' (#210)
[11:18:53	]Igor Makarov has lost a 'Machete' #210.
[11:18:54	][IC] C17:RCT.YELLO-76: <:: Bunu nasıkl. ::>
[11:18:54	]Igor Makarov ran 'drop' on item '9mm Pistol Bullets' (#212)
[11:18:54	]Igor Makarov has lost a '9mm Pistol Bullets' #212.
[11:18:55	][IC] C17:RCT.YELLO-76: <:: Yaptın. ::>
[11:18:56	]Igor Makarov ran 'drop' on item 'ACOG' (#194)
[11:18:56	]Igor Makarov has lost a 'ACOG' #194.
[11:19:01	][IC] C17:RCT.YELLO-76: <:: Bu nasıl oluyo. ::>
[11:19:04	]Igor Makarov has spawned a akm.
[11:19:06	]Igor Makarov ran 'take' on item 'AKM' (#217)
[11:19:06	]Igor Makarov has gained a 'AKM' #217.
[11:19:06	][IC] C17:RCT.YELLO-76: <:: ANANI. ::>
[11:19:07	][IC] C17:RCT.YELLO-76: <:: SIKEYIM. ::>
[11:19:08	]Adrian Naylor is no longer afk. Total time spent AFK: 645
[11:19:09	][IC] C17:RCT.YELLO-76: <:: KUZGUN. ::>
[11:19:14	]Igor Makarov has spawned a bullets_assaultrifle.
[11:19:15	]Igor Makarov ran 'take' on item 'Assault Rifle Bullets' (#218)
[11:19:15	]Igor Makarov has gained a 'Assault Rifle Bullets' #218.
[11:19:15	][IC] C17:RCT.YELLO-76: <:: SENIN AMINA. ::>
[11:19:18	]C17:RCT.YELLO-89 ran 'take' on item 'USP-45' (#211)
[11:19:18	]C17:RCT.YELLO-89 has gained a 'USP-45' #211.
[11:19:20	]C17:RCT.YELLO-89 ran 'take' on item 'Machete' (#210)
[11:19:20	]C17:RCT.YELLO-89 has gained a 'Machete' #210.
[11:19:22	]C17:RCT.YELLO-89 ran 'take' on item '9mm Pistol Bullets' (#212)
[11:19:22	]C17:RCT.YELLO-89 has gained a '9mm Pistol Bullets' #212.
[11:19:23	]Kuzgun used command '/BirdMount'.
[11:19:23	]C17:RCT.YELLO-89 ran 'take' on item 'ACOG' (#194)
[11:19:23	]C17:RCT.YELLO-89 has gained a 'ACOG' #194.
[11:19:26	]C17:RCT.YELLO-76 has spawned a cleaver.
[11:19:28	]C17:RCT.YELLO-76 ran 'take' on item 'Cleaver' (#219)
[11:19:28	]C17:RCT.YELLO-76 has gained a 'Cleaver' #219.
[11:19:29	]Igor Makarov has spawned a magazine_ak_30rnd.
[11:19:31	]Igor Makarov ran 'take' on item '30rnd AK-magazine' (#220)
[11:19:31	]Igor Makarov has gained a '30rnd AK-magazine' #220.
[11:19:33	]Kuzgun used command '/BirdMount'.
[11:19:35	]Igor Makarov ran 'combine' on item '30rnd AK-magazine' (#220)
[11:19:37	]Igor Makarov ran 'Equip' on item 'AKM' (#217)
[11:19:38	]Igor Makarov has lost a '30rnd AK-magazine' #220.
[11:19:38	]C17:RCT.YELLO-76 ran 'Equip' on item 'Cleaver' (#219)
[11:19:43	]Kuzgun used command '/BirdMount'.
[11:19:47	]C17:RCT.YELLO-89 ran 'Equip' on item 'USP-45' (#211)
[11:19:51	]Kuzgun used command '/BirdMount'.
[11:19:53	]Kuzgun used command '/BirdMount'.
[11:19:58	]Kuzgun used command '/BirdMount'.
[11:20:11	]Kuzgun used command '/BirdMount'.
[11:20:13	]Kuzgun used command '/BirdMount'.
[11:20:14	][IC] C17:RCT.YELLO-76: <:: Qabab qabab. ::>
[11:20:15	]Kuzgun used command '/BirdMount'.
[11:20:15	]C17:RCT.YELLO-76 has critically hit C17:RCT.YELLO-89 in the chest dealing 24 damage (CritChance was 0.32).
[11:20:15	]C17:RCT.YELLO-89 has taken 24 damage from C17:RCT.YELLO-76.
[11:20:16	]Kuzgun used command '/BirdMount'.
[11:20:17	]C17:RCT.YELLO-89 has hit C17:RCT.YELLO-76 in the chest dealing 12 damage (CritChance was 0.27).
[11:20:17	]C17:RCT.YELLO-76 has taken 12 damage from C17:RCT.YELLO-89.
[11:20:18	]C17:RCT.YELLO-89 is fully healed.
[11:20:18	]C17:RCT.YELLO-89 has critically hit C17:RCT.YELLO-76 in the chest dealing 19 damage (CritChance was 0.27).
[11:20:18	]C17:RCT.YELLO-76 has taken 19 damage from C17:RCT.YELLO-89.
[11:20:20	]C17:RCT.YELLO-76 is fully healed.
[11:20:22	]Igor Makarov entered observer.
[11:20:29	]C17:RCT.YELLO-76 has given himself a stunstick.
[11:20:29	]C17:RCT.YELLO-76 has gained a 'Stunstick' #221.
[11:20:32	]C17:RCT.YELLO-76 ran 'Equip' on item 'Stunstick' (#221)
[11:20:33	]C17:RCT.YELLO-89 ran 'drop' on item 'Machete' (#210)
[11:20:33	]C17:RCT.YELLO-89 has lost a 'Machete' #210.
[11:20:34	]C17:RCT.YELLO-76 ran 'EquipUn' on item 'Cleaver' (#219)
[11:20:35	]C17:RCT.YELLO-76 ran 'Equip' on item 'Stunstick' (#221)
[11:20:36	]C17:RCT.YELLO-76 has taken 5 damage from ix_item.
[11:20:38	]C17:RCT.YELLO-89 has critically hit C17:RCT.YELLO-76 in the chest dealing 19 damage (CritChance was 0.27).
[11:20:38	]C17:RCT.YELLO-76 has taken 19 damage from C17:RCT.YELLO-89.
[11:20:38	]C17:RCT.YELLO-89 has critically hit C17:RCT.YELLO-76 in the chest dealing 19 damage (CritChance was 0.90).
[11:20:38	]C17:RCT.YELLO-76 has taken 19 damage from C17:RCT.YELLO-89.
[11:20:38	]C17:RCT.YELLO-89 has critically hit C17:RCT.YELLO-76 in the head dealing 21 damage (CritChance was 0.90).
[11:20:38	]C17:RCT.YELLO-76 has taken 21 damage from C17:RCT.YELLO-89.
[11:20:40	]C17:RCT.YELLO-89 has gained a '17rnd Usp-magazine' #214.
[11:20:40	]C17:RCT.YELLO-89 was just knocked out due to: hit by stunstick owned by C17:RCT.YELLO-76
[11:20:40	]C17:RCT.YELLO-89 used command '/CharGetUp'.
[11:20:41	]C17:RCT.YELLO-89 used command '/CharGetUp'.
[11:20:45	]C17:RCT.YELLO-76 used command '/CharSearch'.
[11:20:47	]C17:RCT.YELLO-76 has gained a 'USP-45' #211 from a container with the name 'C17:RCT.YELLO-89' #52.
[11:20:49	]C17:RCT.YELLO-76 has gained a '17rnd Usp-magazine' #214 from a container with the name 'C17:RCT.YELLO-89' #52.
[11:20:51	]C17:RCT.YELLO-76 has gained a 'Handheld Radio' #188 from a container with the name 'C17:RCT.YELLO-89' #52.
[11:20:53	]C17:RCT.YELLO-76 has gained a '9mm Pistol Bullets' #212 from a container with the name 'C17:RCT.YELLO-89' #52.
[11:20:55	]C17:RCT.YELLO-89 used command '/CharGetUp'.
[11:20:55	]C17:RCT.YELLO-76 ran 'drop' on item '#11769's Identity Card' (#184)
[11:20:55	]C17:RCT.YELLO-89 has lost a '#11769's Identity Card' #184.
[11:20:57	]C17:RCT.YELLO-76 has gained a 'Combine PDA' #185 from a container with the name 'C17:RCT.YELLO-89' #52.
[11:20:58	]C17:RCT.YELLO-76 ran 'drop' on item 'Combine PDA' (#185)
[11:20:58	]C17:RCT.YELLO-76 has lost a 'Combine PDA' #185.
[11:20:59	]Igor Makarov exited observer at their location.
[11:20:59	]C17:RCT.YELLO-76 ran 'drop' on item 'Extended Sniper Magazine - Level 1' (#199)
[11:20:59	]C17:RCT.YELLO-89 has lost a 'Extended Sniper Magazine - Level 1' #199.
[11:21:00	]C17:RCT.YELLO-76 ran 'drop' on item 'ACOG' (#194)
[11:21:00	]C17:RCT.YELLO-89 has lost a 'ACOG' #194.
[11:21:04	]C17:RCT.YELLO-76 ran 'Equip' on item 'USP-45' (#211)
[11:21:05	]C17:RCT.YELLO-76 has lost a '17rnd Usp-magazine' #214.
[11:21:09	]Igor Makarov has spawned a flashlight.
[11:21:09	]C17:RCT.YELLO-76 has hit C17:RCT.YELLO-89 in the left leg dealing 10 damage (CritChance was 0.26).
[11:21:09	]C17:RCT.YELLO-89 has taken 10 damage from C17:RCT.YELLO-76.
[11:21:10	]C17:RCT.YELLO-76 has critically hit C17:RCT.YELLO-89 in the right leg dealing 18 damage (CritChance was 0.26).
[11:21:10	]C17:RCT.YELLO-89 has taken 18 damage from C17:RCT.YELLO-76.
[11:21:10	]C17:RCT.YELLO-76 has critically hit C17:RCT.YELLO-89 in the left leg dealing 18 damage (CritChance was 0.86).
[11:21:10	]C17:RCT.YELLO-89 has taken 18 damage from C17:RCT.YELLO-76.
[11:21:10	]C17:RCT.YELLO-76 has critically hit C17:RCT.YELLO-89 in the left leg dealing 18 damage (CritChance was 0.86).
[11:21:10	]C17:RCT.YELLO-89 has taken 18 damage from C17:RCT.YELLO-76.
[11:21:10	]C17:RCT.YELLO-76 has critically hit C17:RCT.YELLO-89 in the left leg dealing 18 damage (CritChance was 0.86).
[11:21:10	]C17:RCT.YELLO-89 has taken 18 damage from C17:RCT.YELLO-76.
[11:21:10	]C17:RCT.YELLO-76 has hit C17:RCT.YELLO-89 in the right leg dealing 10 damage (CritChance was 0.86).
[11:21:10	]C17:RCT.YELLO-89 has taken 10 damage from C17:RCT.YELLO-76.
[11:21:10	]C17:RCT.YELLO-76 has critically hit C17:RCT.YELLO-89 in the left leg dealing 18 damage (CritChance was 0.86).
[11:21:10	]C17:RCT.YELLO-89 has taken 18 damage from C17:RCT.YELLO-76.
[11:21:11	]C17:RCT.YELLO-76 has critically hit C17:RCT.YELLO-89 in the left leg dealing 18 damage (CritChance was 0.86).
[11:21:11	]C17:RCT.YELLO-89 was knocked unconscious and is bleeding out.
[11:21:12	]C17:RCT.YELLO-76 has critically hit C17:RCT.YELLO-89 in the left leg dealing 18 damage (CritChance was 0.86).
[11:21:12	]C17:RCT.YELLO-89 was killed while bleeding out.
[11:21:12	]C17:RCT.YELLO-76 has killed C17:RCT.YELLO-89 with player.
[11:21:21	]Kuzgun ran SAM command 'noclip' with arguments: ''
[11:21:23	]Kuzgun ran SAM command 'noclip' with arguments: ''
[11:21:27	]Igor Makarov has spawned a flash_grenade.
[11:21:30	]Igor Makarov has spawned a flashlight.
[11:21:32	]thychildish loaded the character 'GHHHAKK'
[11:21:33	]Igor Makarov ran 'take' on item 'Flashlight' (#224)
[11:21:33	]Igor Makarov has gained a 'Flashlight' #224.
[11:21:46	]Adrian Naylor ran SAM command 'goto' with arguments: 'Kuzgun'
[11:21:46	]Adrian Naylor entered observer.
[11:21:48	]Adrian Naylor exited observer at their location.
[11:21:52	]Igor Makarov has spawned a torso_blue_rebel_uniform.
[11:21:54	]Igor Makarov has spawned a torso_green_kevlar_t2.
[11:21:55	]Kuzgun used command '/BirdMount'.
[11:21:55	]Igor Makarov ran 'take' on item 'Medium Kevlar Uniform' (#226)
[11:21:55	]Igor Makarov has gained a 'Medium Kevlar Uniform' #226.
[11:22:03	]Igor Makarov has spawned a torso_green_kevlar_t3.
[11:22:04	]Igor Makarov ran 'take' on item 'Heavy Kevlar Uniform' (#227)
[11:22:04	]Igor Makarov has gained a 'Heavy Kevlar Uniform' #227.
[11:22:18	][IC] Adrian Naylor: Ayarlıyor muyuz serveri.
[11:22:24	]Igor Makarov has spawned a torso_blue_kevlar.
[11:22:27	]Igor Makarov has spawned a torso_green_kevlar.
[11:22:27	][IC] Kuzgun: ayarlayacağız inşallah
[11:22:29	]Igor Makarov has spawned a torso_medical_kevlar.
[11:22:31	]Igor Makarov ran 'take' on item 'Medical Medium Kevlar Uniform' (#230)
[11:22:31	]Igor Makarov has gained a 'Medical Medium Kevlar Uniform' #230.
[11:22:35	][IC] Adrian Naylor: Cici kuş.
[11:22:52	]Adrian Naylor entered observer.
[11:22:55	]Kuzgun used command '/UnStuck'.
[11:22:56	]Adrian Naylor exited observer at their location.
[11:23:06	]Adrian Naylor used command '/ActArrest 3'.
[11:23:08	]C17:RCT.YELLO-76 ran 'take' on item 'Extended Sniper Magazine - Level 1' (#199)
[11:23:08	]C17:RCT.YELLO-76 has gained a 'Extended Sniper Magazine - Level 1' #199.
[11:23:08	]Adrian Naylor was knocked unconscious and is bleeding out.
[11:23:09	]C17:RCT.YELLO-76 ran 'take' on item 'ACOG' (#194)
[11:23:09	]C17:RCT.YELLO-76 has gained a 'ACOG' #194.
[11:23:14	]Kuzgun used command ' /UnStuck their reason to use it was: buga girdim'.
[11:23:14	]Kuzgun used command ' /UnStuck their reason to use it was: buga girdim'.
[11:23:14	]Kuzgun used command ' /UnStuck their reason to use it was: buga girdim'.
[11:23:14	]Kuzgun used command ' /UnStuck their reason to use it was: buga girdim'.
[11:23:17	][IC] C17:RCT.YELLO-76: <:: Bu kim layn. ::>
[11:23:19	]Adrian Naylor ran SAM command 'respawn' with arguments: 'Adrian'
[11:23:20	][IC] C17:RCT.YELLO-76: <:: AHLIYOMUSUN. ::>
[11:23:22	]C17:RCT.YELLO-76 ran 'EquipUn' on item 'USP-45' (#211)
[11:23:22	]C17:RCT.YELLO-76 has gained a '17rnd Usp-magazine' #214.
[11:23:24	]Adrian Naylor entered observer.
[11:23:27	]GHHHAKK was just knocked out due to: hit by stunstick owned by C17:RCT.YELLO-76
[11:23:27	]GHHHAKK was knocked unconscious and is bleeding out.
[11:23:27	]GHHHAKK is no longer unconscious from critical wounds.
[11:23:30	]Igor Makarov destroyed a 'Blue Resistance Uniform' #225.
[11:23:31	]Igor Makarov destroyed a 'Flash Grenade' #223.
[11:23:32	]Adrian Naylor exited observer at their location.
[11:23:43	]GHHHAKK was just knocked out due to: hit by stunstick owned by C17:RCT.YELLO-76
[11:23:43	]GHHHAKK was killed while bleeding out.
[11:23:43	]worldspawn has killed GHHHAKK.
[11:23:45	]Igor Makarov destroyed a 'Green Light Kevlar Uniform' #229.
[11:23:46	]Igor Makarov destroyed a 'Blue Light Kevlar Uniform' #228.
[11:24:01	]Adrian Naylor has spawned a flashlight.
[11:24:07	]Kuzgun ran SAM command 'noclip' with arguments: ''
[11:24:08	]Kuzgun ran SAM command 'noclip' with arguments: ''
[11:24:14	]Adrian Naylor ran 'take' on item 'Flashlight' (#231)
[11:24:14	]Adrian Naylor has gained a 'Flashlight' #231.
[11:24:21	]C17:RCT.YELLO-76 has spawned a go_usp_slide_short.
[11:24:21	]Kuzgun ran SAM command 'noclip' with arguments: ''
[11:24:22	]C17:RCT.YELLO-76 ran 'take' on item '90mm USP-C Slide' (#232)
[11:24:22	]C17:RCT.YELLO-76 has gained a '90mm USP-C Slide' #232.
[11:24:24	]C17:RCT.YELLO-76 ran 'Equip' on item 'USP-45' (#211)
[11:24:28	][IC] Adrian Naylor: Tatlı martı.
[11:24:29	]C17:RCT.YELLO-76 has spawned a go_usp_mag_30.
[11:24:30	]C17:RCT.YELLO-76 ran 'take' on item '30-Round .45 USP' (#233)
[11:24:30	]C17:RCT.YELLO-76 has gained a '30-Round .45 USP' #233.
[11:24:45	]Kuzgun ran SAM command 'noclip' with arguments: ''
[11:24:46	]C17:RCT.YELLO-76 ran 'split' on item '9mm Pistol Bullets' (#212)
[11:24:46	]C17:RCT.YELLO-76 has gained a '9mm Pistol Bullets' #234.
[11:24:51	]Kuzgun used command '/BirdMount'.
[11:24:54	]C17:RCT.YELLO-76 ran 'split' on item '9mm Pistol Bullets' (#234)
[11:24:54	]C17:RCT.YELLO-76 has gained a '9mm Pistol Bullets' #235.
[11:25:02	]Kuzgun was knocked unconscious and is bleeding out.
[11:25:03	]Kuzgun is no longer unconscious from critical wounds.
[11:25:05	]C17:RCT.YELLO-76 has spawned a go_bizon_mag_47.
[11:25:06	]C17:RCT.YELLO-76 ran 'take' on item '47-Round 9mm Bizon' (#236)
