[15:19:33	]Revain has connected.
[16:35:05	]C24:RCT.YELLO-37 has gained 0 chips.
[16:35:05	]C24:RCT.YELLO-37 has gained a 'Stunstick' #71854.
[16:35:07	]Ivan Voronev exited observer at their location.
[16:35:07	]Ivan Voronev entered observer.
[16:35:07	]Ivan Voronev exited observer at their location.
[16:35:08	]Ivan Voronev entered observer.
[16:35:09	]C24:RCT.YELLO-37 ran 'Equip' on item 'Stunstick' (#71854)
[16:35:13	]Ivan Voronev exited observer at their location.
[16:35:14	]Ivan Voronev entered observer.
[16:35:22	]C24:RCT.YELLO-37 ran SAM command 'asay' with arguments: 'Yello'
[16:35:25	][IC] C24:RCT.YELLO-62: <:: Haha. ::>
[16:35:25	][IC] C24:RCT.YELLO-72: <:: Haha. ::>
[16:35:25	]C24:RCT.YELLO-37 entered observer.
[16:35:26	][IC] C24:RCT.YELLO-72: <:: Haha. ::>
[16:35:28	]C24:RCT.YELLO-37 exited observer at their location.
[16:35:46	]C24:RCT.YELLO-72 ran SAM command 'asay' with arguments: 'tamam'
[16:35:58	][IC] C24:RCT.YELLO-72: <:: Ben şimdi sana sokacağım. ::>
[16:36:08	][IC] C24:RCT.YELLO-72: <:: Yello. ::>
[16:36:09	][IT] Ivan Voronev: Burası, gerçekten  kötü kokuyor, görünüşe göre uzun zamandır temizlenmemiş
[16:36:11	][IC] C24:RCT.YELLO-72: <:: JURY. ::>
[16:36:12	][IC] C24:RCT.YELLO-72: <:: Geliyor. ::>
[16:36:22	][IC] C24:RCT.YELLO-72: <:: Jury pek iyi davranmaz biliyorsun. ::>
[16:36:33	][IC] C24:RCT.YELLO-72: <:: Ben gidiyorum jurynin yanına burda kal. ::>
[16:36:37	]C24:RCT.YELLO-37 has changed C24:RCT.YELLO-37's bodygroups.
[16:36:38	]C24:RCT.YELLO-72 entered observer.
[16:36:45	]C24:RCT.YELLO-72 exited observer at their location.
[16:36:46	]C24:RCT.YELLO-37 ran SAM command 'asay' with arguments: 'Yanıma gelsene'
[16:36:49	][IT] Ivan Voronev: Oysa Bernard, dölün kokusunu yıllardır almamıştı. Bastırma alanından dolayı mı, yoksa... Ehm
[16:36:50	][IC] C24:RCT.YELLO-37: <:: Jurrry bu. ::>
[16:37:04	][IC] C24:RCT.YELLO-37: <:: Neye bakıyon olum. ::>
[16:37:06	][IC] C24:RCT.YELLO-37: <:: İyimi. ::>
[16:37:21	]C24:RCT.YELLO-72 used command '/PM 37 jury nasıl yazılıyordu isim formatına'.
[16:37:25	][IC] C24:RCT.YELLO-37: <:: JURY. ::>
[16:37:33	]C24:RCT.YELLO-72 used command '/PM yello-37 öyle değl'.
[16:37:41	]C24:RCT.YELLO-72 used command '/PM 37 C24: bilmem ne'.
[16:37:46	]Ivan Voronev exited observer at their location.
[16:37:53	]Victorian loaded the character 'Hilbert Ritter'
[16:37:57	]Hilbert Ritter entered observer.
[16:37:58	][IC] C24:RCT.YELLO-37: <:: C24:Jury:DEFFENDER-10. ::>
[16:38:10	][IC] C24:RCT.YELLO-72: <:: Defender olmuyor ki. ::>
[16:38:16	][IC] C24:RCT.YELLO-37: <:: Neyse koy işte. ::>
[16:38:16	][IC] C24:RCT.YELLO-37: <:: Aga. ::>
[16:38:18	]Hilbert Ritter exited observer at their location.
[16:38:21	]Hilbert Ritter entered observer.
[16:38:24	][ME] C24:RCT.YELLO-62: sıkıntıdan kapıya stunstick i sürtüyordur
[16:38:26	]Hilbert Ritter exited observer at their location.
[16:38:34	][IC] C24:RCT.YELLO-37: <:: Bide ünüforma iyimi? ::>
[16:38:36	][IC] C24:RCT.YELLO-37: <:: Hata varmı. ::>
[16:38:38	][IC] C24:RCT.YELLO-37: <:: Bir bak. ::>
[16:38:42	][IC] Hilbert Ritter: İyi günler, birim.
[16:38:42	][IC] C24:RCT.YELLO-37: <:: Pştt. ::>
[16:38:46	][IC] C24:RCT.YELLO-72: <:: Ayarlicam dur bi. ::>
[16:38:48	][IC] C24:RCT.YELLO-37: <:: Tamam. ::>
[16:38:51	]C24:RCT.YELLO-37 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[16:38:52	][IC] Hilbert Ritter: Uzun zamandır buralar boştu, kim gelmiştir?
[16:39:14	]C24:RCT.YELLO-72 used command '/CharSetName C24:RCT.YELLO-37 C24:JURY-37'.
[16:39:21	][IC] Hilbert Ritter: Hm, kendisiyle, kişisel olarak konuşma imkanım var mıdır?
[16:39:30	][IC] C24:JURY-37: <:: Rütbe yok aq. ::>
[16:39:34	][IC] Hilbert Ritter: Adın nedir?
[16:39:42	][IC] C24:RCT.YELLO-72: <:: Onu ayarlayacağım. ::>
[16:39:42	][IC] Hilbert Ritter: Hm, bilemem.
[16:39:42	]C24:RCT.YELLO-62 used command '/ActStand'.
[16:39:46	][IC] C24:RCT.YELLO-72: <:: I3 yapıcam. ::>
[16:39:46	][IC] C24:JURY-37: <:: Tamam. ::>
[16:39:50	]Hilbert Ritter entered observer.
[16:39:51	]Hilbert Ritter exited observer at their location.
[16:39:56	][LOOC] Hilbert Ritter: benim text geliyor mu oraya
[16:40:00	]Hilbert Ritter entered observer.
[16:40:01	]Hilbert Ritter exited observer at their location.
[16:40:07	]C24:JURY-37 used command '/CharDesc'.
[16:40:11	][IC] Hilbert Ritter: Anlat bakalım, nasıl düştün buraya?
[16:40:38	]C24:JURY-37 used command '/CharDesc'.
[16:40:44	]C24:RCT.YELLO-62 used command '/ExitAct'.
[16:40:51	]C24:RCT.YELLO-72 used command '/CharSetName C24:jury-37 C24:i3:JURY-37'.
[16:40:55	][IC] C24:i3:JURY-37: <:: Tamam. ::>
[16:40:59	][IC] C24:i3:JURY-37: <:: Kıyafet iyimi? ::>
[16:41:02	][IC] C24:RCT.YELLO-72: <:: Üniformaya bakayım. ::>
[16:41:04	][IC] C24:i3:JURY-37: <:: Değişiyimi. ::>
[16:41:27	]C24:i3:JURY-37 has changed C24:i3:JURY-37's bodygroups.
[16:41:28	][IC] Hilbert Ritter: Hm.
[16:41:32	][IC] C24:RCT.YELLO-72: <:: Böyle kalsın. ::>
[16:41:34	][IC] Hilbert Ritter: Komik bir hikaye.
[16:41:35	][IC] C24:i3:JURY-37: <:: Tamam. ::>
[16:41:36	][IC] C24:RCT.YELLO-72: <:: Değiş biraz. ::>
[16:41:45	]C24:i3:JURY-37 has changed C24:i3:JURY-37's bodygroups.
[16:41:53	][IC] C24:i3:JURY-37: <:: Hmph. ::>
[16:41:59	]C24:i3:JURY-37 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[16:42:07	][IC] Hilbert Ritter: Aldığım rapora göre, yada kendi deyiminle, Sivil Polis olarak, Almanya'da çalışmışsın.
[16:42:07	][IC] C24:RCT.YELLO-72: <:: Üniformayı değiştirseneeeeüeüeü. ::>
[16:42:08	][IC] C24:i3:JURY-37: <:: Hazırmıyım? ::>
[16:42:15	][IC] C24:RCT.YELLO-72: <:: Sade biraz. ::>
[16:42:18	][IC] Hilbert Ritter: Doğru mu?
[16:42:24	][IC] Hilbert Ritter: Hm, ne iyi.
[16:42:27	]C24:i3:JURY-37 has changed C24:i3:JURY-37's bodygroups.
[16:42:27	][IC] C24:RCT.YELLO-72: <:: Böyle kalsın uğraşma. ::>
[16:42:29	][IT] C24:RCT.YELLO-72: ic
[16:42:35	][IC] C24:RCT.YELLO-72: <:: Gelin efendim. ::>
[16:42:44	][IC] Hilbert Ritter: Çok yazık, potansiyelini, Sivil Koruma Bakanlığında iyi bir müffetiş olarak harcayabilirdin.
[16:43:06	]C24:i3:JURY-37 entered observer.
[16:43:08	]C24:i3:JURY-37 exited observer at their location.
[16:43:09	]C24:i3:JURY-37 entered observer.
[16:43:09	]C24:i3:JURY-37 exited observer at their location.
[16:43:17	][IC] Hilbert Ritter: Otorite sizindir...
[16:43:21	]Hilbert Ritter used command '/ActStand 4'.
[16:43:28	]C24:RCT.YELLO-62 used command '/ActStand'.
[16:43:29	][IC] C24:i3:JURY-37: <:: Anlaşıldı. ::>
[16:43:34	]C24:RCT.YELLO-62 used command '/ActStand'.
[16:43:39	]C24:RCT.YELLO-62 used command '/ActStand'.
[16:43:42	][IC] C24:i3:JURY-37: <:: Çok bilmiş. ::>
[16:44:06	][IC] C24:i3:JURY-37: <:: Hmph. ::>
[16:44:08	]C24:RCT.YELLO-72 used command '/PM 37 ammınaa'.
[16:44:16	][IC] C24:i3:JURY-37: <:: Sıra sende galiba. ::>
[16:44:17	][IC] C24:i3:JURY-37: <:: Haha. ::>
[16:44:20	][IC] C24:RCT.YELLO-62: <:: Haha. ::>
[16:44:22	][IC] C24:RCT.YELLO-72: <:: Haha. ::>
[16:44:27	]C24:RCT.YELLO-72 used command '/PM 37 olm az sert ol amk'.
[16:44:28	][IC] C24:i3:JURY-37: <:: Erkek olduğuma eminmisin? ::>
[16:44:40	][IC] C24:i3:JURY-37: <:: Oh. ::>
[16:44:48	][IC] C24:RCT.YELLO-72: <:: ÇOK KONUŞAN. ::>
[16:44:50	][IC] C24:i3:JURY-37: <:: Evet, bunun için biraz mahremiyete ihtiyacım olacak! ::>
[16:44:51	]C24:i3:JURY-37 entered observer.
[16:44:52	]C24:i3:JURY-37 exited observer at their location.
[16:45:10	][LOOC] C24:i3:JURY-37: Kapıyı açamayınca erkekler
[16:45:15	]C24:RCT.YELLO-72 has used a context menu option with the name: rb655_door_unlock
[16:45:16	][LOOC] Hilbert Ritter: porno
[16:45:35	][LOOC] Hilbert Ritter: grup
[16:45:38	][IC] C24:i3:JURY-37: <:: Torban varmı. ::>
[16:45:42	][IC] C24:RCT.YELLO-72: <:: Olmaz olurmu. ::>
[16:45:49	][IC] C24:i3:JURY-37: <:: Torbalayın vatandaşı. ::>
[16:45:50	]C24:RCT.YELLO-72 ran 'Use' on item 'Çuval' (#71838)
[16:45:57	][IC] C24:i3:JURY-37: <:: Mümkünse ağzını bantlayın. ::>
[16:45:59	][IC] C24:RCT.YELLO-72: <:: Geçirdim. ::>
[16:46:04	][IC] C24:i3:JURY-37: <:: Ağzını bantlayın. ::>
[16:46:08	][IC] C24:RCT.YELLO-72: <:: Hmph. ::>
[16:46:29	][IC] C24:i3:JURY-37: <:: Ağzını bantla yoksa ben kendi yöntemlerimi kulanıcağım. ::>
[16:46:48	][ME] C24:i3:JURY-37: Koludan sertçe çekiştirir
[16:46:52	][IC] C24:i3:JURY-37: <:: Kesin konuşma. ::>
[16:46:56	]Hilbert Ritter used command '/ExitAct'.
[16:46:58	]Revain (STEAM_0:1:608254786) has disconnected.
[16:47:00	][IC] C24:i3:JURY-37: <:: Kes çeneni. ::>
[16:47:04	]Hilbert Ritter entered observer.
[16:47:07	]Hilbert Ritter exited observer at their location.
[16:47:23	][IC] C24:i3:JURY-37: <:: Hmph. ::>
[16:47:34	][IC] C24:i3:JURY-37: <:: Yemi yuttu. ::>
[16:47:38	][IC] C24:RCT.YELLO-62: <:: Haha. ::>
[16:47:54	][IC] C24:i3:JURY-37: <:: Şimdi. ::>
[16:47:58	][IC] C24:i3:JURY-37: <:: Torba kalıyor. ::>
[16:48:05	][IC] C24:i3:JURY-37: <:: Umrumdamı sence. ::>
[16:48:11	][IC] C24:i3:JURY-37: <:: Neden. ::>
[16:48:22	][IC] C24:i3:JURY-37: <:: Sen insanmısın. ::>
[16:48:28	][IC] C24:i3:JURY-37: <:: Sanmıyorum. ::>
[16:48:59	][IC] C24:i3:JURY-37: <:: Bizim gördüğümüz teroristlere çalışan bir canvar görüyorum. ::>
[16:49:20	][IC] C24:i3:JURY-37: <:: Mermiyi tuturdumu bari. ::>
[16:49:20	][IC] C24:i3:JURY-37: <:: Haha. ::>
[16:49:23	]Hilbert Ritter is fully healed.
[16:49:57	][IC] C24:i3:JURY-37: <:: Tekrarla. ::>
[16:50:16	][IC] C24:i3:JURY-37: <:: Stalker adayı görüyorum şuanda. ::>
[16:50:42	][IC] C24:i3:JURY-37: <:: Fikrimce. ::>
[16:51:02	][IC] C24:i3:JURY-37: <:: Hayır. ::>
[16:51:11	][IC] C24:i3:JURY-37: <:: O adamı tanıyormusun. ::>
[16:51:23	][IC] C24:i3:JURY-37: <:: Tasifir hm. ::>
[16:51:30	][IC] C24:i3:JURY-37: <:: Haha. ::>
[16:51:43	][IC] C24:i3:JURY-37: <:: Et bakalım. ::>
[16:51:44	][ME] C24:RCT.YELLO-62: sinirden ellerini sıkıyodur
[16:51:59	][IC] C24:i3:JURY-37: <:: Sakin ol. ::>
[16:52:05	][IC] C24:i3:JURY-37: <:: Kominstmisin haha. ::>
[16:52:07	][IC] C24:i3:JURY-37: <:: Ezik. ::>
[16:52:16	][IC] C24:i3:JURY-37: <:: Hmph. ::>
[16:52:23	][IC] C24:i3:JURY-37: <:: Kendini öldürmeye çalışıyorsun. ::>
[16:52:30	]Hilbert Ritter entered observer.
[16:52:44	][IC] C24:i3:JURY-37: <:: İşgence kitini dolaptan getirirmisin. ::>
[16:52:47	][IC] C24:i3:JURY-37: <:: Rica etsem. ::>
[16:52:56	][IC] C24:i3:JURY-37: <:: Buyur. ::>
[16:52:58	]C24:RCT.YELLO-62 opened the 'Kanıt Deposu' #6523 container.
[16:53:00	]C24:RCT.YELLO-62 closed the 'Kanıt Deposu' #6523 container.
[16:53:08	][IC] C24:i3:JURY-37: <:: BAK. ::>
[16:53:14	]Daryl Dixon has connected.
[16:53:18	][ME] C24:RCT.YELLO-62: dolaptan kemik testeresi ve bıçak getirir
[16:53:25	][IC] C24:i3:JURY-37: <:: Masaya bırak lütfen. ::>
[16:53:35	][ME] C24:RCT.YELLO-62: getirdiklerini masaya koyar
[16:53:49	][IT] C24:i3:JURY-37: Başından torbayı çıkartır
[16:53:50	][IC] C24:RCT.YELLO-62: <:: Haha. ::>
[16:53:54	][IC] C24:i3:JURY-37: <:: Seçim senin. ::>
[16:53:58	][IC] C24:i3:JURY-37: <:: İşgencemi. ::>
[16:54:08	][IC] C24:i3:JURY-37: <:: İş Birliğimi. ::>
[16:54:37	][IC] C24:i3:JURY-37: <:: Tekrarla. ::>
[16:54:43	]Hilbert Ritter has spawned a handheld_radio.
[16:54:45	]Hilbert Ritter ran 'take' on item 'El Telsizi' (#71855)
[16:54:45	]Hilbert Ritter has gained a 'El Telsizi' #71855.
[16:54:51	]Hilbert Ritter ran 'ToggleOn' on item 'El Telsizi' (#71855)
[16:55:06	]Hilbert Ritter used command '/Radio Hey, bu cihaz çalışıyor mu... MERHABA?!'.
[16:55:30	][IC] C24:i3:JURY-37: <:: Hapı bul. ::>
[16:55:47	][ME] C24:RCT.YELLO-62: ceplerine bakar
[16:55:57	][IC] C24:i3:JURY-37: <:: O Anlamda değil. ::>
[16:56:05	][IC] C24:i3:JURY-37: <:: Teymin et. ::>
[16:56:11	][IC] C24:i3:JURY-37: <:: Ama. ::>
[16:56:15	][IC] C24:i3:JURY-37: <:: Böyle olmuyor. ::>
[16:56:15	]Daryl Dixon loaded the character 'Tommy Black'
[16:56:17	][IC] C24:i3:JURY-37: <:: Adın neydi. ::>
[16:56:20	]Tommy Black is fully healed.
[16:56:20	]Hilbert Ritter exited observer at their location.
[16:56:24	]Hilbert Ritter entered observer.
[16:56:29	][LOOC] C24:i3:JURY-37: F3'ten tanıt
[16:56:36	]Hilbert Ritter exited observer at their location.
[16:56:44	]Victorian loaded the character 'Ivan Voronev'
[16:56:48	]Ivan Voronev entered observer.
[16:56:52	]Ivan Voronev exited observer at their location.
[16:56:58	][IC] C24:i3:JURY-37: <:: Hapın ismi? ::>
[16:57:11	]Ivan Voronev entered observer.
[16:57:19	]Ivan Voronev has used a context menu option with the name: persist
[16:57:24	][IC] C24:i3:JURY-37: <:: Depoda olması gerek. ::>
[16:57:26	][IC] C24:i3:JURY-37: <:: E1022. ::>
[16:57:31	]C24:RCT.YELLO-62 opened the 'Kanıt Deposu' #6523 container.
[16:57:33	]C24:RCT.YELLO-62 closed the 'Kanıt Deposu' #6523 container.
[16:57:34	]C24:RCT.YELLO-62 opened the 'Kanıt Deposu' #6524 container.
[16:57:35	]C24:RCT.YELLO-62 closed the 'Kanıt Deposu' #6524 container.
[16:57:38	]C24:i3:JURY-37 has spawned a improved_blue.
[16:57:43	][ME] C24:RCT.YELLO-62: dikkatlice hap arıyordır
[16:57:43	][LOOC] Bernard Shepard: improved_blue
[16:57:50	][LOOC] C24:RCT.YELLO-62: lan sıkıştım
[16:57:51	]C24:RCT.YELLO-62 opened the 'Kanıt Deposu' #6524 container.
[16:57:51	]C24:RCT.YELLO-62 closed the 'Kanıt Deposu' #6524 container.
[16:57:51	]Ivan Voronev exited observer at their location.
[16:57:55	]C24:RCT.YELLO-62 opened the 'Kanıt Deposu' #6524 container.
[16:57:55	]C24:RCT.YELLO-62 closed the 'Kanıt Deposu' #6524 container.
[16:57:56	]Ivan Voronev entered observer.
[16:57:56	]C24:RCT.YELLO-62 opened the 'Kanıt Deposu' #6524 container.
[16:57:56	]C24:RCT.YELLO-62 closed the 'Kanıt Deposu' #6524 container.
[16:57:57	]Ivan Voronev exited observer at their location.
[16:57:57	]C24:RCT.YELLO-62 opened the 'Kanıt Deposu' #6524 container.
[16:57:57	]C24:RCT.YELLO-62 closed the 'Kanıt Deposu' #6524 container.
[16:57:58	]C24:RCT.YELLO-62 opened the 'Kanıt Deposu' #6524 container.
[16:57:59	]C24:RCT.YELLO-62 closed the 'Kanıt Deposu' #6524 container.
[16:58:06	][ME] Bernard Shepard: titremeye başlar
[16:58:08	]Daryl Dixon has unloaded their "Tommy Black" character.
[16:58:09	]C24:RCT.YELLO-62 opened the 'Kanıt Deposu' #6524 container.
[16:58:10	]C24:RCT.YELLO-62 closed the 'Kanıt Deposu' #6524 container.
[16:58:12	]C24:RCT.YELLO-62 opened the 'Kanıt Deposu' #6524 container.
[16:58:12	]C24:RCT.YELLO-62 closed the 'Kanıt Deposu' #6524 container.
[16:58:12	]Daryl Dixon loaded the character 'C24:i5.UNION-61'
[16:58:17	]C24:i5.UNION-61 is fully healed.
[16:58:24	]Ivan Voronev entered observer.
[16:58:27	][LOOC] C24:RCT.YELLO-62: aga bişi yapın sıkıştım
[16:58:28	]C24:i5.UNION-61 used command '/Radio 10-8'.
[16:58:38	]Ivan Voronev has used a context menu option with the name: remove
[16:58:39	]Ivan Voronev exited observer at their location.
[16:58:45	][IC] C24:i3:JURY-37: <:: Hmph. ::>
[16:58:47	][ME] C24:RCT.YELLO-62: hapı uzatır
[16:58:47	][IC] C24:i5.UNION-61: <:: Sen sivil. ::>
[16:58:49	][IT] Bernard Shepard: kendisinden ani ter kokusu alınabilir dereceye gelir (metabolismanın dokuyu sindirmeye başlaması)
[16:58:50	][IC] Ivan Voronev: ?
[16:58:53	][IC] C24:i3:JURY-37: <:: Tamam azına sok içir. ::>
[16:58:59	][IC] C24:i5.UNION-61: <:: Dünkü olan saldırıdan haberin var mı ? ::>
[16:59:04	][IC] C24:i3:JURY-37: <:: Haha. ::>
[16:59:04	][IC] Ivan Voronev: Ne saldırısı?
[16:59:05	][ME] C24:RCT.YELLO-62: ağzına tıkar
[16:59:11	][IC] C24:i3:JURY-37: <:: Saygılı ol 62. ::>
[16:59:14	][ME] Bernard Shepard: hapı yutar
[16:59:18	][IC] C24:i5.UNION-61: <:: Plazanın ortasına kadar gelip bize saldıran bir tane it. ::>
[16:59:22	][IC] C24:i5.UNION-61: <:: Diğer adıyla anti sivil. ::>
[16:59:26	][IC] C24:i3:JURY-37: <:: Fahiyişe ağızlı ha. ::>
[16:59:28	][IC] C24:i3:JURY-37: <:: Haha. ::>
[16:59:35	][IC] C24:i3:JURY-37: <:: Komiksin 62. ::>
[16:59:35	][IC] C24:i5.UNION-61: <:: Senide tehdit etti mi yada silah doğrulttu mu ? ::>
[16:59:39	][IC] C24:i3:JURY-37: <:: Şimdi. ::>
[16:59:47	][IC] C24:i3:JURY-37: <:: Kes sesini artık. ::>
[16:59:48	][IC] Ivan Voronev: Hm, duymadım.
[16:59:48	][IC] C24:i3:JURY-37: <:: Ve anlat. ::>
[16:59:53	][IC] C24:i3:JURY-37: <:: Arat. ::>
[16:59:59	][IC] C24:i5.UNION-61: <:: Güzel o halde sana birşey de yapamamıştır. ::>
[17:00:02	][IC] Ivan Voronev: Ama, birkaç dakika önce, sanırsam 10 - 15... Birini aldılar.
[17:00:02	][IC] C24:i3:JURY-37: <:: Alvora. ::>
[17:00:04	][IC] C24:i3:JURY-37: <:: Hah? ::>
[17:00:05	][LOOC] Ivan Voronev: yemek yicem afk
[17:00:10	][LOOC] C24:i5.UNION-61: osurdum pırt
[17:00:11	][IC] Bernard Shepard: Alvaro.
[17:00:12	]Ivan Voronev entered observer.
[17:00:13	][IC] C24:i5.UNION-61: <:: Pekala. ::>
[17:00:13	][IC] C24:i3:JURY-37: <:: Alvaro. ::>
[17:00:14	][IC] C24:i3:JURY-37: <:: Hmph. ::>
[17:00:28	][IC] C24:i3:JURY-37: <:: Anlaşılmadı. ::>
[17:00:42	][IC] C24:i3:JURY-37: <:: Alvaro. ::>
[17:00:47	][IC] C24:i3:JURY-37: <:: Belk. ::>
[17:00:49	][IC] C24:i3:JURY-37: <:: Belki. ::>
[17:01:05	][IC] C24:i5.UNION-61: <:: Girmeme izin var mıdır? ::>
[17:01:06	][IC] C24:i3:JURY-37: <:: Nasıl biri. ::>
[17:01:09	][IC] C24:i3:JURY-37: <:: 10-2. ::>
[17:01:27	]C24:i3:JURY-37 ran 'Equip' on item 'Combine PDA' (#71845)
[17:01:38	][IC] C24:i3:JURY-37: <:: Doğru söyledğini nerden bilicez? ::>
[17:01:59	][IC] C24:i3:JURY-37: <:: Tarif etiği adam doğrumu. ::>
[17:02:11	][IC] C24:i3:JURY-37: <:: Gördünmü hi. ::>
[17:02:37	][LOOC] C24:i5.UNION-61: sen niye isa gibi kollarını açtın amkıyhfduyhgfuewyhıu
[17:02:44	][LOOC] C24:RCT.YELLO-62: kim lan
[17:02:48	][LOOC] C24:i5.UNION-61: sivil qewq
[17:02:59	][LOOC] C24:RCT.YELLO-62: hjxkxjbvkj
[17:03:08	][LOOC] C24:i5.UNION-61: hadi baskına
[17:03:09	][IC] C24:i3:JURY-37: <:: YELLOW. ::>
[17:03:14	][IC] C24:i3:JURY-37: <:: Kişiyi bul. ::>
[17:03:16	][IC] C24:i3:JURY-37: <:: Sorgula. ::>
[17:03:21	][IC] C24:i3:JURY-37: <:: Evet. ::>
[17:03:27	][IC] C24:i3:JURY-37: <:: Buna gelcek olursak. ::>
[17:03:35	][IC] C24:i3:JURY-37: <:: Sen. ::>
[17:03:38	][ME] C24:i5.UNION-61: öksürür
[17:03:42	][IC] C24:i3:JURY-37: <:: İşbirlikçiye benziyorsun. ::>
[17:03:57	]C24:RCT.YELLO-62 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[17:04:08	][IC] C24:i3:JURY-37: <:: Seni şimdilik yeniden eğiticekler. ::>
[17:04:09	]C24:RCT.YELLO-62 ran 'Open' on item 'Sivil Koruma Rasyonu' (#71857)
[17:04:10	]C24:RCT.YELLO-62 has gained a 'Metropolice Takviyeleri' #71858.
[17:04:10	]C24:RCT.YELLO-62 has gained a 'Soda Bob Brawn' #71859.
[17:04:10	]C24:RCT.YELLO-62 has gained a '20 Kredi Kuponu' #71860.
[17:04:12	]C24:RCT.YELLO-62 ran 'Consume' on item 'Metropolice Takviyeleri' (#71858)
[17:04:12	]C24:RCT.YELLO-62 extended their level 3 long boost in Güç.
[17:04:13	]C24:RCT.YELLO-62 ran 'Consume' on item 'Soda Bob Brawn' (#71859)
[17:04:13	]C24:RCT.YELLO-62 extended their level 1 long boost in Algı.
[17:04:13	]C24:RCT.YELLO-62 extended their level 2 long boost in Çeviklik.
[17:04:14	][IC] C24:i3:JURY-37: <:: Ve dışarı atılıcaksın. ::>
[17:04:21	][IC] C24:i3:JURY-37: <:: Yani. ::>
[17:04:27	][IC] C24:i3:JURY-37: <:: Ölmediğine şükür etmelisin. ::>
[17:04:28	]C24:i5.UNION-61 used command '/Radio 10-7'.
[17:04:35	]Daryl Dixon has unloaded their "C24:i5.UNION-61" character.
[17:04:39	]Daryl Dixon loaded the character 'Tommy Black'
[17:04:42	][IC] C24:i3:JURY-37: <:: Onlara bırakıyorum. ::>
[17:04:55	][IC] C24:i3:JURY-37: <:: Yeniden eğitip eğiticeklerini. ::>
[17:05:08	]Daryl Dixon has unloaded their "Tommy Black" character.
[17:05:08	][IC] C24:i3:JURY-37: <:: Hmph. ::>
[17:05:10	]C24:RCT.YELLO-62 used command '/Radio 20 dakikalığına 10-7'.
[17:05:13	]Daryl Dixon loaded the character 'Tony Miller'
[17:05:17	]C24:i3:JURY-37 used command '/Radio Sorgu odası'.
[17:05:18	]Tony Miller is fully healed.
[17:05:44	]Ivan Voronev has gone afk.
[17:05:52	][IT] C24:i3:JURY-37: cebinden bir jel çıkartır
[17:05:56	]C24:i3:JURY-37 has spawned a 'Entity [5033][item_healthvial]'.
[17:06:11	][IT] C24:i3:JURY-37: Kişinin cebine koyar
[17:06:22	][IC] C24:i3:JURY-37: <:: Bu iyiliğimi unutma. ::>
[17:06:31	][IC] C24:i3:JURY-37: <:: Seni sınadım. ::>
[17:06:39	][IC] C24:i3:JURY-37: <:: Tepkini merak ettim. ::>
[17:06:53	][Y] Tony Miller: ALVARO.
[17:06:59	][IC] C24:i3:JURY-37: <:: Şimdi. ::>
[17:07:02	][IC] C24:i3:JURY-37: <:: Hapiste durucaksın. ::>
[17:07:05	][IC] C24:i3:JURY-37: <:: Biraz. ::>
[17:07:14	][Y] Tony Miller: ALVARO BURDA MISIN.
[17:07:38	][LOOC] Bernard Shepard: void teklif ediyorum sunucu az çekiyo sivil gerekiyor
[17:07:39	][IT] C24:i3:JURY-37: Gözlerini bir kumaşla bağlar
[17:08:20	]Tony Miller has hit npc_vj_hlr1_rat dealing 45 damage (CritChance was 0.18).
[17:08:24	][LOOC] Bernard Shepard: zaman
[17:08:29	][LOOC] C24:i3:JURY-37: 5 Dakika
[17:08:31	][IC] C24:i3:JURY-37: <:: 5. ::>
[17:08:34	][LOOC] Bernard Shepard: ok
[17:08:38	]C24:i3:JURY-37 entered observer.
[17:08:40	]C24:i3:JURY-37 exited observer at their location.
[17:08:44	]Tony Miller ran 'take' on item 'YAPILACAKLAR' (#71517)
[17:08:44	]Tony Miller has gained a 'YAPILACAKLAR' #71517.
[17:08:44	]C24:i3:JURY-37 entered observer.
[17:08:46	]C24:i3:JURY-37 exited observer at their location.
[17:08:48	]Tony Miller ran 'drop' on item 'YAPILACAKLAR' (#71517)
[17:08:48	]Tony Miller has lost a 'YAPILACAKLAR' #71517.
[17:08:51	]Tony Miller ran 'take' on item 'Boş Bira Şişesi' (#71523)
[17:08:51	]Tony Miller has gained a 'Boş Bira Şişesi' #71523.
[17:08:52	][IC] C24:i3:JURY-37: <:: YELLOW. ::>
[17:09:01	]C24:i3:JURY-37 has spawned a notepad.
[17:09:05	]C24:i3:JURY-37 ran 'Write' on item 'Not Defteri' (#71861)
[17:09:08	]C24:i3:JURY-37 ran 'Write' on item 'Not Defteri' (#71861)
[17:09:43	]C24:i3:JURY-37 entered observer.
[17:09:46	]C24:i3:JURY-37 exited observer at their location.
[17:09:51	][Y] C24:i3:JURY-37: <:: Fahişe Ağızlı. ::>
[17:10:02	][Y] C24:i3:JURY-37: <:: Seni gelen birim çıkartıcak. ::>
[17:10:06	][Y] C24:i3:JURY-37: <:: Anladınmı! ::>
[17:10:14	]Ivan Voronev is no longer afk. Total time spent AFK: 565
[17:10:14	]Ivan Voronev exited observer at their location.
[17:10:16	]Ivan Voronev entered observer.
[17:10:34	]C24:RCT.YELLO-62 has gone afk.
[17:10:38	]Tony Miller has gained level 35 in the Hız skill.
