[13:30:05	]Revain has connected.
[18:04:06	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:06	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:07	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:07	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:08	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:08	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:09	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:09	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:09	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:09	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:10	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:10	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:10	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:10	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:11	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:11	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:12	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_short01a.mdl'.
[18:04:12	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:12	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall02b.mdl'.
[18:04:12	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:13	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_short01a.mdl'.
[18:04:13	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:13	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:13	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:14	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:14	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:15	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:15	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:16	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:16	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:16	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:16	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:17	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:17	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:17	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:17	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:19	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_med01b.mdl'.
[18:04:19	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:19	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_med01b.mdl'.
[18:04:19	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:19	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_med01b.mdl'.
[18:04:19	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:20	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_med02a.mdl'.
[18:04:20	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:21	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_med01b.mdl'.
[18:04:21	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:21	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_med01b.mdl'.
[18:04:21	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:24	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_med01b.mdl'.
[18:04:24	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:25	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_med01b.mdl'.
[18:04:25	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:26	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_med02b.mdl'.
[18:04:26	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:27	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_med01b.mdl'.
[18:04:27	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:27	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_med01b.mdl'.
[18:04:27	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:29	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_c17/metalladder001.mdl'.
[18:04:29	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:35	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_corner_outside.mdl'.
[18:04:35	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:36	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_256.mdl'.
[18:04:36	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:37	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_phx/wheels/magnetic_medium.mdl'.
[18:04:37	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:38	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_phx/wheels/magnetic_medium.mdl'.
[18:04:38	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:39	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_phx/wheels/magnetic_medium.mdl'.
[18:04:39	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:39	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_phx/wheels/magnetic_medium.mdl'.
[18:04:39	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:40	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_phx/wheels/magnetic_medium.mdl'.
[18:04:40	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:40	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_phx/wheels/magnetic_medium.mdl'.
[18:04:40	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:41	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_phx/wheels/magnetic_medium.mdl'.
[18:04:41	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:42	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_phx/wheels/magnetic_medium.mdl'.
[18:04:42	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:42	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_phx/wheels/magnetic_medium.mdl'.
[18:04:42	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:47	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_docks/dock03_pole01a.mdl'.
[18:04:47	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:48	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/wood_crate001a_damaged.mdl'.
[18:04:48	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:50	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/wood_crate001a_damaged.mdl'.
[18:04:50	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:51	]S10/OWS.GHOST-24 has enabled persistence for 'models/hunter/plates/plate3x3.mdl'.
[18:04:51	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:56	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_256.mdl'.
[18:04:56	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:58	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_256.mdl'.
[18:04:58	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:59	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_256.mdl'.
[18:04:59	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:05:00	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_256.mdl'.
[18:05:00	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:05:03	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_512.mdl'.
[18:05:03	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:05:04	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_corner_outside.mdl'.
[18:05:04	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:05:08	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_512.mdl'.
[18:05:08	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:05:20	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_tptimer.mdl'.
[18:05:20	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:05:27	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_c17/metalladder001.mdl'.
[18:05:27	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:05:41	]S10/OWS.GHOST-24 has spawned a 'Entity [1840][aw2_dropship2]'.
[18:05:43	]S10/OWS.GHOST-24 has used a context menu option with the name: remove
[18:05:48	]S10/OWS.GHOST-24 has spawned a 'NPC [2231][npc_combinedropship]'.
[18:06:04	][IC] Abuzer Kömürcü: Ent_setname ship.
[18:06:15	]S10/OWS.GHOST-24 exited observer at their location.
[18:06:16	]S10/OWS.GHOST-24 entered observer.
[18:06:22	]S10/OWS.GHOST-24 has used a context menu option with the name: remove
[18:06:45	]S10/OWS.GHOST-24 has spawned a 'NPC [2239][npc_combinedropship]'.
[18:07:37	]S10/OWS.GHOST-24 has used a context menu option with the name: remove
[18:07:42	]S10/OWS.GHOST-24 has spawned a 'Entity [2608][aw2_dropship2]'.
[18:07:45	]S10/OWS.GHOST-24 exited observer at their location.
[18:07:48	]S10/OWS.GHOST-24 was knocked unconscious and is bleeding out.
[18:07:52	]S10/OWS.GHOST-24 used command '/CharStopBleedout ^'.
[18:07:55	]S10/OWS.GHOST-24 ran SAM command 'hp' with arguments: '^' '100'
[18:07:56	]S10/OWS.GHOST-24 used command '/CharGetUp'.
[18:07:56	]S10/OWS.GHOST-24 entered observer.
[18:07:57	]S10/OWS.GHOST-24 used command '/CharGetUp'.
[18:07:57	]S10/OWS.GHOST-24 is no longer unconscious from critical wounds.
[18:07:57	]S10/OWS.GHOST-24 is fully healed.
[18:07:58	]S10/OWS.GHOST-24 entered observer.
[18:07:58	]S10/OWS.GHOST-24 exited observer at their location.
[18:07:59	]S10/OWS.GHOST-24 entered observer.
[18:08:03	]S10/OWS.GHOST-24 exited observer at their location.
[18:08:03	]S10/OWS.GHOST-24 has taken 1 damage from worldspawn.
[18:08:05	]S10/OWS.GHOST-24 entered observer.
[18:08:08	]S10/OWS.GHOST-24 has spawned a 'Entity [2265][aw2_dropship2]'.
[18:08:10	]S10/OWS.GHOST-24 exited observer at their location.
[18:08:13	]S10/OWS.GHOST-24 ran SAM command 'bring' with arguments: 'abuzer'
[18:08:52	]S10/OWS.GHOST-24 entered observer.
[18:08:54	]S10/OWS.GHOST-24 exited observer at their location.
[18:08:55	]S10/OWS.GHOST-24 entered observer.
[18:09:15	]S10/OWS.GHOST-24 has spawned a rpg.
[18:09:33	]S10/OWS.GHOST-24 has used a context menu option with the name: remove
[18:09:35	]S10/OWS.GHOST-24 has given himself a rpg.
[18:09:35	]S10/OWS.GHOST-24 has gained a 'RPG-7' #15484.
[18:09:37	]S10/OWS.GHOST-24 ran 'Equip' on item 'RPG-7' (#15484)
[18:09:42	]S10/OWS.GHOST-24 has spawned a rocketammo.
[18:09:42	]S10/OWS.GHOST-24 has spawned a rocketammo.
[18:09:44	]S10/OWS.GHOST-24 exited observer at their location.
[18:09:45	]S10/OWS.GHOST-24 ran 'take' on item 'RPG Missile' (#15486)
[18:09:45	]S10/OWS.GHOST-24 has gained a 'RPG Missile' #15486.
[18:09:46	]S10/OWS.GHOST-24 ran 'take' on item 'RPG Missile' (#15485)
[18:09:46	]S10/OWS.GHOST-24 has gained a 'RPG Missile' #15485.
[18:09:48	]S10/OWS.GHOST-24 ran 'use' on item 'RPG Missile' (#15486)
[18:09:49	]S10/OWS.GHOST-24 ran 'use' on item 'RPG Missile' (#15485)
[18:09:51	]S10/OWS.GHOST-24 has spawned a rocketammo.
[18:09:51	]S10/OWS.GHOST-24 has spawned a rocketammo.
[18:09:53	]S10/OWS.GHOST-24 ran 'take' on item 'RPG Missile' (#15487)
[18:09:53	]S10/OWS.GHOST-24 has gained a 'RPG Missile' #15487.
[18:09:54	]S10/OWS.GHOST-24 ran 'take' on item 'RPG Missile' (#15488)
[18:09:54	]S10/OWS.GHOST-24 has gained a 'RPG Missile' #15488.
[18:09:55	]S10/OWS.GHOST-24 ran 'use' on item 'RPG Missile' (#15487)
[18:09:56	]S10/OWS.GHOST-24 entered observer.
[18:10:30	]S10/OWS.GHOST-24 exited observer at their location.
[18:10:31	]S10/OWS.GHOST-24 entered observer.
[18:10:32	]S10/OWS.GHOST-24 exited observer at their location.
[18:10:33	]S10/OWS.GHOST-24 entered observer.
[18:10:34	]S10/OWS.GHOST-24 exited observer at their location.
[18:10:36	]S10/OWS.GHOST-24 entered observer.
[18:10:37	]S10/OWS.GHOST-24 exited observer at their location.
[18:10:39	]S10/OWS.GHOST-24 entered observer.
[18:10:44	]S10/OWS.GHOST-24 has spawned a 'NPC [2464][npc_combinedropship]'.
[18:10:48	]S10/OWS.GHOST-24 has spawned a 'Entity [2601][pill_dropship_container]'.
[18:10:57	]S10/OWS.GHOST-24 exited observer at their location.
[18:11:00	]S10/OWS.GHOST-24 entered observer.
[18:11:02	]S10/OWS.GHOST-24 exited observer at their location.
[18:11:04	]S10/OWS.GHOST-24 entered observer.
[18:11:04	]S10/OWS.GHOST-24 exited observer at their location.
[18:11:05	]S10/OWS.GHOST-24 entered observer.
[18:11:13	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_intmonitor003.mdl'.
[18:11:13	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:14	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/health_charger001.mdl'.
[18:11:14	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:15	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/health_charger001.mdl'.
[18:11:15	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:15	]S10/OWS.GHOST-24 has disabled persistence for 'models/props_combine/health_charger001.mdl'.
[18:11:15	]S10/OWS.GHOST-24 has used a context menu option with the name: persist_end
[18:11:16	]S10/OWS.GHOST-24 has disabled persistence for 'models/props_combine/health_charger001.mdl'.
[18:11:16	]S10/OWS.GHOST-24 has used a context menu option with the name: persist_end
[18:11:18	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_intmonitor003.mdl'.
[18:11:18	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:19	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_intmonitor003.mdl'.
[18:11:19	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:23	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_unique/hospital/hospital_bed.mdl'.
[18:11:23	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:23	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_unique/hospital/hospital_bed.mdl'.
[18:11:23	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:24	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_unique/hospital/hospital_bed.mdl'.
[18:11:24	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:24	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_unique/hospital/hospital_bed.mdl'.
[18:11:24	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:25	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_unique/hospital/hospital_bed.mdl'.
[18:11:25	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:26	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_wasteland/kitchen_stove002a.mdl'.
[18:11:26	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:27	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_furniture/kitchen_countertop1.mdl'.
[18:11:27	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:28	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_lab/corkboard002.mdl'.
[18:11:28	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:29	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_wasteland/kitchen_stove001a.mdl'.
[18:11:29	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:30	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_furniture/kitchen_shelf1.mdl'.
[18:11:30	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:31	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/garbage_glassbottle002a.mdl'.
[18:11:31	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:31	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/garbage_glassbottle002a.mdl'.
[18:11:31	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:31	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/garbage_glassbottle001a.mdl'.
[18:11:31	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:32	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/garbage_glassbottle001a.mdl'.
[18:11:32	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:33	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/garbage_coffeemug001a.mdl'.
[18:11:33	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:33	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/garbage_coffeemug001a.mdl'.
[18:11:33	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:35	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_short01a.mdl'.
[18:11:35	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:37	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_short01a.mdl'.
[18:11:37	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:40	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_short01a.mdl'.
[18:11:40	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:41	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:11:41	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:42	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:11:42	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:44	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_128.mdl'.
[18:11:44	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:45	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_corner_inside.mdl'.
[18:11:45	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:48	]S10/OWS.GHOST-24 has spawned a usable entity class 'ix_chair' with model 'models/props_combine/breenchair.mdl'.
[18:11:48	]S10/OWS.GHOST-24 has used a context menu option with the name: ixusableentitycreate
[18:11:48	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_short01a.mdl'.
[18:11:48	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:50	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_short01a.mdl'.
[18:11:50	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:51	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_128.mdl'.
[18:11:51	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:53	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:11:53	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:54	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:11:54	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:11:55	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_128.mdl'.
[18:11:55	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:12:12	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_monitorbay.mdl'.
[18:12:12	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:12:13	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_interiors/furniture_desk01a.mdl'.
[18:12:13	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:12:18	]S10/OWS.GHOST-24 has spawned a usable entity class 'ix_chair' with model 'models/props_c17/chair02a.mdl'.
[18:12:18	]S10/OWS.GHOST-24 has used a context menu option with the name: ixusableentitycreate
[18:12:21	]S10/OWS.GHOST-24 has enabled persistence for 'models/props/cs_office/paperbox_pile_01.mdl'.
[18:12:21	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:12:22	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_wasteland/controlroom_desk001a.mdl'.
[18:12:22	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:12:25	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/garbage_newspaper001a.mdl'.
[18:12:25	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:12:25	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/garbage_newspaper001a.mdl'.
[18:12:25	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:12:27	]S10/OWS.GHOST-24 has enabled persistence for 'models/props/cs_militia/newspaperstack01.mdl'.
[18:12:27	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:13:08	]S10/OWS.GHOST-24 created a 'Locker' container.
[18:13:08	]S10/OWS.GHOST-24 has used a context menu option with the name: wncontainer_create
[18:13:10	]S10/OWS.GHOST-24 created a 'Locker' container.
[18:13:10	]S10/OWS.GHOST-24 has used a context menu option with the name: wncontainer_create
[18:13:13	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/pushcart01a.mdl'.
[18:13:13	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:13:16	]S10/OWS.GHOST-24 has spawned a usable entity class 'ix_chair' with model 'models/nova/chair_office01.mdl'.
[18:13:16	]S10/OWS.GHOST-24 has used a context menu option with the name: ixusableentitycreate
[18:13:18	]S10/OWS.GHOST-24 has used a context menu option with the name: remove
[18:13:22	]S10/OWS.GHOST-24 ran SAM command 'bring' with arguments: 'abuzer'
[18:13:23	]S10/OWS.GHOST-24 exited observer at their location.
[18:13:27	]Abuzer Kömürcü used command '/ActSit 1'.
[18:13:29	]Abuzer Kömürcü used command '/ExitAct'.
[18:13:31	]Abuzer Kömürcü used command '/ActSit 3'.
[18:13:32	]Abuzer Kömürcü used command '/ExitAct'.
[18:13:39	]S10/OWS.GHOST-24 entered observer.
[18:13:45	]S10/OWS.GHOST-24 has used a context menu option with the name: remove
[18:14:53	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_trainstation/trainstation_clock001.mdl'.
[18:14:53	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:14:54	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_c17/furniturecouch001a.mdl'.
[18:14:54	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:14:55	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_c17/furniturecouch001a.mdl'.
[18:14:55	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:14:57	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_c17/furnituretable003a.mdl'.
[18:14:57	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:00	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/popcan01a.mdl'.
[18:15:00	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:00	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/popcan01a.mdl'.
[18:15:00	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:03	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/breenglobe.mdl'.
[18:15:03	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:04	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/garbage_glassbottle003a.mdl'.
[18:15:04	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:05	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/garbage_coffeemug001a.mdl'.
[18:15:05	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:06	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/garbage_coffeemug001a.mdl'.
[18:15:06	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:10	]S10/OWS.GHOST-24 created a 'Locker' container.
[18:15:10	]S10/OWS.GHOST-24 has used a context menu option with the name: wncontainer_create
[18:15:12	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_c17/furnituretable001a.mdl'.
[18:15:12	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:13	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/garbage_glassbottle002a.mdl'.
[18:15:13	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:14	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/popcan01a.mdl'.
[18:15:14	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:15	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/breenglobe.mdl'.
[18:15:15	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:15	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_junk/popcan01a.mdl'.
[18:15:15	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:17	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_c17/shelfunit01a.mdl'.
[18:15:17	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:15:22	]S10/OWS.GHOST-24 is fully healed.
[18:17:53	]S10/OWS.GHOST-24 exited observer at their location.
[18:17:54	]S10/OWS.GHOST-24 entered observer.
[18:27:37	]S10/OWS.GHOST-24 has gone afk.
[18:28:02	]S10/OWS.GHOST-24 is no longer afk. Total time spent AFK: 320
[18:28:09	]crat (STEAM_0:0:220566387) has disconnected.
[18:31:45	]Abuzer Kömürcü has gone afk.
[18:34:15	]Abuzer Kömürcü is no longer afk. Total time spent AFK: 445
