[08:39:33	]Revain has connected.
[15:49:19	][IC] C24:i3.XRAY-91: <:: Bak şimdi. ::>
[15:49:22	][IC] C24:i3.XRAY-91: <:: Adamların ya ölecek. ::>
[15:49:24	]C24:RCT.YELLO-72 has given himself a ciggie_pack.
[15:49:24	]C24:RCT.YELLO-72 has gained a 'Benefactor Edition Sigara Paketi' #74386.
[15:49:24	]C24:RCT.YELLO-72 has gained a 'Sigara' #74387.
[15:49:24	]C24:RCT.YELLO-72 has gained a 'Sigara' #74388.
[15:49:24	]C24:RCT.YELLO-72 has gained a 'Sigara' #74389.
[15:49:24	]C24:RCT.YELLO-72 has gained a 'Sigara' #74390.
[15:49:24	]C24:RCT.YELLO-72 has gained a 'Sigara' #74391.
[15:49:24	]C24:RCT.YELLO-72 has gained a 'Sigara' #74392.
[15:49:24	]C24:RCT.YELLO-72 has gained a 'Sigara' #74393.
[15:49:25	]C24:RCT.YELLO-72 has gained a 'Sigara' #74394.
[15:49:26	][IC] C24:i3.XRAY-91: <:: Yada aranacak. ::>
[15:49:27	][IC] C24:i3.XRAY-91: <:: Hangisi. ::>
[15:49:29	]C24:RCT.YELLO-72 has given himself a zippolighter.
[15:49:29	]C24:RCT.YELLO-72 has gained a 'Zippo Çakmak' #74395.
[15:49:39	][IC] C24:i3.XRAY-91: <:: Üssünüzü biliyoruz. ::>
[15:49:39	]C24:RCT.YELLO-72 ran 'smoke' on item 'Sigara' (#74387)
[15:49:41	]C24:RCT.YELLO-72 ran 'light' on item 'Zippo Çakmak' (#74395)
[15:49:42	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74280.
[15:49:42	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[15:49:45	][IC] C24:RCT.YELLO-72: Ah be.
[15:49:52	][IC] C24:i3.XRAY-91: <:: Fotoğrafın o üssün önünde 3-4 kişi ile çekildi. ::>
[15:49:52	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74281.
[15:49:52	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74280.
[15:49:54	][ME] C24:i1.HELIX-12: Masaya ellerini koyar
[15:49:54	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74280.
[15:49:54	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[15:49:58	][IC] C24:i1.HELIX-12: <:: İhtiyar. ::>
[15:50:02	][ME] C24:RCT.YELLO-72: sigarasını yakar ve içer
[15:50:03	]S10/OWS.GHOST-15 ran 'combine' on item '20rnd Pulse Magazine' (#74283)
[15:50:05	][Y] Gerald Harmon: KİMSE VARMI!!!
[15:50:06	][IC] C24:i1.HELIX-12: <:: Fazla yaşlanmışsın görmüşsün geçirmişsin. ::>
[15:50:07	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74281.
[15:50:07	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[15:50:17	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74283.
[15:50:17	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[15:50:17	][IC] C24:i1.HELIX-12: <:: Arkadaşların yoldaşların bu zamana kadar çok olmuştur. ::>
[15:50:28	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74281.
[15:50:28	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[15:50:28	][IC] C24:i1.HELIX-12: <:: Sana saygı duyuyoruz bize yardım etmeye ne dersin? ::>
[15:50:31	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74283.
[15:50:31	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[15:50:33	][IC] C24:i1.HELIX-12: <:: Ki bizde sana yardım edelim. ::>
[15:50:43	]Glunar has connected.
[15:50:49	][IC] C24:i1.HELIX-12: <:: Evrensel Birlik yardımsever ve bonkördür. ::>
[15:50:51	][IC] S10/OWS.GHOST-15: <:: Dead. ::>
[15:50:53	][IC] S10/OWS.GHOST-15: <:: Dead. ::>
[15:50:55	][IC] C24:i1.HELIX-12: <:: Düzeltemeyeceğimiz bir şey yok. ::>
[15:50:56	]Brad Köhler opened the 'Büyük Metal Dolap' #6991 container.
[15:50:59	][IC] S10/OWS.GHOST-15: <:: Overwatch. ::>
[15:50:59	]Brad Köhler closed the 'Büyük Metal Dolap' #6991 container.
[15:51:05	][IC] Gerald Harmon: Aaaaaaaah!
[15:51:09	][IC] C24:i1.HELIX-12: <:: Hadi ama ihtiyar bize yardım et ki bizde sana yardım edelim. ::>
[15:51:12	]C24:RCT.YELLO-72 entered observer.
[15:51:13	]C24:RCT.YELLO-72 exited observer at their location.
[15:51:15	][IC] C24:i1.HELIX-12: <:: Seni daha yaralamak istemeyiz. ::>
[15:51:29	]Lee Emmerson opened the 'Büyük Metal Dolap' #6991 container.
[15:51:31	]Lee Emmerson closed the 'Büyük Metal Dolap' #6991 container.
[15:51:31	][IC] C24:i1.HELIX-12: <:: Dışarı çık XRAY. ::>
[15:51:35	]Glunar loaded the character 'Nick Durman'
[15:51:49	][IC] C24:i1.HELIX-12: <:: Şimdi ihtiyar ismin neydi sana isminle hitap etmek istiyorum. ::>
[15:51:49	][IC] S10/OWS.GHOST-15: <:: Contact, necrotics! ::>
[15:51:51	][ME] Gerald Harmon: ellerini kaldırır
[15:51:55	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74281.
[15:51:55	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[15:51:58	][ME] Brad Köhler: ellerini kaldırır
[15:51:58	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74283.
[15:51:58	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[15:52:02	][IC] C24:RCT.YELLO-72: <:: Efendim. ::>
[15:52:03	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74281.
[15:52:03	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[15:52:03	][IC] C24:i1.HELIX-12: <:: Bernard nerelisin? ::>
[15:52:09	][W] C24:RCT.YELLO-72: <:: Ben sigara içeceğim. ::>
[15:52:11	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74283.
[15:52:11	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[15:52:14	]'Durman' used command '/CharSetName Durman 'Durman''.
[15:52:18	][W] C24:i3.XRAY-91: <:: Banane. ::>
[15:52:23	][W] C24:RCT.YELLO-72: <:: Burda olurmu. ::>
[15:52:25	][IC] S10/OWS.GHOST-15: <:: 300. ::>
[15:52:30	][IC] C24:i1.HELIX-12: <:: Biz ona yok etmek demiyoruz ''Kurtuluş'' tan bahsediyorsun herhalde. ::>
[15:52:31	][W] C24:i3.XRAY-91: <:: Kafetaryada iç. ::>
[15:52:34	][IC] S10/OWS.GHOST-15: <:: 10-4. ::>
[15:52:36	]Theodore Abernathy entered observer.
[15:52:37	]Victorian exited observer at their location.
[15:52:37	]Theodore Abernathy exited observer at their location.
[15:52:38	]Theodore Abernathy entered observer.
[15:52:38	][W] C24:RCT.YELLO-72: <:: Kafetarya nerdeydi. ::>
[15:52:39	]Theodore Abernathy exited observer at their location.
[15:52:42	]Victorian entered observer.
[15:52:45	]Victorian exited observer at their location.
[15:52:46	][W] C24:i3.XRAY-91: <:: Rasyonun üst kısmı. ::>
[15:52:47	]Victorian entered observer.
[15:52:47	]Theodore Abernathy entered observer.
[15:52:48	]Theodore Abernathy exited observer at their location.
[15:52:48	][W] C24:i3.XRAY-91: <:: Nexus içi. ::>
[15:52:48	]Victorian exited observer at their location.
[15:52:49	]Victorian entered observer.
[15:52:49	][IC] S10/OWS.GHOST-15: <:: Overwatch, ekip düştü, sektör kontrol altında değil. ::>
[15:52:50	]Victorian exited observer at their location.
[15:52:50	]Theodore Abernathy entered observer.
[15:52:51	][W] C24:RCT.YELLO-72: <:: Tamamdır. ::>
[15:52:52	]Theodore Abernathy exited observer at their location.
[15:52:53	][IC] C24:i1.HELIX-12: <:: Zafer için bazı fedakarlıklar verilmeli değil mi? ::>
[15:52:54	][IC] S10/OWS.GHOST-15: <:: You. ::>
[15:52:56	][IC] C24:i1.HELIX-12: <:: Yanındaki arkadaşın gibi. ::>
[15:52:56	]Victorian loaded the character 'Agatha Gard'
[15:53:00	][IC] Theodore Abernathy: Işini biliyon he.
[15:53:01	][W] C24:RCT.YELLO-72: <:: Ihtiyarda hızlı çıktı. ::>
[15:53:01	]Agatha Gard is fully healed.
[15:53:03	][IC] 'Durman': Akıllı ol.
[15:53:03	]Agatha Gard entered observer.
[15:53:04	][W] C24:i3.XRAY-91: <:: Hmph. ::>
[15:53:07	][IC] Theodore Abernathy: Garaj kapsıı açık sandım amk aslğdhasjnd.
[15:53:09	][ME] C24:i1.HELIX-12: Ellerinde eldiven olmasına rağmen tırnaklarına bakar
[15:53:10	][IC] 'Durman': Biliyorum.
[15:53:10	][IC] S10/OWS.GHOST-15: <:: One, fourteen, three, six, eleven, check. Annnd all clear on Echo-4, your turn, over. ::>
[15:53:14	][IC] 'Durman': Sen şu osuruk modelleri spawnlar mısın.
[15:53:18	][IC] S10/OWS.GHOST-15: <:: Copy that. Sustaining viscon at sector kilo-three-dash-six. ::>
[15:53:19	][IC] C24:i1.HELIX-12: <:: Aynısının senin de başına gelmesini istemeyiz değil mi? ::>
[15:53:19	][IC] Theodore Abernathy: Hangi.
[15:53:25	][IC] 'Durman': Tüccar karakterinin aldığı modeller.
[15:53:26	][IC] S10/OWS.GHOST-15: <:: Transmission clear, negative on condition quicksand. Uh... Wait, no. Radials clear, over. ::>
[15:53:27	][IC] 'Durman': Blackmarket.
[15:53:28	]Agatha Gard exited observer at their location.
[15:53:33	][IC] Theodore Abernathy: Bekle.
[15:53:33	]Theodore Abernathy entered observer.
[15:53:34	]'Durman' has spawned a 'Entity [5252][pfx7_04]'.
[15:53:36	][IC] C24:i1.HELIX-12: <:: Hm? ::>
[15:53:38	]Theodore Abernathy has used a context menu option with the name: smuggler_edit
[15:53:46	]Theodore Abernathy exited observer at their location.
[15:53:49	]Theodore Abernathy has spawned 'models/newvegas/wn_ghost.mdl'.
[15:53:50	][IC] Agatha Gard: Seni tanıyor muyum?
[15:53:53	][IC] C24:RCT.YELLO-72: <:: Bugün kendimi oldukça iyi hissediyorum. ::>
[15:53:54	]Theodore Abernathy entered observer.
[15:53:54	]Theodore Abernathy exited observer at their location.
[15:53:54	]Theodore Abernathy entered observer.
[15:53:55	]Theodore Abernathy exited observer at their location.
[15:53:56	]C24:i3.XRAY-91 used command '/Radio 10-7'.
[15:53:57	][IC] Theodore Abernathy: Bu neymiş.
[15:53:59	][IC] Agatha Gard: Ah, Bernard...
[15:54:00	][IC] C24:i1.HELIX-12: <:: Hayır? ::>
[15:54:00	][IC] 'Durman': Çok edy amk.
[15:54:01	][IC] 'Durman': Edgy.
[15:54:04	][IC] S10/OWS.GHOST-15: <:: Sector is tracking at original percent, stable. And... Still holding for transmission, over. ::>
[15:54:05	]Theodore Abernathy has spawned 'models/willard/radiobob.mdl'.
[15:54:06	]Beyin.Dll loaded the character 'Zalo'Kar'
[15:54:06	][IC] Agatha Gard: Hehe, tabi.
[15:54:09	]Zalo'Kar entered observer.
[15:54:10	][IC] S10/OWS.GHOST-15: <:: Overwatch is confirming sector lockdown. Anti-citizen One is... Uh, displaced and activated. Keep sightlines open and sound on. ::>
[15:54:11	]Zalo'Kar is fully healed.
[15:54:15	]Theodore Abernathy has spawned 'models/wn7new/combine_cremator/cremator.mdl'.
[15:54:16	][ME] C24:i1.HELIX-12: Kıkırdar
[15:54:19	]Theodore Abernathy has spawned 'models/props/snow_scene/snow_scene_mountains2.mdl'.
[15:54:22	]Zalo'Kar exited observer at their location.
[15:54:23	][W] Agatha Gard: Aramızda kalsın, Bernard bana, ehm boşver.
[15:54:26	]'Durman' entered observer.
[15:54:27	]'Durman' exited observer at their location.
[15:54:29	]'Durman' has spawned 'models/industrial_uniforms/industrial_uniform2.mdl'.
[15:54:29	][IC] C24:i1.HELIX-12: <:: Savaş bu değil mi? ::>
[15:54:30	][LOOC] Zalo'Kar: bu ne mk
[15:54:32	][IC] C24:i1.HELIX-12: <:: Olur böyle şeyler. ::>
[15:54:34	][IC] Agatha Gard: Onları görmedim, tükenmiş topraklardaydım.
[15:54:36	]'Durman' has spawned 'models/industrial_uniforms/industrial_uniform.mdl'.
[15:54:36	]Theodore Abernathy has spawned 'models/industrial_uniforms/industrial_uniform.mdl'.
[15:54:37	]Zalo'Kar entered observer.
[15:54:39	]'Durman' has used a context menu option with the name: remove
[15:54:39	]Zalo'Kar exited observer at their location.
[15:54:40	][IC] C24:i1.HELIX-12: <:: Konumuza gelelim arkadaşların umurumda değil. ::>
[15:54:40	]Zalo'Kar entered observer.
[15:54:41	]'Durman' has used a context menu option with the name: remove
[15:54:43	][IC] S10/OWS.GHOST-15: <:: Overwatch, we have taken heavy casualties from primary-one objective. ::>
[15:54:43	]'Durman' has spawned 'models/wn/wallhammer.mdl'.
[15:54:46	]'Durman' has used a context menu option with the name: remove
[15:54:47	]'Durman' has spawned 'models/wn/soldier.mdl'.
[15:54:48	]Theodore Abernathy has spawned 'models/industrial_uniforms/industrial_uniform.mdl'.
[15:54:48	][IC] C24:i1.HELIX-12: <:: Sana yardım etmek istediğimi defalarca söyledim. ::>
[15:54:50	][IC] 'Durman': Oha bu ne lan.
[15:54:50	]Theodore Abernathy has spawned 'models/industrial_uniforms/industrial_uniform2.mdl'.
[15:54:51	][IC] 'Durman': Bu çok güzel.
[15:54:52	][IC] Agatha Gard: Hey, buranın direniş olduğuna emin misin?
[15:54:57	][IC] S10/OWS.GHOST-15: <:: Move in, move in! ::>
[15:55:00	][IC] C24:i1.HELIX-12: <:: Sana kötü şeyler yapmak istemiyoruz sana saygı duyuyorum. ::>
[15:55:03	][IC] 'Durman': Bu ne oğlum.
[15:55:03	][IC] 'Durman': Çok güzel.
[15:55:07	][IC] S10/OWS.GHOST-15: <:: Ekip konuşlandırıldı ve tarama yapıyor. ::>
[15:55:08	][IC] C24:i1.HELIX-12: <:: Yaptığın şeyi herkes yapamaz. ::>
[15:55:11	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74281.
[15:55:11	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[15:55:13	][IC] Theodore Abernathy: Ne bu bilmiyorum harbi.
[15:55:13	][IC] C24:i1.HELIX-12: <:: Cesaretli ve yüreklisin. ::>
[15:55:17	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74283.
[15:55:17	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[15:55:19	][IC] 'Durman': Çok gzüelmiş.
[15:55:21	][IC] Theodore Abernathy: Valkyrie  herhalde.
[15:55:23	]'Durman' has spawned 'models/wn/ordinal.mdl'.
[15:55:25	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74281.
[15:55:25	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[15:55:26	]'Durman' has used a context menu option with the name: remove
[15:55:27	]'Durman' has spawned 'models/willardnetworks/combine/antibody.mdl'.
[15:55:30	]Theodore Abernathy has used a context menu option with the name: remove
[15:55:31	]Theodore Abernathy has used a context menu option with the name: remove
[15:55:35	][IC] Agatha Gard: Ehm, birşey yok. Bernard nerede biliyor musun, ve Alvo?
[15:55:36	]'Durman' has used a context menu option with the name: remove
[15:55:42	]'Durman' has used a context menu option with the name: remove
[15:55:42	][IC] C24:i1.HELIX-12: <:: Bizimle iş birliği yap ki sana Evrensel Birliğin bonkörlüğünü gösterelim. ::>
[15:55:48	][IC] Theodore Abernathy: Sen şunu arıyosun.
[15:55:49	][IC] C24:i1.HELIX-12: <:: Silah tedarikçin kim? ::>
[15:55:49	]Theodore Abernathy has spawned 'models/industrial_uniforms/industrial_uniform.mdl'.
[15:55:52	][IC] Theodore Abernathy: Çıkardın az önce gerçi.
[15:55:53	][IC] 'Durman': Evet ama aynısı olmasın.
[15:55:57	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74283.
[15:55:57	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[15:55:58	]Theodore Abernathy has spawned 'models/industrial_uniforms/industrial_uniform2.mdl'.
[15:56:02	][IC] Theodore Abernathy: Bu o zaman.
[15:56:04	][IC] Agatha Gard: Pekala, komuta bizde...
[15:56:06	][IC] C24:i1.HELIX-12: <:: Albaro? ::>
[15:56:17	]'Durman' has spawned 'models/player/t_arctic.mdl'.
[15:56:21	][IC] C24:i1.HELIX-12: <:: Pekala şuan Albaro denilen şahıs nerede? ::>
[15:56:24	][IC] 'Durman': Olay  budur.
[15:56:27	][IC] Theodore Abernathy: Asdplhashka.
[15:56:29	][IC] 'Durman': Buna maske takmaya çalışsam.
[15:56:30	][IC] 'Durman': Nolur amk.
[15:56:31	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74281.
[15:56:31	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[15:56:31	][IC] C24:i1.HELIX-12: <:: Nerede? ::>
[15:56:35	][IC] 'Durman': Oyun patlar mı.
[15:56:36	][IC] Agatha Gard: Pekala, kafana göre takıl.
[15:56:40	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74283.
[15:56:40	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[15:56:41	][IC] 'Durman': O kıyafetler galiba bodygroup değiştiriyor dimi.
[15:56:42	][IC] 'Durman': Aslında.
[15:56:42	][IC] C24:i1.HELIX-12: <:: En son nerede gördün? ::>
[15:56:44	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74281.
[15:56:44	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[15:56:46	]'Durman' entered observer.
[15:56:46	]'Durman' exited observer at their location.
[15:56:47	][IC] Theodore Abernathy: Evet.
[15:56:52	][IC] Agatha Gard: Buraya ilk geldiğimde, onunla tanıştım diyelim.
[15:56:57	]Brad Köhler has gained level 10 in the Hız skill.
[15:56:57	]'Durman' has used a context menu option with the name: remove
[15:56:58	]Theodore Abernathy has spawned 'models/willardnetworks/clothingitems/head_gasmask.mdl'.
[15:57:00	][IC] Theodore Abernathy: Koy bi.
[15:57:02	][IC] Theodore Abernathy: Arctic'i.
[15:57:05	]'Durman' has spawned 'models/player/t_arctic.mdl'.
[15:57:06	][IC] Agatha Gard: Walter... Walter ne?
[15:57:14	][IC] 'Durman': Baksana.
[15:57:14	]Gerald Harmon ran 'take' on item 'Tıbbi Direnişçi Üniforması' (#60088)
[15:57:14	]Gerald Harmon has gained a 'Tıbbi Direnişçi Üniforması' #60088.
[15:57:15	][IC] 'Durman': Süper olur.
[15:57:17	][IC] Agatha Gard: Öyle birini duymadım.
[15:57:18	]Theodore Abernathy has fired a toolgun with the name: nocollide
[15:57:18	]Theodore Abernathy has fired a toolgun with the name: nocollide
[15:57:19	][IC] C24:i1.HELIX-12: <:: Outlands Ofis binası üçüncü kat demek? ::>
[15:57:24	][IC] 'Durman': Offfffff.
[15:57:25	][IC] C24:i1.HELIX-12: <:: Peki ya kaç kişisiniz? ::>
[15:57:26	][IC] 'Durman': Süper amk.
[15:57:31	][IC] C24:i1.HELIX-12: <:: Lideriniz kim. ::>
[15:57:32	][IC] Agatha Gard: Şehire uzun zamandır inmiyorum.
[15:57:32	][IC] 'Durman': 10 numara.
[15:57:32	]Gerald Harmon ran 'take' on item 'Lead Pipe' (#60523)
[15:57:32	]Gerald Harmon has gained a 'Lead Pipe' #60523.
[15:57:34	]Gerald Harmon ran 'Equip' on item 'Lead Pipe' (#60523)
[15:57:34	]Theodore Abernathy has fired a toolgun with the name: weld
[15:57:35	]Theodore Abernathy has fired a toolgun with the name: weld
[15:57:37	]Theodore Abernathy has fired a toolgun with the name: weld
[15:57:38	]Theodore Abernathy has fired a toolgun with the name: weld
[15:57:39	][IC] C24:i1.HELIX-12: <:: Bana öyle gelmedin ihtiyar. ::>
[15:57:41	][IC] 'Durman': PAC yok dimi.
[15:57:43	][IC] Theodore Abernathy: Unfreeze yap bakiyim durcak mı.
[15:57:44	][IC] C24:i1.HELIX-12: <:: Bİr şeyler saklıyorsun akıllı birisisin. ::>
[15:57:45	][IC] Theodore Abernathy: Yok.
[15:57:46	][IC] Agatha Gard: Pekala... Sana iyi şanslar.
[15:57:49	][IC] Theodore Abernathy: Hassiktir!
[15:57:49	]Lee Emmerson opened the 'Büyük Metal Dolap' #6991 container.
[15:57:49	]C24:RCT.YELLO-72 ran SAM command 'asay' with arguments: 'enis black market ne oluyor'
[15:57:55	]Lee Emmerson ran 'split' on item 'Demir' (#73002)
[15:57:56	][IC] C24:i1.HELIX-12: <:: Lideriniz kim? ::>
[15:57:56	]Agatha Gard entered observer.
[15:57:57	]Lee Emmerson has gained a 'Demir' #74396 from a container with the name 'Büyük Metal Dolap' #6991.
[15:57:57	]Theodore Abernathy ran SAM command 'asay' with arguments: 'admin bmd sistemi var'
[15:57:59	]Lee Emmerson closed the 'Büyük Metal Dolap' #6991 container.
[15:57:59	]Theodore Abernathy ran SAM command 'asay' with arguments: 'sen revain misin'
[15:58:01	]Theodore Abernathy ran SAM command 'asay' with arguments: 'atayım dcden'
[15:58:02	]Deniz Aslan ran 'take' on item 'Mutfak Bıçağı' (#23374)
[15:58:02	]Deniz Aslan has gained a 'Mutfak Bıçağı' #23374.
[15:58:03	]C24:RCT.YELLO-72 ran SAM command 'asay' with arguments: 'evet'
[15:58:13	][IC] C24:i1.HELIX-12: <:: Sana öyle bir şey olmayacağını söyledim. ::>
[15:58:16	][ME] Gerald Harmon: vahşice boruya bakıyor
[15:58:17	][ME] C24:i1.HELIX-12: Kol bandını işaret eder
[15:58:21	][IC] C24:i1.HELIX-12: <:: Burada benim sözüm geçer. ::>
[15:58:24	]Theodore Abernathy ran SAM command 'asay' with arguments: 'attım'
[15:58:25	]Deniz ki (STEAM_0:0:572060743) has disconnected.
[15:58:26	]Lee Emmerson opened the 'Büyük Metal Dolap' #6991 container.
[15:58:27	]Agatha Gard exited observer at their location.
[15:58:28	]Agatha Gard entered observer.
[15:58:31	]Agatha Gard has spawned a 'Entity [4908][aw2_gunship]'.
[15:58:33	]Lee Emmerson has gained a 'Plastik Levhalar' #71740 from a container with the name 'Büyük Metal Dolap' #6991.
[15:58:34	]Agatha Gard exited observer at their location.
[15:58:35	]Lee Emmerson has gained a 'Güçlü Yapıştırıcı' #72925 from a container with the name 'Büyük Metal Dolap' #6991.
[15:58:40	]S10/OWS.GHOST-15 used command '/Radio IDLE2'.
[15:58:40	]Lee Emmerson has gained a 'Vida Kutusu' #72966 from a container with the name 'Büyük Metal Dolap' #6991.
[15:58:42	]Lee Emmerson closed the 'Büyük Metal Dolap' #6991 container.
[15:58:47	]S10/OWS.GHOST-15 used command '/Radio false'.
[15:58:56	][IC] C24:i1.HELIX-12: <:: İsimler? ::>
[15:59:00	]Agatha Gard entered observer.
[15:59:08	][IC] C24:i1.HELIX-12: <:: Kod adları? ::>
[15:59:10	]Theodore Abernathy has spawned 'models/willardnetworks/clothingitems/head_gasmask.mdl'.
[15:59:13	]Lee Emmerson opened the 'Büyük Metal Dolap' #6991 container.
[15:59:15	][IC] C24:i1.HELIX-12: <:: Baykuş demiştin. ::>
[15:59:16	]Lee Emmerson ran 'combine' on item 'Demir' (#73002)
[15:59:17	]Theodore Abernathy has fired a toolgun with the name: nocollide
[15:59:18	]Theodore Abernathy has fired a toolgun with the name: nocollide
[15:59:20	]Lee Emmerson has transferred a 'Güçlü Yapıştırıcı' #72925 to a container with the name 'Büyük Metal Dolap' #6991.
[15:59:21	]Lee Emmerson has transferred a 'Vida Kutusu' #72966 to a container with the name 'Büyük Metal Dolap' #6991.
[15:59:22	]Lee Emmerson has transferred a 'Plastik Levhalar' #71740 to a container with the name 'Büyük Metal Dolap' #6991.
[15:59:33	][IC] C24:i1.HELIX-12: <:: Baykuş sizin izciniz herhalde değil mi? ::>
[15:59:34	]Lee Emmerson has gained a '15 Kredi Kuponu' #73756 from a container with the name 'Büyük Metal Dolap' #6991.
[15:59:40	]Lee Emmerson ran 'split' on item 'Yapıştırıcı' (#72066)
[15:59:40	]Theodore Abernathy entered observer.
[15:59:41	]Theodore Abernathy exited observer at their location.
[15:59:41	]Agatha Gard has spawned a 'NPC [5102][npc_zombie]'.
[15:59:42	]Theodore Abernathy entered observer.
[15:59:42	]Lee Emmerson has gained a 'Yapıştırıcı' #74397 from a container with the name 'Büyük Metal Dolap' #6991.
[15:59:42	]Agatha Gard has spawned a 'NPC [5117][npc_zombie]'.
[15:59:43	][IC] C24:i1.HELIX-12: <:: Öyle mi öğrendiğim iyi oldu. ::>
[15:59:44	]Agatha Gard has spawned a 'NPC [5205][npc_zombie]'.
[15:59:49	]'Durman' has used a context menu option with the name: remove
[15:59:50	][IC] C24:i1.HELIX-12: <:: Pekala. ::>
[15:59:53	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74283.
[15:59:53	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[15:59:55	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74281.
[15:59:55	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[16:00:00	][IC] C24:i1.HELIX-12: <:: Başka bir şey söylemek ister misin. ::>
[16:00:02	]'Durman' has spawned 'models/freeman/arcade_pong.mdl'.
[16:00:03	]Lee Emmerson closed the 'Büyük Metal Dolap' #6991 container.
[16:00:03	]Theodore Abernathy has fired a toolgun with the name: weld
[16:00:06	]Theodore Abernathy has fired a toolgun with the name: weld
[16:00:06	][IC] C24:i1.HELIX-12: <:: Telsiz Frekansınız gibi. ::>
[16:00:07	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74283.
[16:00:07	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[16:00:08	]'Durman' has used a context menu option with the name: remove
[16:00:08	]Theodore Abernathy has fired a toolgun with the name: weld
[16:00:09	]Theodore Abernathy has fired a toolgun with the name: weld
[16:00:10	]'Durman' has spawned 'models/props/hhp227/pizzapiece02.mdl'.
[16:00:11	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74281.
[16:00:11	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[16:00:13	][IC] Theodore Abernathy: Aha.
[16:00:14	]Theodore Abernathy exited observer at their location.
[16:00:16	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74283.
[16:00:16	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[16:00:20	][IC] 'Durman': Evetde bunu palyermodel.
[16:00:21	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74281.
[16:00:21	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74283.
[16:00:21	][IC] C24:i1.HELIX-12: <:: Değiştirmeden öncekini söyle. ::>
[16:00:23	]S10/OWS.GHOST-15 has gained a '20rnd Pulse Magazine' #74283.
[16:00:23	]S10/OWS.GHOST-15 has lost a '20rnd Pulse Magazine' #74281.
[16:00:25	]Gerald Harmon has gained level 8 in the Hız skill.
[16:00:27	]'Durman' entered observer.
[16:00:28	]Agatha Gard has spawned a ing_raw_leech.
[16:00:28	]'Durman' exited observer at their location.
[16:00:28	]'Durman' entered observer.
[16:00:29	]'Durman' exited observer at their location.
[16:00:30	][IC] Theodore Abernathy: Ha playermodel yapamazsın.
