[12:50:50	]Revain has connected.
[17:03:37	]C24:i3.KING-58 was disinfected by C24:i3.KING-58 for 147 seconds.
[17:03:37	]C24:i3.KING-58 was bandaged by C24:i3.KING-58 for 19 HP.
[17:03:37	]S10:SCN-7 used command '/PM 19 Kanka willardayız bunun için bişimi diyecez birbirimize'.
[17:03:37	]C24:i3.KING-58 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#162411)
[17:03:37	]C24:i3.KING-58 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 15 experience in medicine.
[17:03:37	]C24:i3.KING-58 was disinfected by C24:i3.KING-58 for 147 seconds.
[17:03:37	]C24:i3.KING-58 was bandaged by C24:i3.KING-58 for 19 HP.
[17:03:38	][IC] Chelal Shengör: Araştırma birliğinin araştırması.
[17:03:38	]Lucas Evans ran 'Write' on item 'Güvenlik ve Refah İçin Hep Birlikte!' (#153978)
[17:03:39	]C24:i3.KING-58 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#162411)
[17:03:39	]C24:i3.KING-58 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 2 experience in medicine.
[17:03:39	]C24:i3.KING-58 was disinfected by C24:i3.KING-58 for 147 seconds.
[17:03:39	]C24:i3.KING-58 was bandaged by C24:i3.KING-58 for 19 HP.
[17:03:40	]C24:i3.KING-58 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#162414)
[17:03:40	]C24:i3.KING-58 was disinfected by C24:i3.KING-58 for 147 seconds.
[17:03:40	]C24:i3.KING-58 was bandaged by C24:i3.KING-58 for 19 HP.
[17:03:40	]C24:i3.KING-58 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#162414)
[17:03:40	]C24:i3.KING-58 was disinfected by C24:i3.KING-58 for 147 seconds.
[17:03:40	]C24:i3.KING-58 was bandaged by C24:i3.KING-58 for 19 HP.
[17:03:41	]C24:i3.KING-58 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#162414)
[17:03:41	]C24:i3.KING-58 was disinfected by C24:i3.KING-58 for 147 seconds.
[17:03:41	]C24:i3.KING-58 was bandaged by C24:i3.KING-58 for 19 HP.
[17:03:42	]C24:i3.KING-58 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#162414)
[17:03:42	]C24:i3.KING-58 was disinfected by C24:i3.KING-58 for 147 seconds.
[17:03:42	]C24:i3.KING-58 was bandaged by C24:i3.KING-58 for 19 HP.
[17:03:42	][IC] Chelal Shengör: Ver takayım.
[17:03:45	]Ace Smith exited observer at their location.
[17:03:47	][W] Percy Cox: Neden bunu yapıyorum.
[17:03:49	][ME] Victor (headcrab): künyeyi verir
[17:03:49	][IC] Ace Smith: Hmm.
[17:03:50	][ME] Chelal Shengör: Künyeyi alır
[17:03:51	][IC] Ace Smith: Dışarıda.
[17:03:53	]S10:SCN-7 used command '/PM 19 Bnede panik olsunlar diye yapıyorum öyle yapınca olayın ciddiyetini anlıyorlar'.
[17:03:54	]C24:i3.KING-58 has lost a '30rnd MP Magazine' #162401.
[17:03:56	][IC] Ace Smith: O scanner daha dönüyor değil mi?
[17:03:56	][IC] Keskin: EVET.
[17:03:57	]C24:i5.(X)KING-19 used command '/PM scn-7 sürekli yapıyon bunu öncedende söyledim'.
[17:03:57	]C24:i3.KING-58 used command '/Amputate'.
[17:03:58	][IC] Ace Smith: Gel gel.
[17:03:58	]C24:i3.KING-58 used command '/ToggleRaise'.
[17:03:58	][ME] Chelal Shengör: Künyeyi yavruya zarar vermicek şekilde takar.
[17:03:59	][IC] Valeria Martin: Evet.
[17:03:59	]C24:i3.KING-58 used command '/ToggleRaise'.
[17:04:03	][IC] C24:i3.KING-58: <:: Bejke. ::>
[17:04:03	][GER] Heinrich Müller Schmidt: BU SAÇMALIK!
[17:04:04	][IC] C24:i3.KING-58: <:: Bekle. ::>
[17:04:04	][IC] Chelal Shengör: Evet artık 3 kişisiniz.
[17:04:05	][IC] Valeria Martin: Bir çıkış yolu var.
[17:04:06	][IC] C24:i3.KING-58: <:: Geliyorum hemen. ::>
[17:04:06	][IC] Ace Smith: Ona yakalanmadan gitmemiz gerek.
[17:04:07	][IC] Valeria Martin: Arkadan.
[17:04:08	]C24:i5.(X)KING-19 used command '/CP O zaman birim ağır yaralandı müdahale dicen'.
[17:04:09	][IC] Chelal Shengör: Katya,Revanyo,Victor.
[17:04:10	][IC] Ace Smith: Biliyorumda.
[17:04:11	][IC] C24:i3.KING-58: <:: Durumunu konuşucam belki kurturulursun. ::>
[17:04:12	][GER] Heinrich Müller Schmidt: BU TAM BİR SAÇMALIK!
[17:04:13	]S10:SCN-7 used command '/PM 19 Aga sen niye takıldinki buna'.
[17:04:14	][IC] Ace Smith: Sek binasına gideceğiz.
[17:04:14	][LOOC] Victor (headcrab): BOMBO CLAAATT
[17:04:16	]C24:i5.(X)KING-19 used command '/CP wron yer'.
[17:04:16	]DawnPlateau (STEAM_0:1:55395521) has disconnected.
[17:04:16	]C24:i3.KING-58 entered observer.
[17:04:17	][IC] Chelal Shengör: Sen abileri olduğundan onları koruyucaksın tabiki.
[17:04:18	][IC] Ace Smith: Celal için.
[17:04:19	][IC] Ace Smith: Y.
[17:04:19	][W] Koh'Lach: O inanılmaz güçlü bir şey yetiştiriyor ve proje durdurulmaz ise şehirden kaçsan bile öldürüleceksin.
[17:04:20	]C24:i5.(X)KING-19 used command '/CP wron yer'.
[17:04:20	]C24:i3.KING-58 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:04:21	][IC] Ace Smith: Yada.
[17:04:22	][ME] Victor (headcrab): bunları gördükten sonra aklına 83 gelir ve duygulanır
[17:04:24	]C24:i3.KING-58 has gained 0 chips.
[17:04:24	]C24:i3.KING-58 has gained a 'Bandaj Rulosu' #163292.
[17:04:25	]C24:i3.KING-58 has gained 0 chips.
[17:04:25	]C24:i3.KING-58 has gained a 'Bandaj Rulosu' #163293.
[17:04:27	][IC] Valeria Martin: Hızlıca gidebiliriz.
[17:04:31	][IC] C24:i4.VICTOR-4: <:: !warn. ::>
[17:04:31	]CrashLog (STEAM_0:1:240730527) has disconnected.
[17:04:32	][LOOC] Chelal Shengör: dırırım dırırırı dırırrım
[17:04:32	]C24:i3.KING-58 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:04:34	][IC] Valeria Martin: Etrafı gözetleyebilirim istersen.
[17:04:38	][IC] Ace Smith: Hmm o makine beni takip eder.
[17:04:38	][W] Percy Cox: Peki başında korumalar yok mu.
[17:04:39	][GER] Heinrich Müller Schmidt:  SEK NE ALAKA HASTANEYLE
[17:04:39	][LOOC] Victor (headcrab): arkaya sadpiano koyimim
[17:04:41	][LOOC] Victor (headcrab): arkaya sadpiano koyimmi
[17:04:44	][LOOC] Chelal Shengör: koysana
[17:04:47	][IC] Ace Smith: Ediyoda her zaman.
[17:04:50	][IC] Valeria Martin: Chelal'i buraya çağırmamı ister misin?
[17:04:52	][W] Koh'Lach: Korumasız gezdiği oluyor.
[17:04:54	][IC] Valeria Martin: Bir şekil beni takip eder.
[17:04:56	][IC] Ace Smith: Nasıl yapacaksın?
[17:04:58	]C24:i3.KING-58 used command '/CP ya kelepçe yok amına koyayım adama pk atamıyorum'.
[17:04:59	][Y] Chelal Shengör: Araştırma birliği.
[17:05:00	][IC] Heinrich Müller Schmidt: Ben bahis adamı değilim... Ama ihtimaller pek iyi değil.
[17:05:00	][IC] Ace Smith: Yani burada.
[17:05:02	][IC] Valeria Martin: Beni gördüğü yerde takip ediyor.
[17:05:03	][Y] Chelal Shengör: Yani SEK aslında.
[17:05:04	][W] Percy Cox: Yani ölmek zorunda.
[17:05:06	][IC] Ace Smith: Hmmh.
[17:05:08	]C24:i3.KING-58 exited observer at their location.
[17:05:09	][IC] Ace Smith: Mantıklı.
[17:05:09	]C24:i3.KING-58 entered observer.
[17:05:10	]Victor (headcrab) used command '/PlaySound music/sad/sadpiano.ogg 100'.
[17:05:11	][IC] Valeria Martin: Bir odaya saklan.
[17:05:12	][Y] Chelal Shengör: Ancak sizin araştırma birliğinizi ödünç aldım bir süre.
[17:05:13	][W] Koh'Lach: Kafanı korursan headcrabler bir şey yapmaz ama bunlar tek bir atlayışta bir insanı öldürebilecek ve bir insan kadar güçlü canlılar.
[17:05:13	][ME] Heinrich Müller Schmidt: Ceketini çıkartır
[17:05:13	][IC] Ace Smith: Tamam.
[17:05:18	][ME] Victor (headcrab): duygulanır
[17:05:18	]C24:i3.KING-58 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#162415)
[17:05:18	]C24:i3.KING-58 was disinfected by C24:i3.KING-58 for 147 seconds.
[17:05:18	]C24:i3.KING-58 was bandaged by C24:i3.KING-58 for 19 HP.
[17:05:19	]C24:i3.KING-58 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#162415)
[17:05:19	]C24:i3.KING-58 was disinfected by C24:i3.KING-58 for 147 seconds.
[17:05:19	]C24:i3.KING-58 was bandaged by C24:i3.KING-58 for 19 HP.
[17:05:19	]C24:i3.KING-58 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#162415)
[17:05:19	]C24:i3.KING-58 was disinfected by C24:i3.KING-58 for 147 seconds.
[17:05:19	]C24:i3.KING-58 was bandaged by C24:i3.KING-58 for 19 HP.
[17:05:20	]C24:i3.KING-58 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#162415)
[17:05:20	]C24:i3.KING-58 was disinfected by C24:i3.KING-58 for 147 seconds.
[17:05:20	]C24:i3.KING-58 was bandaged by C24:i3.KING-58 for 19 HP.
[17:05:26	][IC] Valeria Martin: Gizli yeri keşfetmesi iyi olmaz bence.
[17:05:27	][ME] Chelal Shengör: Bir anda katya girer odaya :(
[17:05:27	]C24:i3.KING-58 exited observer at their location.
[17:05:27	]C24:i3.KING-58 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:05:29	][LOOC] Chelal Shengör: void
[17:05:31	][ME] Heinrich Müller Schmidt: Ceketini çantaya atar.
[17:05:32	][IC] Valeria Martin: Buraya getireyim fazla ses çıkaramaz.
[17:05:33	]C24:i3.KING-58 entered observer.
[17:05:36	]Nesreo (STEAM_0:0:587476645) has disconnected.
[17:05:36	][W] Percy Cox: Peki headcrab ölürse?
[17:05:39	][IC] Heinrich Müller Schmidt: Evet!
[17:05:39	][W] Koh'Lach: Ona 10-15 tane tüfek mermisi atana kadar gelecek ve seni öldürecek.
[17:05:40	]C24:i3.KING-58 exited observer at their location.
[17:05:41	]Ace Smith entered observer.
[17:05:44	]C24:i3.KING-58 used command '/ToggleRaise'.
[17:05:45	][LOOC] Chelal Shengör: İçeri kucağında 83'le katya girmiştir.
[17:05:46	][LOOC] Victor (headcrab): istiyorsan konsola stopsound yazabilirsin
[17:05:46	]C24:i3.KING-58 has critically hit Keskin in the right leg dealing 7 damage (CritChance was 0.43).
[17:05:46	]Keskin has taken 7 damage from C24:i3.KING-58.
[17:05:46	]C24:i3.KING-58 has hit Keskin in the stomach dealing 7 damage (CritChance was 0.58).
[17:05:46	]Keskin has taken 7 damage from C24:i3.KING-58.
[17:05:46	]C24:i3.KING-58 has hit Keskin in the stomach dealing 7 damage (CritChance was 0.58).
[17:05:46	]Keskin has taken 7 damage from C24:i3.KING-58.
[17:05:46	]C24:i3.KING-58 has hit Keskin in the stomach dealing 7 damage (CritChance was 0.58).
[17:05:46	]Keskin was knocked unconscious and is bleeding out.
[17:05:48	]Keskin was killed while bleeding out.
[17:05:48	]trigger_hurt has killed Keskin with trigger_hurt.
[17:05:48	]Keskin has dropped: Siyah tulum pantolonu (#159541); Koyu Deri Çizme (#159542); Açık Gri Kol Bandı (#159538); Siyah Tulum (#159540);
[17:05:48	][IC] Heinrich Müller Schmidt: Buyur?
[17:05:50	]C24:i3.KING-58 entered observer.
[17:05:52	][LOOC] Chelal Shengör: yok şarkı güzel
[17:05:52	]C24:i3.KING-58 has gained a '30rnd MP Magazine' #162401.
[17:05:52	]C24:i3.KING-58 has lost a '30rnd MP Magazine' #162400.
[17:05:53	][W] Koh'Lach: Headcrabi öldürmen imkansız, aşırı güçlü.
[17:05:53	]C24:i3.KING-58 exited observer at their location.
[17:05:54	][IC] C24:i5.(X)KING-19: <:: Nerde şu doktor. ::>
[17:05:57	][IC] Heinrich Müller Schmidt: Burda?
[17:05:58	]C24:i3.KING-58 used command '/Radio ampute edild'.
[17:05:59	]C24:i3.KING-58 used command '/ToggleRaise'.
[17:06:01	][IC] C24:i5.(X)KING-19: <:: Chelal mi ne. ::>
[17:06:01	]C24:i3.KING-58 entered observer.
[17:06:01	][LOOC] Chelal Shengör: bak şimdi nası düzeltiyom morali
[17:06:02	][IC] C24:i5.(X)KING-19: <:: Ismi. ::>
[17:06:05	][W] Percy Cox: Doktor ölümeli yani.
[17:06:06	][IC] Heinrich Müller Schmidt: Doktor değil o.
[17:06:07	][W] Koh'Lach: Ve yumurtalara sahip, projeyi o adam yürütüyor sadece.
[17:06:07	][ME] Victor (headcrab): Yavrularını bir aarada tutup sarılır
[17:06:07	][IC] Heinrich Müller Schmidt: Araştırmacı.
[17:06:09	]Keskin opened the 'Gecekondu Kişisel Depo' stash.
[17:06:09	][IC] Heinrich Müller Schmidt: Içerde.
[17:06:10	][Y] Chelal Shengör: Bekle gelicem victor.
[17:06:12	]Keskin closed the 'Gecekondu Kişisel Depo' stash.
[17:06:16	]C24:i3.KING-58 exited observer at their location.
[17:06:19	]C24:i4.VICTOR-4 used command '/CP bu triumph yazan yer nereye gidiyo kanalizasyona falan mı'.
[17:06:19	]C24:i3.KING-58 ran SAM command 'hp' with arguments: '58' '100'
[17:06:19	]C24:i3.KING-58 is fully healed.
[17:06:20	]Valeria Martin opened the 'Çöp Kutusu' #10263 container.
[17:06:20	][ME] Chelal Shengör: Dişi headcrabi alır.
[17:06:21	][ME] Victor (headcrab): Yavrularını bir aarada tutup sarılır
[17:06:22	][W] Koh'Lach: Doktor değil kötü bilim insanı.
[17:06:23	]Kadim Dost SvJ has unloaded their "Keskin" character.
[17:06:24	]Valeria Martin has gained a 'Breen Suyu' #162605 from a container with the name 'Çöp Kutusu' #10263.
[17:06:25	]Valeria Martin closed the 'Çöp Kutusu' #10263 container.
[17:06:27	]Valeria Martin ran 'Consume' on item 'Breen Suyu' (#162605)
[17:06:27	]Valeria Martin has wasted a level -2 long boost in Zeka (current: -2; target: 2).
[17:06:27	]Valeria Martin has wasted a level -1 long boost in Algı (current: -1; target: 3).
[17:06:27	]Kadim Dost SvJ loaded the character 'Keskin Çaycı'
[17:06:27	]Keskin Çaycı their 'inşaat bölgesi deposu' stash no longer exists, location reset.
[17:06:27	]Valeria Martin has gained a 'Boş Breen'in Suyu' #163294.
[17:06:28	]Valeria Martin opened the 'Çöp Kutusu' #10263 container.
[17:06:31	]Valeria Martin has transferred a 'Boş Breen'in Suyu' #163294 to a container with the name 'Çöp Kutusu' #10263.
[17:06:32	]Valeria Martin closed the 'Çöp Kutusu' #10263 container.
[17:06:34	][ME] Chelal Shengör: Elinde dişi bir alfa headcrab tutuyor
[17:06:35	]S10:SCN-7 used command '/PM 4 Yok tren garına çıkan sokağa'.
[17:06:37	]Keskin Çaycı ran 'Equip' on item 'Açık Gri Kol Bandı' (#61127)
[17:06:38	][W] Percy Cox: Peki, Kötü bilim insanı öldükten sonra?
[17:06:41	]S10:SCN-7 used command '/CP Tren garına çıkan sokağa'.
[17:06:45	][IC] C24:i3.KING-58: <:: Koşma. ::>
[17:06:47	][W] Koh'Lach: Otaları vurabilirsin ama bunları vuramazsın çok küçük ve hızlılar ayrıca çok dayanıklı.
[17:06:49	][ME] Chelal Shengör: Dişi alfa headcrab'i victorun yanına bırakır
[17:06:51	]Victor (headcrab) has spawned a 'NPC [1312][npc_headcrab]'.
[17:06:53	][ME] Chelal Shengör: Dişleri söküktür
[17:06:53	]Victor (headcrab) has used a context menu option with the name: rb655_make_friendly
[17:06:54	]Valeria Martin ran 'Use' on item '20 Kredi Kuponu' (#163270)
[17:06:56	]Victor (headcrab) has fired a toolgun with the name: colour
[17:06:56	]Valeria Martin has used a coupon at a ration dispenser, gaining 20 credits.
[17:06:58	]Valeria Martin ran 'Use' on item '20 Kredi Kuponu' (#163270)
[17:06:59	][LOOC] C24:i5.(X)KING-19: tipe bak amina çdgföşlfdmgşl,fd
[17:06:59	][IC] Chelal Shengör: Bak victor birlik sana bir dost göndermiş.
[17:07:00	]Valeria Martin ran 'Use' on item '20 Kredi Kuponu' (#163270)
[17:07:02	]Valeria Martin has used a coupon at a ration dispenser, gaining 20 credits.
[17:07:06	]C24:i3.KING-58 ran 'combine' on item '30rnd MP Magazine' (#162401)
[17:07:06	][W] Koh'Lach: O adam öldükten sonra projeyi başka kimse tam anlamıyla bilmeyecek, local tek bilim insanı o olmalı.
[17:07:06	][IC] Chelal Shengör: Şehir 17'den transfer edildi.
[17:07:08	]Ace Smith ran SAM command 'goto' with arguments: 'val'
[17:07:08	][IC] Koh'Lach: Gel.
[17:07:13	]C24:i3.KING-58 entered observer.
[17:07:16	][IC] Koh'Lach: Biraz yumrularını geliştireceksin.
[17:07:20	][LOOC] Victor (headcrab): of sikicemde sizin önünüzde olmaz
[17:07:21	][IC] Chelal Shengör: Orada bir direniş üsünde esir bulunmuş.
[17:07:21	][ME] Heinrich Müller Schmidt: Headcrap'e iğrenirmiş cesine bakar.
[17:07:24	][LOOC] Chelal Shengör: olur olur
[17:07:26	][LOOC] Victor (headcrab): yapsammı lan
[17:07:26	][IC] Keskin Çaycı: Yetkili.
[17:07:28	][IC] Percy Cox: Bir şey daha var.
[17:07:30	][IC] Keskin Çaycı: Gel.
[17:07:32	][LOOC] C24:i5.(X)KING-19: /me nah çeker
[17:07:32	][LOOC] Chelal Shengör: npc'ye erp serbest
[17:07:32	]C24:i3.KING-58 exited observer at their location.
[17:07:33	]C24:i3.KING-58 entered observer.
[17:07:34	][W] Heinrich Müller Schmidt: Iğrenç yaratık hastanemde..
[17:07:38	][LOOC] C24:i3.KING-58: karakterin öldü amk
[17:07:41	][W] Percy Cox: Projesi ne onun?
[17:07:41	][LOOC] C24:i3.KING-58: dur tam öldüreyim
[17:07:45	]C24:i3.KING-58 used command '/ToggleRaise'.
[17:07:47	][LOOC] Chelal Shengör: hadi sik gocunma
[17:07:50	][W] Heinrich Müller Schmidt: Midem bulandı gidiyorum ben.
[17:07:52	][IC] Koh'Lach: İnsanlara yemek sağlamak için bir projhe.
[17:07:52	]C24:i3.KING-58 ran SAM command 'bring' with arguments: 'keskin'
[17:07:53	][LOOC] Chelal Shengör: yabancı yok
[17:07:53	]Keskin Çaycı was knocked unconscious and is bleeding out.
[17:07:54	]Keskin Çaycı was killed while bleeding out.
[17:07:54	]trigger_hurt has killed Keskin Çaycı with trigger_hurt.
[17:07:54	]Keskin Çaycı has dropped: Açık Gri Kol Bandı (#61127);
[17:07:55	][ME] Victor (headcrab): Çiftleşir
[17:07:55	][LOOC] C24:i5.(X)KING-19: utanma olum tanıdık
[17:08:01	][IT] Victor (headcrab): 1/5
[17:08:02	][LOOC] C24:i5.(X)KING-19: İÇFDGHLŞİ,ÖFDŞÜLGM,ŞFDLMG,ŞDFGŞ
[17:08:02	][LOOC] Chelal Shengör: /me SİKER
[17:08:09	][IT] Victor (headcrab): 2/5
[17:08:15	][IC] Koh'Lach: Yararlı şekilde ama burada konuşamayız, kontrol noktasında beklemek olmaz.
[17:08:16	][IT] Chelal Shengör: Sikmektemidir?
[17:08:19	][IT] Victor (headcrab): +
[17:08:19	]Keskin Çaycı opened the 'Çöp Konteyneri' #10582 container.
[17:08:21	]Keskin Çaycı closed the 'Çöp Konteyneri' #10582 container.
[17:08:22	][IT] Victor (headcrab): 3/5
[17:08:23	][LOOC] Chelal Shengör: ASJFDAFJSDF
[17:08:24	]C24:i3.KING-58 exited observer at their location.
[17:08:27	][IT] Victor (headcrab): 4/5
[17:08:28	][LOOC] Ace Smith: wtf abi
[17:08:29	][IT] Victor (headcrab): 5/5
[17:08:29	][LOOC] C24:i5.(X)KING-19: sikmektedir
[17:08:31	][LOOC] Heinrich Müller Schmidt: yapacağınız rp'yi sikiyim ya
[17:08:36	][LOOC] Victor (headcrab): napayım gardaş
[17:08:40	][LOOC] Chelal Shengör: gidin abi sizene
[17:08:44	][IC] C24:i3.KING-58: <:: Beni neden çağırmıştım. ::>
[17:08:46	][LOOC] Chelal Shengör: Özellerine karışmak olmaz
[17:08:46	][LOOC] Ace Smith: insana yasak mı
[17:08:49	][IC] C24:i3.KING-58: <:: Çağırmıştın. ::>
[17:08:52	][IC] C24:i5.(X)KING-19: <:: Çağırmadım. ::>
[17:08:53	]Ace Smith ran SAM command 'goto' with arguments: 'val'
[17:08:54	][IC] Koh'Lach: Sorun olmaz.
[17:08:55	][LOOC] Chelal Shengör: insan yasak npcserbest
[17:08:58	][IC] C24:i5.(X)KING-19: <:: Kulağın yok duymamışsın. ::>
[17:08:58	][IC] Koh'Lach: İllegal bir şey yapmıyoruz sonuçta.
[17:09:02	][IC] C24:i3.KING-58: <:: 19. ::>
[17:09:06	][LOOC] Chelal Shengör: yumurta nerde abi ne zaman geliyo
[17:09:06	][IC] C24:i3.KING-58: <:: Üstünle nasıl konuşuyorsun. ::>
[17:09:09	][LOOC] Victor (headcrab): yasakta rol pası icabı -
[17:09:13	]Chelal Shengör used command '/GetCWUFlags'.
[17:09:15	][IC] C24:i3.KING-58: <:: Rehabilite edilmek istiyorsun sanırım. ::>
[17:09:17	][IC] C24:i3.KING-58: <:: Tekrarlanmasın. ::>
[17:09:18	][IC] Keskin Çaycı: Lan.
[17:09:18	][LOOC] Victor (headcrab): yaklaşık  4 gün sonra
[17:09:22	][IC] Chelal Shengör: Bu yuva size artık küçük gibi.
[17:09:24	]C24:i4.VICTOR-4 used command '/Radio 10-7'.
[17:09:27	]Wusten has unloaded their "C24:i4.VICTOR-4" character.
[17:09:31	][Y] Chelal Shengör: ŞU UZMAN DOKTORUN ODASINAMI TAŞISAK SİZİ.
[17:09:31	]C24:i3.KING-58 used command '/Radio 19, yanıma gel'.
[17:09:36	]C24:i3.KING-58 opened the 'Rasyon Bölgesi Deposu' stash.
[17:09:37	]Wusten loaded the character 'Rosita Esponoza'
[17:09:39	][ME] Victor (headcrab): sevindiği için zıplar
[17:09:41	][IC] Koh'Lach: Ah...
[17:09:42	]C24:i3.KING-58 closed the 'Rasyon Bölgesi Deposu' stash.
[17:09:46	]C24:i5.(X)KING-19 used command '/Radio 10-7B'.
[17:09:46	][IC] Koh'Lach: Bunların dar yerlere girdiklerini bilmiyorum.
[17:09:47	][IC] Chelal Shengör: Gel yer bulalı.
[17:09:52	][Y] C24:i3.KING-58: <:: Gel. ::>
[17:09:54	][Y] C24:i3.KING-58: <:: Gel. ::>
[17:09:55	][Y] C24:i3.KING-58: <:: Gel. ::>
[17:09:57	][IC] Chelal Shengör: Bura depo.
[17:09:58	][Y] C24:i3.KING-58: <:: Gel. ::>
[17:10:01	][IC] C24:i3.KING-58: <:: DUR. ::>
[17:10:01	][IC] Chelal Shengör: Bura olmaz gibi.
[17:10:03	][IC] C24:i3.KING-58: <:: AAAH.. ::>
[17:10:05	][IC] Chelal Shengör: Ama sanki.
[17:10:05	][IC] C24:i5.(X)KING-19: <:: Ne. ::>
[17:10:05	][IC] C24:i3.KING-58: <:: NEREYE? ::>
[17:10:09	][IC] Valeria Martin: Öyle bakıyordum.
[17:10:10	][IC] Chelal Shengör: Şöyle şu kapının çizgisinden.
[17:10:12	][IC] C24:i5.(X)KING-19: <:: 10-6 olmuştum. ::>
[17:10:14	]Ace Smith exited observer at their location.
[17:10:15	][IC] C24:i3.KING-58: <:: Gel. ::>
[17:10:15	][IC] Chelal Shengör: Şura komple olabilir.
[17:10:16	][IC] C24:i3.KING-58: <:: Tkaip et. ::>
[17:10:18	][LOOC] Victor (headcrab): çok dar olmazmı
[17:10:18	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:18	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has taken 5 damage from cmu_door1.
[17:10:19	]Valeria Martin has gained a '12rnd 1911 Magazine' #160283.
[17:10:19	]Valeria Martin was knocked unconscious and is bleeding out.
[17:10:20	][IC] C24:i3.KING-58: <:: Yahu gel. ::>
[17:10:21	][IC] C24:i3.KING-58: <:: Gel. ::>
[17:10:21	][IC] C24:i5.(X)KING-19: <:: 10-6 oldum. ::>
[17:10:22	]Rosita Esponoza ran 'Consume' on item 'Tarihi Geçmiş Yapay Macun' (#159041)
[17:10:23	][IC] C24:i3.KING-58: <:: Tamam gel. ::>
[17:10:23	][IC] Koh'Lach: Başka yere gidelim.
[17:10:26	]Rosita Esponoza ran 'drop' on item 'Boş Breen'in Suyu' (#160149)
[17:10:26	]Rosita Esponoza has lost a 'Boş Breen'in Suyu' #160149.
[17:10:26	][IC] C24:i5.(X)KING-19: <:: Gelemem. ::>
[17:10:26	][LOOC] Chelal Shengör: yani bilmem eskisinden büyük 
[17:10:27	][IC] Ace Smith: Hey lan!
[17:10:27	]Rosita Esponoza ran 'take' on item 'Boş Breen'in Suyu' (#160149)
[17:10:27	]Rosita Esponoza has gained a 'Boş Breen'in Suyu' #160149.
[17:10:28	][IC] Chelal Shengör: Yada şura.
[17:10:28	]Rosita Esponoza ran 'take' on item 'Boş Kavanoz' (#163295)
[17:10:28	]Rosita Esponoza has gained a 'Boş Kavanoz' #163295.
[17:10:29	][IC] Ace Smith: Karımı.
[17:10:29	][IC] C24:i3.KING-58: <:: Gelirsin. ::>
[17:10:30	][IC] C24:i3.KING-58: <:: Gel. ::>
[17:10:31	]Bernadette "Diana" Catherine is no longer afk. Total time spent AFK: 1360
[17:10:32	][IC] Ace Smith: Ezdiniz.
[17:10:33	][IC] C24:i3.KING-58: <:: Emirdir 19. ::>
[17:10:34	]Heinrich Müller Schmidt ran 'give' on item 'Dezenfektan' (#160779)
[17:10:34	]Heinrich Müller Schmidt has performed the 'Use Dezenfektan' action, gaining 4 experience in medicine.
[17:10:34	]Valeria Martin was disinfected by Heinrich Müller Schmidt for 183 seconds.
[17:10:34	][IC] C24:i3.KING-58: <:: Yürü. ::>
[17:10:35	][IC] Chelal Shengör: Şura.
[17:10:36	]Heinrich Müller Schmidt ran 'give' on item 'Cerrahi Kit' (#160782)
[17:10:36	]Heinrich Müller Schmidt has gained level 11 in the Tıp skill.
[17:10:36	]Heinrich Müller Schmidt has performed the 'Use Cerrahi Kit' action, gaining 120 experience in medicine.
[17:10:36	]Valeria Martin was disinfected by Heinrich Müller Schmidt for 940 seconds.
[17:10:36	]Valeria Martin's bleeding was stopped by Heinrich Müller Schmidt.
[17:10:36	]Valeria Martin was bandaged by Heinrich Müller Schmidt for 114 HP.
