[00:03:00	]Recik has connected.
[01:57:46	]Konfident has taken 1 damage from Gargantua.
[01:57:46	]Konfident has taken 1 damage from entityflame.
[01:57:46	]Konfident has taken 1 damage from entityflame.
[01:57:46	]Konfident has taken 1 damage from Gargantua.
[01:57:46	]Konfident has taken 1 damage from entityflame.
[01:57:46	]Konfident has taken 1 damage from Gargantua.
[01:57:46	]Konfident has taken 1 damage from entityflame.
[01:57:46	]Konfident has taken 1 damage from Gargantua.
[01:57:46	]Konfident has taken 1 damage from entityflame.
[01:57:47	]Konfident has taken 1 damage from Gargantua.
[01:57:47	]Konfident has taken 1 damage from entityflame.
[01:57:47	]Konfident is fully healed.
[01:57:47	]Konfident has taken 1 damage from entityflame.
[01:57:47	]Konfident has taken 1 damage from Gargantua.
[01:57:47	]Konfident has taken 1 damage from Gargantua.
[01:57:47	]Konfident has taken 1 damage from entityflame.
[01:57:47	]Konfident has taken 1 damage from Gargantua.
[01:57:47	]Konfident has taken 1 damage from entityflame.
[01:57:48	]Konfident has taken 1 damage from Gargantua.
[01:57:48	]Konfident has taken 1 damage from entityflame.
[01:57:48	]Konfident has taken 1 damage from entityflame.
[01:57:48	]Konfident has taken 1 damage from Gargantua.
[01:57:48	]Konfident has taken 1 damage from entityflame.
[01:57:48	]Konfident has taken 1 damage from Gargantua.
[01:57:48	]Konfident has taken 1 damage from entityflame.
[01:57:48	]Konfident has taken 1 damage from Gargantua.
[01:57:48	]Konfident has taken 1 damage from entityflame.
[01:57:49	]Konfident has taken 1 damage from Gargantua.
[01:57:49	]Konfident has taken 1 damage from entityflame.
[01:57:49	]Konfident has taken 1 damage from entityflame.
[01:57:49	]Konfident has taken 1 damage from Gargantua.
[01:57:49	]Konfident has taken 1 damage from entityflame.
[01:57:49	]Konfident has taken 1 damage from Gargantua.
[01:57:49	]Konfident has taken 1 damage from Gargantua.
[01:57:50	]Konfident has taken 1 damage from entityflame.
[01:57:50	]Konfident has taken 1 damage from Gargantua.
[01:57:50	]Konfident has taken 1 damage from entityflame.
[01:57:50	]Konfident has taken 1 damage from Gargantua.
[01:57:50	]Konfident has taken 1 damage from entityflame.
[01:57:50	]Konfident has taken 1 damage from Gargantua.
[01:57:50	]Konfident has taken 1 damage from entityflame.
[01:57:50	]Konfident has taken 1 damage from entityflame.
[01:57:50	]marta has used a context menu option with the name: ignite
[01:57:50	]Konfident has taken 1 damage from Gargantua.
[01:57:51	]Konfident has taken 1 damage from entityflame.
[01:57:51	]Konfident has taken 1 damage from Gargantua.
[01:57:51	]Konfident has taken 1 damage from entityflame.
[01:57:51	]Konfident has taken 1 damage from Gargantua.
[01:57:51	]Konfident has taken 1 damage from entityflame.
[01:57:51	]Konfident has taken 1 damage from Gargantua.
[01:57:51	]Konfident has taken 1 damage from entityflame.
[01:57:51	]Konfident has taken 1 damage from entityflame.
[01:57:51	]Konfident has taken 1 damage from Gargantua.
[01:57:52	]Konfident has taken 1 damage from Gargantua.
[01:57:52	]Konfident is fully healed.
[01:57:52	]Konfident has taken 1 damage from entityflame.
[01:57:52	]Konfident has taken 1 damage from Gargantua.
[01:57:52	]Konfident has taken 1 damage from entityflame.
[01:57:52	]Konfident has taken 1 damage from Gargantua.
[01:57:52	]Konfident has taken 1 damage from entityflame.
[01:57:52	]Konfident has taken 1 damage from entityflame.
[01:57:52	]Konfident has taken 1 damage from Gargantua.
[01:57:53	]Konfident has taken 1 damage from entityflame.
[01:57:53	]Konfident has taken 1 damage from Gargantua.
[01:57:53	]Konfident has taken 1 damage from entityflame.
[01:57:53	]Konfident has taken 1 damage from Gargantua.
[01:57:53	]Konfident has taken 1 damage from entityflame.
[01:57:53	]Konfident has taken 1 damage from Gargantua.
[01:57:53	]Konfident has taken 1 damage from entityflame.
[01:57:53	]Konfident has taken 1 damage from entityflame.
[01:57:53	]Konfident has taken 1 damage from Gargantua.
[01:57:54	]Konfident has taken 1 damage from entityflame.
[01:57:54	]Konfident has taken 1 damage from Gargantua.
[01:57:54	]Konfident has taken 1 damage from Gargantua.
[01:57:54	]Konfident has taken 1 damage from entityflame.
[01:57:54	]Konfident has taken 1 damage from Gargantua.
[01:57:54	]Konfident has taken 1 damage from entityflame.
[01:57:54	]Konfident has taken 1 damage from Gargantua.
[01:57:54	]Konfident has taken 1 damage from entityflame.
[01:57:55	]Konfident has taken 1 damage from Gargantua.
[01:57:55	]Konfident has taken 1 damage from entityflame.
[01:57:55	]Konfident has taken 1 damage from entityflame.
[01:57:55	]Konfident has taken 1 damage from Gargantua.
[01:57:55	]Konfident has taken 1 damage from entityflame.
[01:57:55	]Konfident has taken 1 damage from Gargantua.
[01:57:55	]Konfident has taken 1 damage from entityflame.
[01:57:55	]Konfident has taken 1 damage from Gargantua.
[01:57:55	]Konfident has taken 1 damage from entityflame.
[01:57:56	]Konfident has taken 1 damage from Gargantua.
[01:57:56	]Konfident has taken 1 damage from entityflame.
[01:57:56	]Konfident has taken 1 damage from entityflame.
[01:57:56	]Konfident has taken 1 damage from Gargantua.
[01:57:56	]Konfident has taken 1 damage from Gargantua.
[01:57:56	]Konfident has taken 1 damage from entityflame.
[01:57:56	]Konfident has taken 1 damage from Gargantua.
[01:57:56	]Konfident has taken 1 damage from entityflame.
[01:57:57	]Konfident has taken 1 damage from Gargantua.
[01:57:57	]Konfident has taken 1 damage from entityflame.
[01:57:57	]Konfident is fully healed.
[01:57:57	]Konfident has taken 1 damage from entityflame.
[01:57:57	]Konfident has taken 1 damage from Gargantua.
[01:57:57	]Konfident has taken 1 damage from entityflame.
[01:57:57	]Konfident has taken 1 damage from Gargantua.
[01:57:57	]Konfident has taken 1 damage from entityflame.
[01:57:57	]Konfident has taken 1 damage from Gargantua.
[01:57:57	]Konfident has taken 1 damage from entityflame.
[01:57:58	]Konfident has taken 1 damage from Gargantua.
[01:57:58	]Konfident has taken 1 damage from entityflame.
[01:57:58	]Konfident has taken 1 damage from entityflame.
[01:57:58	]Konfident has taken 1 damage from Gargantua.
[01:57:58	]Konfident has taken 1 damage from entityflame.
[01:57:58	]Konfident has taken 1 damage from Gargantua.
[01:57:58	]Konfident has taken 1 damage from Gargantua.
[01:57:59	]Konfident has taken 1 damage from entityflame.
[01:57:59	]Konfident has taken 1 damage from Gargantua.
[01:57:59	]Konfident has taken 1 damage from entityflame.
[01:57:59	]Konfident has taken 1 damage from Gargantua.
[01:57:59	]Konfident has taken 1 damage from entityflame.
[01:57:59	]Konfident has taken 1 damage from Gargantua.
[01:57:59	]Konfident has taken 1 damage from entityflame.
[01:57:59	]Konfident has taken 1 damage from entityflame.
[01:57:59	]Konfident has taken 1 damage from Gargantua.
[01:58:00	]Konfident has taken 1 damage from entityflame.
[01:58:00	]Konfident has taken 1 damage from Gargantua.
[01:58:00	]Konfident has taken 1 damage from entityflame.
[01:58:00	]Konfident has taken 1 damage from Gargantua.
[01:58:00	]Konfident has taken 1 damage from entityflame.
[01:58:00	]Konfident has taken 1 damage from Gargantua.
[01:58:00	]Konfident has taken 1 damage from entityflame.
[01:58:00	]Konfident has taken 1 damage from entityflame.
[01:58:00	]Konfident has taken 1 damage from Gargantua.
[01:58:01	]Konfident has taken 1 damage from Gargantua.
[01:58:01	]Konfident has taken 1 damage from entityflame.
[01:58:01	]Konfident has taken 1 damage from Gargantua.
[01:58:01	]Konfident has taken 1 damage from entityflame.
[01:58:01	]Konfident has taken 1 damage from Gargantua.
[01:58:01	]Konfident has taken 1 damage from entityflame.
[01:58:01	]Konfident has taken 1 damage from entityflame.
[01:58:01	]Konfident has taken 1 damage from Gargantua.
[01:58:02	]Konfident has taken 1 damage from entityflame.
[01:58:02	]Konfident has taken 1 damage from Gargantua.
[01:58:02	]Konfident is fully healed.
[01:58:02	]Konfident has taken 1 damage from entityflame.
[01:58:02	]Konfident has taken 1 damage from Gargantua.
[01:58:02	]Konfident has taken 1 damage from entityflame.
[01:58:02	]Konfident has taken 1 damage from Gargantua.
[01:58:02	]Konfident has taken 1 damage from entityflame.
[01:58:02	]Konfident has taken 1 damage from entityflame.
[01:58:02	]Konfident has taken 1 damage from Gargantua.
[01:58:03	]Konfident has taken 1 damage from entityflame.
[01:58:03	]Konfident has taken 1 damage from Gargantua.
[01:58:03	]Konfident has taken 1 damage from Gargantua.
[01:58:03	]Konfident has taken 1 damage from entityflame.
[01:58:03	]Konfident has taken 1 damage from Gargantua.
[01:58:03	]Konfident has taken 1 damage from entityflame.
[01:58:03	]Konfident has taken 1 damage from Gargantua.
[01:58:03	]Konfident has taken 1 damage from entityflame.
[01:58:04	]Konfident has taken 1 damage from Gargantua.
[01:58:04	]Konfident has taken 1 damage from entityflame.
[01:58:04	]Konfident has taken 1 damage from entityflame.
[01:58:04	]Konfident has taken 1 damage from Gargantua.
[01:58:04	]Konfident has taken 1 damage from entityflame.
[01:58:04	]Konfident has taken 1 damage from Gargantua.
[01:58:04	]Konfident has taken 1 damage from entityflame.
[01:58:04	]Konfident has taken 1 damage from Gargantua.
[01:58:04	]Konfident has taken 1 damage from entityflame.
[01:58:05	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:05	]Konfident has taken 1 damage from Gargantua.
[01:58:05	]Konfident has taken 1 damage from entityflame.
[01:58:05	]Konfident has taken 1 damage from entityflame.
[01:58:05	]Konfident has taken 1 damage from Gargantua.
[01:58:05	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:05	]Konfident has taken 1 damage from Gargantua.
[01:58:05	]Konfident has taken 1 damage from entityflame.
[01:58:05	]Konfident has taken 1 damage from Gargantua.
[01:58:05	]Konfident has taken 1 damage from entityflame.
[01:58:06	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:06	]Konfident has taken 1 damage from Gargantua.
[01:58:06	]Konfident has taken 1 damage from entityflame.
[01:58:06	]Konfident has taken 1 damage from entityflame.
[01:58:06	]Konfident has taken 1 damage from Gargantua.
[01:58:06	]Konfident has taken 1 damage from entityflame.
[01:58:06	]Konfident has taken 1 damage from Gargantua.
[01:58:06	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:06	]Konfident has taken 1 damage from entityflame.
[01:58:06	]Konfident has taken 1 damage from Gargantua.
[01:58:06	]Konfident has taken 1 damage from entityflame.
[01:58:07	]Konfident has taken 1 damage from Gargantua.
[01:58:07	]Konfident has taken 1 damage from entityflame.
[01:58:07	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:07	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:07	]Konfident is fully healed.
[01:58:07	]Konfident has taken 1 damage from entityflame.
[01:58:07	]Konfident has taken 1 damage from Gargantua.
[01:58:07	]Konfident has taken 1 damage from entityflame.
[01:58:07	]Konfident has taken 1 damage from Gargantua.
[01:58:07	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:07	]Konfident has taken 1 damage from Gargantua.
[01:58:08	]Konfident has taken 1 damage from entityflame.
[01:58:08	]Konfident has taken 1 damage from Gargantua.
[01:58:08	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:08	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:08	]Konfident has taken 1 damage from entityflame.
[01:58:08	]Konfident has taken 1 damage from Gargantua.
[01:58:08	]Konfident has taken 1 damage from entityflame.
[01:58:08	]Konfident has taken 1 damage from Gargantua.
[01:58:08	]Konfident has taken 1 damage from entityflame.
[01:58:08	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:08	]Konfident has taken 1 damage from entityflame.
[01:58:08	]Konfident has taken 1 damage from Gargantua.
[01:58:09	]Konfident has taken 1 damage from entityflame.
[01:58:09	]Konfident has taken 1 damage from Gargantua.
[01:58:09	]Konfident has taken 1 damage from entityflame.
[01:58:09	]Konfident has taken 1 damage from Gargantua.
[01:58:09	]Konfident has taken 1 damage from entityflame.
[01:58:09	]Konfident has taken 1 damage from Gargantua.
[01:58:09	]Konfident has taken 1 damage from entityflame.
[01:58:09	]Konfident has taken 1 damage from entityflame.
[01:58:09	]Konfident has taken 1 damage from Gargantua.
[01:58:10	]Konfident has taken 1 damage from Gargantua.
[01:58:10	]Konfident has taken 1 damage from entityflame.
[01:58:10	]Konfident has taken 1 damage from Gargantua.
[01:58:10	]Konfident has taken 1 damage from entityflame.
[01:58:10	]Konfident has taken 1 damage from Gargantua.
[01:58:10	]Konfident has taken 1 damage from entityflame.
[01:58:10	]Konfident has taken 1 damage from entityflame.
[01:58:10	]Konfident has taken 1 damage from Gargantua.
[01:58:11	]Konfident has taken 1 damage from entityflame.
[01:58:11	]Konfident has taken 1 damage from Gargantua.
[01:58:11	]Konfident has taken 1 damage from entityflame.
[01:58:11	]Konfident has taken 1 damage from Gargantua.
[01:58:11	]Konfident has taken 1 damage from entityflame.
[01:58:11	]Konfident has taken 1 damage from Gargantua.
[01:58:11	]Konfident has taken 1 damage from entityflame.
[01:58:11	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:11	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:11	]Konfident has taken 1 damage from entityflame.
[01:58:11	]Konfident has taken 1 damage from Gargantua.
[01:58:12	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:12	]marta has hit npc_vj_hlr1_garg dealing 25 damage (CritChance was 0.84).
[01:58:12	]Konfident has taken 1 damage from entityflame.
[01:58:12	]Konfident has taken 1 damage from Gargantua.
[01:58:12	]Konfident is fully healed.
[01:58:12	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:12	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:12	]Konfident has taken 1 damage from Gargantua.
[01:58:12	]Konfident has taken 1 damage from entityflame.
[01:58:12	]Konfident has taken 1 damage from Gargantua.
[01:58:12	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:12	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:12	]Konfident has taken 1 damage from entityflame.
[01:58:12	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:12	]Konfident has taken 1 damage from Gargantua.
[01:58:12	]Konfident has taken 1 damage from entityflame.
[01:58:13	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:13	]Konfident has taken 1 damage from Gargantua.
[01:58:13	]Konfident has taken 1 damage from entityflame.
[01:58:13	]Konfident has taken 1 damage from entityflame.
[01:58:13	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:13	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:13	]Konfident has taken 1 damage from Gargantua.
[01:58:13	]Konfident has taken 1 damage from entityflame.
[01:58:13	]Konfident has taken 1 damage from Gargantua.
[01:58:13	]Konfident has taken 1 damage from entityflame.
[01:58:13	]Konfident has taken 1 damage from Gargantua.
[01:58:13	]Konfident has taken 1 damage from entityflame.
[01:58:14	]Konfident has taken 1 damage from Gargantua.
[01:58:14	]Konfident has taken 1 damage from entityflame.
[01:58:14	]Konfident has taken 1 damage from entityflame.
[01:58:14	]Konfident has taken 1 damage from Gargantua.
[01:58:14	]Konfident has taken 1 damage from Gargantua.
[01:58:14	]Konfident has taken 1 damage from entityflame.
[01:58:14	]Konfident has taken 1 damage from Gargantua.
[01:58:14	]Konfident has taken 1 damage from entityflame.
[01:58:15	]Konfident has taken 1 damage from Gargantua.
[01:58:15	]Konfident has taken 1 damage from entityflame.
[01:58:15	]Konfident has taken 1 damage from entityflame.
[01:58:15	]Konfident has taken 1 damage from Gargantua.
[01:58:15	]Konfident has taken 1 damage from entityflame.
[01:58:15	]Konfident has taken 1 damage from Gargantua.
[01:58:15	]Konfident has taken 1 damage from entityflame.
[01:58:15	]Konfident has taken 1 damage from Gargantua.
[01:58:15	]Konfident has taken 1 damage from entityflame.
[01:58:16	]Konfident has taken 1 damage from Gargantua.
[01:58:16	]Konfident has taken 1 damage from entityflame.
[01:58:16	]Konfident has taken 1 damage from entityflame.
[01:58:16	]Konfident has taken 1 damage from Gargantua.
[01:58:16	]Konfident has taken 1 damage from entityflame.
[01:58:16	]Konfident has taken 1 damage from Gargantua.
[01:58:16	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:16	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:16	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:16	]Konfident has taken 1 damage from Gargantua.
[01:58:17	]Konfident has taken 1 damage from entityflame.
[01:58:17	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:17	]Konfident has taken 1 damage from Gargantua.
[01:58:17	]Konfident is fully healed.
[01:58:17	]Konfident has taken 1 damage from entityflame.
[01:58:17	]Konfident has taken 1 damage from entityflame.
[01:58:17	]Konfident has taken 1 damage from Gargantua.
[01:58:17	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:17	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:17	]Konfident has taken 1 damage from entityflame.
[01:58:17	]Konfident has taken 1 damage from Gargantua.
[01:58:17	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:17	]Konfident has taken 1 damage from entityflame.
[01:58:17	]Konfident has taken 1 damage from Gargantua.
[01:58:18	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:18	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:18	]Konfident has taken 1 damage from entityflame.
[01:58:18	]Konfident has taken 1 damage from Gargantua.
[01:58:18	]Konfident has taken 1 damage from entityflame.
[01:58:18	]Konfident has taken 1 damage from entityflame.
[01:58:18	]Konfident has taken 1 damage from Gargantua.
[01:58:18	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:18	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:18	]Konfident has taken 1 damage from entityflame.
[01:58:18	]Konfident has taken 1 damage from Gargantua.
[01:58:18	]Konfident has taken 1 damage from entityflame.
[01:58:18	]Konfident has taken 1 damage from Gargantua.
[01:58:19	]Konfident has taken 1 damage from Gargantua.
[01:58:19	]Konfident has taken 1 damage from entityflame.
[01:58:19	]Konfident has taken 1 damage from Gargantua.
[01:58:19	]Konfident has taken 1 damage from entityflame.
[01:58:19	]Konfident has taken 1 damage from Gargantua.
[01:58:19	]Konfident has taken 1 damage from entityflame.
[01:58:19	]Konfident has taken 1 damage from entityflame.
[01:58:19	]Konfident has taken 1 damage from Gargantua.
[01:58:20	]Konfident has taken 1 damage from entityflame.
[01:58:20	]Konfident has taken 1 damage from Gargantua.
[01:58:20	]Konfident has taken 1 damage from entityflame.
[01:58:20	]Konfident has taken 1 damage from Gargantua.
[01:58:20	]Konfident has taken 1 damage from entityflame.
[01:58:20	]Konfident has taken 1 damage from Gargantua.
[01:58:20	]Konfident has taken 1 damage from entityflame.
[01:58:20	]Konfident has taken 1 damage from entityflame.
[01:58:20	]Konfident has taken 1 damage from Gargantua.
[01:58:21	]Konfident has taken 1 damage from entityflame.
[01:58:21	]Konfident has taken 1 damage from Gargantua.
[01:58:21	]Konfident has taken 1 damage from Gargantua.
[01:58:21	]Konfident has taken 1 damage from entityflame.
[01:58:21	]Konfident has taken 1 damage from Gargantua.
[01:58:21	]Konfident has taken 1 damage from entityflame.
[01:58:21	]Konfident has taken 1 damage from Gargantua.
[01:58:21	]Konfident has taken 1 damage from entityflame.
[01:58:22	]Konfident has taken 1 damage from Gargantua.
[01:58:22	]Konfident has taken 1 damage from entityflame.
[01:58:22	]Konfident is fully healed.
[01:58:22	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:22	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:22	]Konfident has taken 1 damage from entityflame.
[01:58:22	]Konfident has taken 1 damage from Gargantua.
[01:58:22	]Konfident has taken 1 damage from entityflame.
[01:58:22	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:22	]marta has hit npc_vj_hlr1_garg dealing 25 damage (CritChance was 0.84).
[01:58:22	]Konfident has taken 1 damage from Gargantua.
[01:58:22	]Konfident has taken 1 damage from entityflame.
[01:58:22	]Konfident has taken 1 damage from Gargantua.
[01:58:22	]Konfident has taken 1 damage from entityflame.
[01:58:23	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:23	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:23	]Konfident has taken 1 damage from Gargantua.
[01:58:23	]Konfident has taken 1 damage from entityflame.
[01:58:23	]Konfident has taken 1 damage from entityflame.
[01:58:23	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:23	]marta has hit npc_vj_hlr1_garg dealing 25 damage (CritChance was 0.84).
[01:58:23	]Konfident has taken 1 damage from Gargantua.
[01:58:23	]Konfident has taken 1 damage from Gargantua.
[01:58:23	]Konfident has taken 1 damage from entityflame.
[01:58:23	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:23	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:23	]Konfident has taken 1 damage from Gargantua.
[01:58:23	]Konfident has taken 1 damage from entityflame.
[01:58:24	]Konfident has taken 1 damage from Gargantua.
[01:58:24	]Konfident has taken 1 damage from entityflame.
[01:58:24	]Konfident has taken 1 damage from entityflame.
[01:58:24	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.84).
[01:58:24	]marta has critically hit npc_vj_hlr1_garg dealing 39 damage (CritChance was 0.84).
[01:58:24	]Konfident has taken 1 damage from Gargantua.
[01:58:24	]Konfident has taken 1 damage from entityflame.
[01:58:24	]Konfident has taken 1 damage from Gargantua.
[01:58:24	]Konfident has taken 1 damage from entityflame.
[01:58:24	]Konfident has taken 1 damage from Gargantua.
[01:58:24	]Konfident has taken 1 damage from entityflame.
[01:58:25	]Konfident has taken 1 damage from Gargantua.
[01:58:25	]Konfident has taken 1 damage from entityflame.
[01:58:25	]Konfident has taken 1 damage from entityflame.
[01:58:25	]Konfident has taken 1 damage from Gargantua.
[01:58:25	]Konfident has taken 1 damage from entityflame.
[01:58:25	]Konfident has taken 1 damage from Gargantua.
[01:58:25	]Konfident has taken 1 damage from Gargantua.
[01:58:26	]Konfident has taken 1 damage from entityflame.
[01:58:26	]Konfident has taken 1 damage from Gargantua.
[01:58:26	]Konfident has taken 1 damage from entityflame.
[01:58:26	]Konfident has taken 1 damage from Gargantua.
[01:58:26	]Konfident has taken 1 damage from entityflame.
[01:58:26	]Konfident has taken 1 damage from Gargantua.
[01:58:26	]Konfident has taken 1 damage from entityflame.
[01:58:26	]Konfident has taken 1 damage from entityflame.
[01:58:26	]Konfident has taken 1 damage from Gargantua.
[01:58:27	]Konfident has taken 1 damage from entityflame.
[01:58:27	]Konfident has taken 1 damage from Gargantua.
[01:58:27	]Konfident is fully healed.
[01:58:27	]Konfident has taken 1 damage from entityflame.
[01:58:27	]Konfident has taken 1 damage from Gargantua.
[01:58:27	]Konfident has taken 1 damage from entityflame.
[01:58:27	]Konfident has taken 1 damage from Gargantua.
[01:58:27	]Konfident has taken 1 damage from entityflame.
[01:58:27	]Konfident has taken 1 damage from entityflame.
[01:58:27	]Konfident has taken 1 damage from Gargantua.
[01:58:28	]Konfident has taken 1 damage from Gargantua.
[01:58:28	]Konfident has taken 1 damage from entityflame.
[01:58:28	]Konfident has taken 1 damage from Gargantua.
[01:58:28	]Konfident has taken 1 damage from entityflame.
[01:58:28	]Konfident has taken 1 damage from Gargantua.
[01:58:28	]Konfident has taken 1 damage from entityflame.
[01:58:28	]Konfident has taken 1 damage from entityflame.
[01:58:28	]Konfident has taken 1 damage from Gargantua.
[01:58:29	]Konfident has taken 1 damage from entityflame.
[01:58:29	]Konfident has taken 1 damage from Gargantua.
[01:58:29	]Konfident has taken 1 damage from entityflame.
[01:58:29	]Konfident has taken 1 damage from Gargantua.
[01:58:29	]Konfident has taken 1 damage from entityflame.
[01:58:29	]Konfident has taken 1 damage from Gargantua.
[01:58:29	]Konfident has taken 1 damage from entityflame.
[01:58:29	]Konfident has taken 1 damage from entityflame.
[01:58:29	]Konfident has taken 1 damage from Gargantua.
[01:58:30	]Konfident has taken 1 damage from entityflame.
[01:58:30	]Konfident has taken 1 damage from Gargantua.
[01:58:30	]Konfident has taken 1 damage from Gargantua.
[01:58:30	]Konfident has taken 1 damage from entityflame.
[01:58:30	]Konfident has taken 1 damage from Gargantua.
[01:58:30	]Konfident has taken 1 damage from entityflame.
[01:58:30	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:30	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:30	]Konfident has taken 1 damage from Gargantua.
[01:58:30	]Konfident has taken 1 damage from entityflame.
[01:58:31	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:31	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:31	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:31	]Konfident has taken 1 damage from Gargantua.
[01:58:31	]Konfident has taken 1 damage from entityflame.
[01:58:31	]marta has critically hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:31	]marta has critically hit npc_vj_hlr1_garg in the head dealing 9 damage (CritChance was 0.59).
[01:58:31	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:31	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:31	]Konfident has taken 1 damage from entityflame.
[01:58:31	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:31	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
[01:58:31	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:31	]marta has hit npc_vj_hlr1_garg in the head dealing 4 damage (CritChance was 0.59).
[01:58:31	]Konfident has taken 1 damage from Gargantua.
[01:58:31	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:31	]marta has critically hit npc_vj_hlr1_garg in the head dealing 9 damage (CritChance was 0.59).
[01:58:31	]Konfident has taken 1 damage from entityflame.
[01:58:31	]marta has hit npc_vj_hlr1_garg in the head dealing 0 damage (CritChance was 0.59).
[01:58:31	]marta has hit npc_vj_hlr1_garg in the head dealing 4 damage (CritChance was 0.59).
[01:58:31	]Konfident has taken 1 damage from Gargantua.
[01:58:31	]marta has critically hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:31	]marta has critically hit npc_vj_hlr1_garg dealing 8 damage (CritChance was 0.59).
[01:58:31	]Konfident has taken 1 damage from entityflame.
[01:58:31	]marta has hit npc_vj_hlr1_garg dealing 0 damage (CritChance was 0.59).
[01:58:31	]marta has hit npc_vj_hlr1_garg dealing 5 damage (CritChance was 0.59).
