[00:19:35	]Recik has connected.
[18:38:54	]C17:RL.JUDGE-69 used command '/Radio 11-99'.
[18:38:56	][IC] C17:RL.JUDGE-69: <:: 11-99; officer needs assistance! ::>
[18:39:08	]C17:RL.JUDGE-69 used command '/SetMood Frustrated'.
[18:39:33	]C24:RL.UNION-05 used command '/VisorStatus orange'.
[18:39:40	][IC] C24:RL.UNION-05: <:: /visorstatus. ::>
[18:39:45	]C17:RL.JUDGE-69 used command '/VisorStatus yellow'.
[18:39:46	]C24:RL.UNION-05 used command '/VisorStatus jw'.
[18:39:51	]C24:RL.UNION-05 used command '/VisorStatus black'.
[18:40:02	]C17:RL.JUDGE-69 used command '/VisorStatus unrest'.
[18:40:04	]C24:RL.UNION-05 used command '/VisorStatus totalr'.
[18:40:11	]C17:RL.JUDGE-69 used command '/VisorStatus total'.
[18:40:25	]C17:RL.JUDGE-69 used command '/VisorStatus red Seks'.
[18:40:32	]C24:RL.UNION-05 used command '/VisorStatus blue chogacz sie zesrał'.
[18:40:49	]C24:RL.UNION-05 used command '/VisorStatus blue'.
[18:40:52	]C17:RL.JUDGE-69 used command '/SceneTextRemove'.
[18:40:59	]C17:RL.JUDGE-69 has removed static text: table: 0xacc91db2
[18:40:59	]C17:RL.JUDGE-69 used command '/SceneTextRemoveAll'.
[18:41:51	]C17:RCT.Judge-69 used command '/CharSetName C17:RL.Judge-69 C17:RCT.Judge-69'.
[18:42:11	]C24:RL.UNION-05 used command '/SC tac-3'.
[18:44:42	]C17:RCT.Judge-69 used command '/Doorkick'.
[18:44:45	]C24:RL.UNION-05 used command '/Datafile Cloud Hetfield'.
[18:44:55	][IC] C24:RL.UNION-05: <:: Cloud Hetfield. ::>
[18:45:01	]C24:RL.UNION-05 used command '/Datafile Cloud Hetfield'.
[18:45:01	]C17:RCT.Judge-69 used command '/Datafile Cloud Hetfield'.
[18:45:12	]C24:RL.UNION-05 used command '/Doorkick'.
[18:45:41	]C24:RL.UNION-05 used command '/CharSearch'.
[18:45:44	]C17:RCT.Judge-69 used command '/CharSearch'.
[18:46:02	]C17:RCT.Judge-69 has given himself a zip_tie.
[18:46:02	]C17:RCT.Judge-69 has gained a 'Zip Tie' #651.
[18:46:05	]C17:RCT.Judge-69 ran 'Use' on item 'Zip Tie' (#651)
[18:46:12	]C17:RCT.Judge-69 used command '/CharSearch'.
[18:46:17	]C17:RCT.Judge-69 used command '/CharSearch'.
[18:47:29	]C24:RL.UNION-05 ran 'Equip' on item 'Stunstick' (#411)
[18:48:09	]C24:RL.UNION-05 ran 'Equip' on item 'PDA Kombinatu' (#386)
[18:49:09	]C24:RL.UNION-05 has given himself a wireless_microphone.
[18:49:09	]C24:RL.UNION-05 has gained a 'Wireless Microphone' #652.
[18:49:17	]C24:RL.UNION-05 has spawned a broadcasting_device.
[18:49:21	]C24:RL.UNION-05 ran 'take' on item 'Broadcasting Device' (#653)
[18:49:21	]C24:RL.UNION-05 has gained a 'Broadcasting Device' #653.
[18:49:28	]C24:RL.UNION-05 ran 'drop' on item 'Broadcasting Device' (#653)
[18:49:28	]C24:RL.UNION-05 has lost a 'Broadcasting Device' #653.
[18:49:28	]C24:RL.UNION-05 ran 'drop' on item 'Wireless Microphone' (#652)
[18:49:28	]C24:RL.UNION-05 has lost a 'Wireless Microphone' #652.
[18:49:37	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[18:49:37	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[18:49:48	]C24:RL.UNION-05 ran 'drop' on item 'Maska QRF' (#392)
[18:49:48	]C24:RL.UNION-05 has lost a 'Maska QRF' #392.
[18:49:51	]C24:RL.UNION-05 ran 'take' on item 'Maska QRF' (#392)
[18:49:51	]C24:RL.UNION-05 has gained a 'Maska QRF' #392.
[18:51:04	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[18:51:57	]C17:RCT.Judge-69 ran SAM command 'goto' with arguments: 'RL'
[18:53:07	]C17:RCT.Judge-69 entered observer.
[18:53:38	]C17:RCT.Judge-69 ran SAM command 'bring' with arguments: 'RL'
[18:53:46	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[18:53:58	]C24:RL.UNION-05 has pressed the "ADM_Wind" map button.
[18:53:59	]C17:RCT.Judge-69 exited observer.
[18:54:00	]C24:RL.UNION-05 has pressed the "ADM_Wind" map button.
[18:54:04	]C17:RCT.Judge-69 entered observer.
[18:54:07	]C24:RL.UNION-05 has pressed the "ADM_Alarm1" map button.
[18:54:09	]C24:RL.UNION-05 has pressed the "ADM_Alarm1" map button.
[18:54:10	]C24:RL.UNION-05 has pressed the "ADM_Alarm2" map button.
[18:54:12	]C24:RL.UNION-05 has pressed the "ADM_Alarm2" map button.
[18:54:13	]C24:RL.UNION-05 has pressed the "ADM_ManhackAlert" map button.
[18:54:16	]C24:RL.UNION-05 has pressed the "ADM_ManhackAlert" map button.
[18:54:18	]C24:RL.UNION-05 has pressed the "ADM_ScannerAlert" map button.
[18:54:20	]C24:RL.UNION-05 has pressed the "ADM_ScannerAlert" map button.
[18:54:21	]C24:RL.UNION-05 has pressed the "ADM_Battle1" map button.
[18:54:23	]C24:RL.UNION-05 has pressed the "ADM_Battle1" map button.
[18:54:27	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[18:54:34	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[18:54:45	]C24:RL.UNION-05 has given himself a manhack.
[18:54:45	]C24:RL.UNION-05 has gained a 'Manhack' #654.
[18:54:47	]C17:RCT.Judge-69 exited observer.
[18:54:50	]C17:RCT.Judge-69 ran SAM command 'goto' with arguments: 'RL'
[18:54:51	]C24:RL.UNION-05 ran 'Deploy' on item 'Manhack' (#654)
[18:55:08	]C24:RL.UNION-05 has spawned a 'NPC [501][npc_headcrab]'.
[18:55:23	]Chogacz has unloaded their "C17:RCT.Judge-69" character.
[18:55:26	]Chogacz loaded the character 'C17:RCT.Judge-69'
[18:55:27	]C17:RCT.Judge-69 has taken 5 damage from npc_headcrab.
[18:55:29	]C17:RCT.Judge-69 has taken 5 damage from npc_headcrab.
[18:55:31	]C17:RCT.Judge-69 is fully healed.
[18:55:32	]C17:RCT.Judge-69 has taken 5 damage from npc_headcrab.
[18:55:32	]Chogacz has unloaded their "C17:RCT.Judge-69" character.
[18:55:37	]Chogacz loaded the character 'lubiewcipke niqqaz'
[18:55:40	]lubiewcipke niqqaz ran SAM command 'goto' with arguments: 'RL'
[18:55:47	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[18:55:49	]C24:RL.UNION-05 has taken 4 damage from npc_manhack.
[18:55:50	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[18:55:51	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[18:55:52	]C24:RL.UNION-05 is fully healed.
[18:55:52	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[18:55:53	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[18:55:54	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[18:56:16	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[18:56:18	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[18:56:20	]lubiewcipke niqqaz entered observer.
[18:56:23	]lubiewcipke niqqaz exited observer.
[18:56:27	]C24:RL.UNION-05 has spawned a 'NPC [498][npc_zombie]'.
[18:57:36	]lubiewcipke niqqaz used command '/ToggleRaise'.
[18:57:45	]lubiewcipke niqqaz has taken 4 damage from npc_manhack.
[18:57:47	]lubiewcipke niqqaz has damaged npc_manhack, dealing 5 with ix_hands
[18:57:52	]lubiewcipke niqqaz used command '/ToggleRaise'.
[18:58:03	]lubiewcipke niqqaz used command '/ToggleRaise'.
[18:58:05	]C24:RL.UNION-05 has taken 5 damage from lubiewcipke niqqaz.
[18:58:05	]lubiewcipke niqqaz has damaged C24:RL.UNION-05, dealing 5 with ix_hands
[18:58:08	]lubiewcipke niqqaz used command '/ToggleRaise'.
[18:58:13	]C24:RL.UNION-05 has critically hit lubiewcipke niqqaz dealing 8 damage (CritChance was 0.89).
[18:58:13	]lubiewcipke niqqaz has taken 7 damage from C24:RL.UNION-05.
[18:58:38	]lubiewcipke niqqaz has given himself a sg556.
[18:58:38	]lubiewcipke niqqaz has gained a 'SG556' #655.
[18:58:41	]lubiewcipke niqqaz ran 'Equip' on item 'SG556' (#655)
[18:58:42	]lubiewcipke niqqaz used command '/ToggleRaise'.
[18:58:46	]lubiewcipke niqqaz used command '/ToggleRaise'.
[18:59:35	]lubiewcipke niqqaz used command '/ToggleRaise'.
[18:59:56	]lubiewcipke niqqaz ran 'EquipUn' on item 'SG556' (#655)
[18:59:58	]lubiewcipke niqqaz ran 'drop' on item 'SG556' (#655)
[18:59:58	]lubiewcipke niqqaz has lost a 'SG556' #655.
[19:00:00	]lubiewcipke niqqaz ran 'take' on item 'SG556' (#655)
[19:00:00	]lubiewcipke niqqaz has gained a 'SG556' #655.
[19:00:02	]lubiewcipke niqqaz ran 'Equip' on item 'SG556' (#655)
[19:00:42	]lubiewcipke niqqaz ran 'EquipUn' on item 'SG556' (#655)
[19:00:42	]lubiewcipke niqqaz ran 'drop' on item 'SG556' (#655)
[19:00:42	]lubiewcipke niqqaz has lost a 'SG556' #655.
[19:00:44	]lubiewcipke niqqaz has used a context menu option with the name: remove
[19:01:20	]lubiewcipke niqqaz has given himself a fiveseven.
[19:01:20	]lubiewcipke niqqaz has gained a 'Five-seveN' #656.
[19:01:22	]lubiewcipke niqqaz ran 'Equip' on item 'Five-seveN' (#656)
[19:01:30	]lubiewcipke niqqaz ran 'EquipUn' on item 'Five-seveN' (#656)
[19:01:33	]lubiewcipke niqqaz ran 'Equip' on item 'Five-seveN' (#656)
[19:01:47	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:01:50	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:01:51	]lubiewcipke niqqaz ran 'EquipUn' on item 'Five-seveN' (#656)
[19:02:54	]lubiewcipke niqqaz has given himself a rappel_gear.
[19:02:54	]lubiewcipke niqqaz has gained a 'Rappel Gear' #657.
[19:02:58	]lubiewcipke niqqaz ran 'Equip' on item 'Rappel Gear' (#657)
[19:03:09	]lubiewcipke niqqaz entered observer.
[19:03:13	]lubiewcipke niqqaz exited observer.
[19:03:17	]C24:RL.UNION-05 has given himself a manhack.
[19:03:17	]C24:RL.UNION-05 has gained a 'Manhack' #658.
[19:03:25	]C24:RL.UNION-05 has hit npc_manhack dealing 0 damage (CritChance was 0.84).
[19:03:25	]C24:RL.UNION-05 has critically hit npc_manhack dealing 10 damage (CritChance was 0.84).
[19:03:25	]C24:RL.UNION-05 has critically hit npc_manhack dealing 0 damage (CritChance was 0.84).
[19:03:25	]C24:RL.UNION-05 has critically hit npc_manhack dealing 10 damage (CritChance was 0.84).
[19:03:35	]lubiewcipke niqqaz entered observer.
[19:03:37	]C24:RL.UNION-05 ran 'Deploy' on item 'Manhack' (#658)
[19:03:38	]lubiewcipke niqqaz exited observer.
[19:03:42	]lubiewcipke niqqaz has taken 4 damage from npc_manhack.
[19:03:52	]C24:RL.UNION-05 has critically hit npc_manhack dealing 10 damage (CritChance was 0.84).
[19:03:56	]lubiewcipke niqqaz has taken 4 damage from npc_manhack.
[19:04:01	]lubiewcipke niqqaz has taken 4 damage from npc_manhack.
[19:04:02	]C24:RL.UNION-05 has critically hit npc_manhack dealing 10 damage (CritChance was 0.84).
[19:04:02	]C24:RL.UNION-05 has critically hit npc_manhack dealing 10 damage (CritChance was 0.84).
[19:04:14	]lubiewcipke niqqaz entered observer.
[19:04:16	]lubiewcipke niqqaz exited observer.
[19:04:16	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:04:18	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:04:19	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:04:20	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:04:20	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:04:21	]lubiewcipke niqqaz entered observer.
[19:04:23	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:04:23	]lubiewcipke niqqaz exited observer.
[19:04:25	]lubiewcipke niqqaz entered observer.
[19:04:26	]lubiewcipke niqqaz exited observer.
[19:04:29	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:04:30	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:04:32	]lubiewcipke niqqaz ran SAM command 'goto' with arguments: 'RL'
[19:04:36	]lubiewcipke niqqaz entered observer.
[19:04:36	]lubiewcipke niqqaz exited observer.
[19:04:49	]C24:RL.UNION-05 has spawned a rappel_gear.
[19:04:53	]C24:RL.UNION-05 ran 'take' on item 'Rappel Gear' (#659)
[19:04:53	]C24:RL.UNION-05 has gained a 'Rappel Gear' #659.
[19:04:54	]C24:RL.UNION-05 ran 'Equip' on item 'Rappel Gear' (#659)
[19:04:59	]C24:RL.UNION-05 ran 'EquipUn' on item 'Stunstick' (#411)
[19:04:59	]C24:RL.UNION-05 ran 'Equip' on item 'Rappel Gear' (#659)
[19:05:04	]C24:RL.UNION-05 has taken 22 damage from worldspawn.
[19:05:05	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:05:06	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:05:15	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:05:17	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:05:38	]C24:RL.UNION-05 has given himself a disinfected_bandage.
[19:05:38	]C24:RL.UNION-05 has gained a 'Bandaż ze środkiem dezynfekującym' #660.
[19:05:42	]C24:RL.UNION-05 ran 'use' on item 'Bandaż ze środkiem dezynfekującym' (#660)
[19:05:42	]C24:RL.UNION-05 has performed the 'Use Bandaż ze środkiem dezynfekującym' action, gaining 22 experience in medicine.
[19:05:42	]C24:RL.UNION-05 was disinfected by C24:RL.UNION-05 for 87 seconds.
[19:05:42	]C24:RL.UNION-05 was bandaged by C24:RL.UNION-05 for 16 HP.
[19:05:46	]C24:RL.UNION-05 ran 'use' on item 'Bandaż ze środkiem dezynfekującym' (#660)
[19:05:46	]C24:RL.UNION-05 has performed the 'Use Bandaż ze środkiem dezynfekującym' action, gaining 10 experience in medicine.
[19:05:46	]C24:RL.UNION-05 was disinfected by C24:RL.UNION-05 for 87 seconds.
[19:05:46	]C24:RL.UNION-05 was bandaged by C24:RL.UNION-05 for 16 HP.
[19:05:49	]C24:RL.UNION-05 ran 'use' on item 'Bandaż ze środkiem dezynfekującym' (#660)
[19:05:49	]C24:RL.UNION-05 was disinfected by C24:RL.UNION-05 for 87 seconds.
[19:05:49	]C24:RL.UNION-05 was bandaged by C24:RL.UNION-05 for 16 HP.
[19:05:49	]C24:RL.UNION-05 ran 'drop' on item 'Bandaż ze środkiem dezynfekującym' (#660)
[19:05:49	]C24:RL.UNION-05 has lost a 'Bandaż ze środkiem dezynfekującym' #660.
[19:05:53	]C24:RL.UNION-05 ran 'take' on item 'Bandaż ze środkiem dezynfekującym' (#660)
[19:05:53	]C24:RL.UNION-05 has gained a 'Bandaż ze środkiem dezynfekującym' #660.
[19:05:55	]C24:RL.UNION-05 ran 'give' on item 'Bandaż ze środkiem dezynfekującym' (#660)
[19:05:55	]C24:RL.UNION-05 has performed the 'Use Bandaż ze środkiem dezynfekującym' action, gaining 22 experience in medicine.
[19:05:55	]lubiewcipke niqqaz was disinfected by C24:RL.UNION-05 for 87 seconds.
[19:05:55	]lubiewcipke niqqaz was bandaged by C24:RL.UNION-05 for 16 HP.
[19:06:07	]C24:RL.UNION-05 has given himself a health_kit.
[19:06:07	]C24:RL.UNION-05 has gained a 'Apteczka' #661.
[19:06:10	]C24:RL.UNION-05 ran 'use' on item 'Apteczka' (#661)
[19:06:10	]C24:RL.UNION-05 has performed the 'Use Apteczka' action, gaining 11 experience in medicine.
[19:06:10	]C24:RL.UNION-05 was disinfected by C24:RL.UNION-05 for 436 seconds.
[19:06:10	]C24:RL.UNION-05 was bandaged by C24:RL.UNION-05 for 84 HP.
[19:06:13	]C24:RL.UNION-05 ran 'use' on item 'Apteczka' (#661)
[19:06:13	]C24:RL.UNION-05 was disinfected by C24:RL.UNION-05 for 436 seconds.
[19:06:13	]C24:RL.UNION-05 was bandaged by C24:RL.UNION-05 for 84 HP.
[19:06:18	]C24:RL.UNION-05 has given himself a firstaid.
[19:06:18	]C24:RL.UNION-05 has gained a 'Apteczka pierwszej pomocy' #662.
[19:06:20	]C24:RL.UNION-05 ran 'use' on item 'Apteczka pierwszej pomocy' (#662)
[19:06:20	]C24:RL.UNION-05 tried to disinfect C24:RL.UNION-05 but the wound was already clean.
[19:06:20	]C24:RL.UNION-05 was bandaged by C24:RL.UNION-05 for 56 HP.
[19:06:27	]C24:RL.UNION-05 ran 'use' on item 'Apteczka pierwszej pomocy' (#662)
[19:06:27	]C24:RL.UNION-05 tried to disinfect C24:RL.UNION-05 but the wound was already clean.
[19:06:27	]C24:RL.UNION-05 was bandaged by C24:RL.UNION-05 for 56 HP.
[19:06:32	]lubiewcipke niqqaz has given himself a health_kit.
[19:06:32	]lubiewcipke niqqaz has gained a 'Apteczka' #663.
[19:06:35	]lubiewcipke niqqaz ran 'use' on item 'Apteczka' (#663)
[19:06:35	]lubiewcipke niqqaz has performed the 'Use Apteczka' action, gaining 30 experience in medicine.
[19:06:35	]lubiewcipke niqqaz was disinfected by lubiewcipke niqqaz for 361 seconds.
[19:06:35	]lubiewcipke niqqaz was bandaged by lubiewcipke niqqaz for 81 HP.
[19:07:05	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[19:07:05	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[19:07:05	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[19:07:06	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[19:07:06	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[19:07:06	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[19:07:23	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[19:07:23	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[19:07:32	]lubiewcipke niqqaz is fully healed.
[19:07:37	]C24:RL.UNION-05 is fully healed.
[19:08:07	]lubiewcipke niqqaz has given himself a improved_yellow.
[19:08:07	]lubiewcipke niqqaz has gained a 'Żółte tabletki lepszej jakości' #664.
[19:08:14	]lubiewcipke niqqaz ran 'drop' on item 'Żółte tabletki lepszej jakości' (#664)
[19:08:14	]lubiewcipke niqqaz has lost a 'Żółte tabletki lepszej jakości' #664.
[19:08:20	]C24:RL.UNION-05 ran 'take' on item 'Żółte tabletki lepszej jakości' (#664)
[19:08:20	]C24:RL.UNION-05 has gained a 'Żółte tabletki lepszej jakości' #664.
[19:08:21	]C24:RL.UNION-05 ran 'use' on item 'Żółte tabletki lepszej jakości' (#664)
[19:08:21	]C24:RL.UNION-05 has gained a level 5 short boost in Percepcja.
[19:08:35	]lubiewcipke niqqaz has given himself a drink_saline.
[19:08:35	]lubiewcipke niqqaz has gained a 'Sól fizjologiczna' #665.
[19:08:38	]lubiewcipke niqqaz ran 'Consume' on item 'Sól fizjologiczna' (#665)
[19:09:11	]lubiewcipke niqqaz has given himself a mp7a1.
[19:09:11	]lubiewcipke niqqaz has gained a 'MP7A1' #666.
[19:09:12	]lubiewcipke niqqaz ran 'Equip' on item 'MP7A1' (#666)
[19:13:57	]lubiewcipke niqqaz ran 'EquipUn' on item 'MP7A1' (#666)
[19:15:13	]C24:RL.UNION-05 has hit lubiewcipke niqqaz in the stomach dealing 6 damage (CritChance was 0.84).
[19:15:13	]lubiewcipke niqqaz has taken 6 damage from C24:RL.UNION-05.
[19:15:13	]C24:RL.UNION-05 has hit lubiewcipke niqqaz in the chest dealing 6 damage (CritChance was 0.84).
[19:15:13	]lubiewcipke niqqaz has taken 6 damage from C24:RL.UNION-05.
[19:15:13	]C24:RL.UNION-05 has critically hit lubiewcipke niqqaz in the chest dealing 10 damage (CritChance was 0.84).
[19:15:13	]lubiewcipke niqqaz has taken 10 damage from C24:RL.UNION-05.
[19:15:13	]C24:RL.UNION-05 has critically hit lubiewcipke niqqaz in the chest dealing 10 damage (CritChance was 0.84).
[19:15:13	]lubiewcipke niqqaz has taken 10 damage from C24:RL.UNION-05.
[19:15:15	]lubiewcipke niqqaz ran 'use' on item 'Apteczka' (#663)
[19:15:15	]lubiewcipke niqqaz has performed the 'Use Apteczka' action, gaining 96 experience in medicine.
[19:15:15	]lubiewcipke niqqaz was disinfected by lubiewcipke niqqaz for 361 seconds.
[19:15:15	]lubiewcipke niqqaz was bandaged by lubiewcipke niqqaz for 81 HP.
[19:15:39	]C24:RL.UNION-05 has taken 3 damage from lubiewcipke niqqaz.
[19:15:41	]C24:RL.UNION-05 ran 'give' on item 'Apteczka pierwszej pomocy' (#662)
[19:15:41	]C24:RL.UNION-05 tried to disinfect lubiewcipke niqqaz but the wound was already clean.
[19:15:41	]lubiewcipke niqqaz was bandaged by C24:RL.UNION-05 for 56 HP.
[19:15:41	]C24:RL.UNION-05 has gained a 'Zszyty materiał' #667.
[19:15:42	]C24:RL.UNION-05 is fully healed.
[19:16:04	]C24:RL.UNION-05 ran 'drop' on item 'Zszyty materiał' (#667)
[19:16:04	]C24:RL.UNION-05 has lost a 'Zszyty materiał' #667.
[19:16:23	]C24:RL.UNION-05 ran 'take' on item 'Zszyty materiał' (#667)
[19:16:23	]C24:RL.UNION-05 has gained a 'Zszyty materiał' #667.
[19:17:42	]lubiewcipke niqqaz is fully healed.
[19:18:33	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:18:35	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:18:41	]C24:RL.UNION-05 ran 'EquipUn' on item 'Rappel Gear' (#659)
[19:18:42	]C24:RL.UNION-05 ran 'Equip' on item 'Rappel Gear' (#659)
[19:18:54	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:18:54	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:18:55	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:18:56	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:24:57	]lubiewcipke niqqaz has spawned a 'Entity [500][hydra_base]'.
[19:25:09	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:25:13	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:25:14	]lubiewcipke niqqaz ran SAM command 'goto' with arguments: 'RL'
[19:25:15	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:25:15	]lubiewcipke niqqaz entered observer.
[19:25:22	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:25:23	]lubiewcipke niqqaz ran SAM command 'goto' with arguments: 'RL'
[19:25:34	]lubiewcipke niqqaz ran SAM command 'goto' with arguments: 'RL'
[19:25:35	]lubiewcipke niqqaz exited observer.
[19:25:36	]lubiewcipke niqqaz entered observer.
[19:25:37	]lubiewcipke niqqaz exited observer.
[19:25:37	]lubiewcipke niqqaz entered observer.
[19:25:38	]lubiewcipke niqqaz exited observer.
[19:25:41	]lubiewcipke niqqaz ran SAM command 'goto' with arguments: 'RL'
[19:25:43	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:25:44	]lubiewcipke niqqaz has spawned a 'Entity [495][hydra_stinger_base]'.
[19:25:47	]C24:RL.UNION-05 has taken 20 damage from worldspawn.
[19:25:53	]lubiewcipke niqqaz has spawned a 'Entity [495][hydra_smacker_base]'.
[19:25:58	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:26:12	]lubiewcipke niqqaz has spawned a 'Entity [494][hydra_harvester_base]'.
[19:26:12	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:26:15	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:26:20	]lubiewcipke niqqaz has spawned a 'Entity [494][hydra_egg]'.
[19:26:25	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:26:27	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:26:28	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:26:31	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:26:32	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:26:34	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:26:35	]lubiewcipke niqqaz has taken 20 damage from worldspawn.
[19:26:35	]lubiewcipke niqqaz entered observer.
[19:26:45	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:27:00	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:27:02	]lubiewcipke niqqaz exited observer.
[19:27:05	]lubiewcipke niqqaz has taken 20 damage from worldspawn.
[19:27:06	]lubiewcipke niqqaz has used a context menu option with the name: remove
[19:27:10	]C24:RL.UNION-05 has taken 20 damage from worldspawn.
[19:27:12	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:27:14	]C24:RL.UNION-05 has taken 20 damage from worldspawn.
[19:27:18	]lubiewcipke niqqaz entered observer.
[19:27:23	]lubiewcipke niqqaz has used a context menu option with the name: remove
[19:27:25	]lubiewcipke niqqaz exited observer.
[19:27:31	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[19:27:36	]lubiewcipke niqqaz has spawned a 'Entity [495][ix_workerk_gas]'.
[19:27:40	]lubiewcipke niqqaz has spawned a 'Entity [495][ix_vendor]'.
[19:27:41	]lubiewcipke niqqaz used the 'John Doe' vendor.
[19:27:45	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[19:27:45	]lubiewcipke niqqaz has used a context menu option with the name: vendor_edit
[19:27:45	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[19:27:45	]C24:RL.UNION-05 has fired a toolgun with the name: remover
[19:28:04	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:28:05	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:28:35	]lubiewcipke niqqaz has used a context menu option with the name: vendor_edit
[19:28:41	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:28:43	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:28:43	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:28:44	]lubiewcipke niqqaz has used a context menu option with the name: bodygroups
[19:28:45	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:28:45	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:28:46	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:28:47	]lubiewcipke niqqaz used the 'John Doe' vendor.
[19:28:47	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:28:51	]lubiewcipke niqqaz has used a context menu option with the name: vendor_edit
[19:28:59	]lubiewcipke niqqaz used the 'Kwatermistrz' vendor.
[19:29:05	]lubiewcipke niqqaz has used a context menu option with the name: rb655_make_animatable
[19:29:33	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:29:34	]C24:RL.UNION-05 ran SAM command 'noclip' with arguments: ''
[19:29:42	]tomasz hedzik (STEAM_0:0:422062415) has disconnected.
[19:30:16	]Chogacz (STEAM_0:1:36976287) has disconnected.
[21:04:11	]Chogacz has connected.
[21:04:59	]Chogacz loaded the character 'lubiewcipke niqqaz'
[21:06:09	]lubiewcipke niqqaz has given himself a paper.
