[16:08:40	]Revain has connected.
[17:08:40	]C24:i5.(X)KING-19 was knocked unconscious and is bleeding out.
[17:08:43	][ME] C24:i5.(X)KING-19: İçinden: Neler oluyor...Lanet olsun.
[17:08:44	][IC] C24:i5.(X)KING-19: <:: AGH. ::>
[17:08:50	]C24:i4.KING.52 ran SAM command 'hp' with arguments: '19' '70'
[17:08:52	]C24:i5.(X)KING-19 is no longer unconscious from critical wounds.
[17:09:06	]C24:i4.KING.52 used command '/CharStopBleedout 19'.
[17:09:14	][IC] C24:i5.(X)KING-19: <:: Ne oluyor ya? ::>
[17:09:15	]C24:i4.KING.52 exited observer at their location.
[17:09:18	]C24:i4.KING.52 entered observer.
[17:09:26	]C24:i4.KING.52 has spawned a 'NPC [2441][npc_antlionguard]'.
[17:09:35	]C24:i4.KING.52 has used a context menu option with the name: rb655_door_open
[17:09:36	]C24:i4.KING.52 has used a context menu option with the name: rb655_door_close
[17:09:37	]C24:i4.KING.52 has used a context menu option with the name: rb655_door_open
[17:09:39	]C24:i4.KING.52 has used a context menu option with the name: rb655_door_close
[17:09:41	]C24:i4.KING.52 has used a context menu option with the name: rb655_door_open
[17:09:42	]C24:i4.KING.52 has used a context menu option with the name: rb655_door_close
[17:09:43	][IC] C24:i5.(X)KING-19: <:: Ne oluyor be? ::>
[17:09:48	]C24:i4.KING.52 exited observer at their location.
[17:09:52	][IC] C24:i5.(X)KING-19: <:: 52. ::>
[17:09:55	]C24:i4.KING.52 has spawned a 'NPC [2441][npc_barnacle]'.
[17:09:57	]C24:i5.(X)KING-19 has taken 15 damage from npc_barnacle.
[17:09:58	]C24:i4.KING.52 entered observer.
[17:09:58	][IC] C24:i5.(X)KING-19: <:: Sen az önce N-. ::>
[17:10:18	]C24:i4.KING.52 exited observer at their location.
[17:10:29	][IC] C24:i4.KING.52: <:: 19. ::>
[17:10:34	]C24:i4.KING.52 has gained a '17rnd USP Magazine' #165809.
[17:10:34	]C24:i4.KING.52 has lost a '17rnd USP Magazine' #84839.
[17:10:36	][IC] C24:i4.KING.52: <:: Ampütasyon. ::>
[17:10:39	]C24:i4.KING.52 entered observer.
[17:10:46	][ME] C24:i5.(X)KING-19: İçinden: NE OLUYOR AMINA KOYİM
[17:10:54	]C24:i4.KING.52 has spawned 'models/props_junk/wood_crate001a.mdl'.
[17:11:05	]Handschar | Leibs has connected.
[17:11:24	]C24:i5.(X)KING-19 used the 'Destek Masası Dağıtıcısı' vendor.
[17:11:34	]Barış has unloaded their "C24:i5.(X)KING-19" character.
[17:11:38	]Barış loaded the character 'C24:i5.(X)KING-19'
[17:12:20	][ME] C24:i5.(X)KING-19: İçinden: Sanırım ağrı kesici işime yaradı.
[17:12:56	][ME] C24:i5.(X)KING-19: İçinden: Güzel artık garip şeyler düşünmüyorum.
[17:13:02	]Handschar | Leibs loaded the character 'C24:i3.KING-20'
[17:13:07	]C24:i3.KING-20 is fully healed.
[17:13:10	]C24:i3.VICE-91 entered observer.
[17:13:12	]C24:i3.VICE-91 used command '/CP geldim'.
[17:13:13	]C24:i3.VICE-91 exited observer at their location.
[17:13:14	]C24:i5.(X)KING-19 has changed C24:i5.(X)KING-19's bodygroups.
[17:13:25	]C24:i5.(X)KING-19 used command '/CP benim telefon çaliyor bi dakika'.
[17:13:25	]C24:i3.KING-20 entered observer.
[17:13:33	]C24:i3.KING-20 used command '/Radio 10-8'.
[17:13:35	]C24:i5.(X)KING-19 ran 'combine' on item '17rnd USP Magazine' (#165802)
[17:13:36	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/xen-vorts/whispertrail1.ogg 200'.
[17:13:44	]C24:i3.KING-20 exited observer at their location.
[17:14:00	][ME] C24:i5.(X)KING-19: İçinden: Ben az önce ne duydum?
[17:14:02	]C24:i4.KING.52 used command '/PM 20 19 şuan deli, onun gördüklerini görmezden gel'.
[17:14:07	][IC] C24:i3.VICE-91: <:: Hmph. ::>
[17:14:18	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/xen-vorts/whispertrail2.mp3 100'.
[17:14:32	]C24:i3.VICE-91 has changed C24:i3.VICE-91's bodygroups.
[17:14:32	]C24:i4.KING.52 used command '/PM 20 deli teşhisi koyulmayacak'.
[17:14:37	]C24:i3.KING-20 used command '/PM 52 tamam'.
[17:14:54	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/xen-vorts/heartbeat.ogg 200'.
[17:15:11	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/xen-vorts/heartbeat.ogg 200'.
[17:15:19	][ME] C24:i5.(X)KING-19: İçinden: Neler oluyor bana...Sanırsam bir hap daha almam lazım.
[17:15:23	]C24:i4.KING.52 exited observer at their location.
[17:15:32	]C24:i4.KING.52 entered observer.
[17:15:56	][ME] C24:i5.(X)KING-19: Gerilidiği belli oluyor fakat belli etmiyor.
[17:16:05	][ME] C24:i5.(X)KING-19: Eli ayağı titriyor
[17:16:06	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/glass/glassb1.wav 300'.
[17:16:10	]C24:i4.KING.52 exited observer at their location.
[17:16:12	]C24:i4.KING.52 has gained a '17rnd USP Magazine' #84839.
[17:16:12	]C24:i4.KING.52 has lost a '17rnd USP Magazine' #165809.
[17:16:13	]C24:i3.KING-20 opened the 'Rasyon Bölgesi Deposu' stash.
[17:16:17	]C24:i3.KING-20 ran 'Open' on item 'Sivil Koruma Rasyonu' (#167029)
[17:16:17	]C24:i3.KING-20 has gained a 'Metropolice Takviyeleri' #167080.
[17:16:17	]C24:i3.KING-20 has gained a 'Soda Bob Brawn' #167081.
[17:16:18	]C24:i3.KING-20 ran 'Consume' on item 'Metropolice Takviyeleri' (#167080)
[17:16:18	]C24:i3.KING-20 extended their level 3 long boost in Güç.
[17:16:19	]C24:i3.KING-20 ran 'Consume' on item 'Soda Bob Brawn' (#167081)
[17:16:19	]C24:i3.KING-20 extended their level 1 long boost in Algı.
[17:16:19	]C24:i3.KING-20 has updated their Çeviklik long boost target to 2 (current : 5).
[17:16:21	]C24:i3.KING-20 closed the 'Rasyon Bölgesi Deposu' stash.
[17:16:23	]C24:i3.KING-20 ran 'take' on item '20 Kredi Kuponu' (#167082)
[17:16:23	]C24:i3.KING-20 has gained a '20 Kredi Kuponu' #167082.
[17:16:26	]C24:i4.KING.52 entered observer.
[17:16:32	]C24:i3.KING-20 ran 'take' on item 'Boş Kavanoz' (#166199)
[17:16:32	]C24:i3.KING-20 has gained a 'Boş Kavanoz' #166199.
[17:16:39	]C24:i3.KING-20 ran 'drop' on item 'Prednisone (iltihaplanma)' (#167040)
[17:16:39	]C24:i3.KING-20 has lost a 'Prednisone (iltihaplanma)' #167040.
[17:16:41	]C24:i3.KING-20 ran 'drop' on item 'Ağrı Kesici' (#167041)
[17:16:41	]C24:i3.KING-20 has lost a 'Ağrı Kesici' #167041.
[17:16:44	]C24:i3.KING-20 ran 'drop' on item 'Boş Kavanoz' (#166199)
[17:16:44	]C24:i3.KING-20 has lost a 'Boş Kavanoz' #166199.
[17:16:50	]C24:i3.VICE-91 entered observer.
[17:16:56	][IT] C24:i4.KING.52: biri fısıldıyor: Sorguya gel!
[17:17:04	][ME] C24:i5.(X)KING-19: İçinden: Ha?
[17:17:06	]C24:i3.KING-20 ran 'combine' on item '8rnd Shotgun Magazine' (#167059)
[17:17:14	]C24:i3.KING-20 ran 'removeMag' on item 'Model 870' (#166963)
[17:17:14	]C24:i3.KING-20 is removing a mag while reloading: Item ID: #(166963) Ammo: 4
[17:17:14	]C24:i3.KING-20 has gained a '8rnd Shotgun Magazine' #167058.
[17:17:14	][ME] C24:i5.(X)KING-19: İçinden: Birisi bir şey dedi sanırsam.
[17:17:22	]C24:i3.KING-20 ran 'combine' on item '8rnd Shotgun Magazine' (#167058)
[17:17:35	]C24:i3.KING-20 ran 'Use' on item '20 Kredi Kuponu' (#167082)
[17:17:38	]C24:i3.KING-20 has used a coupon at a ration dispenser, gaining 20 credits.
[17:17:41	]C24:i4.KING.52 has used a context menu option with the name: rb655_door_lock
[17:17:41	]C24:i3.KING-20 ran 'Use' on item '20 Kredi Kuponu' (#166937)
[17:17:43	]C24:i4.KING.52 has used a context menu option with the name: rb655_door_unlock
[17:17:43	]C24:i3.KING-20 has used a coupon at a ration dispenser, gaining 20 credits.
[17:17:46	]C24:i3.KING-20 ran 'Use' on item '20 Kredi Kuponu' (#166994)
[17:17:48	]C24:i3.KING-20 has used a coupon at a ration dispenser, gaining 20 credits.
[17:17:51	]C24:i4.KING.52 has used a context menu option with the name: rb655_door_lock
[17:17:52	][IC] C24:i5.(X)KING-19: <:: Kimse var mı? ::>
[17:18:02	]C24:i3.KING-20 entered observer.
[17:18:07	]C24:i3.KING-20 exited observer at their location.
[17:18:09	]C24:i3.KING-20 entered observer.
[17:18:09	]C24:i3.KING-20 exited observer at their location.
[17:18:10	][IC] C24:i5.(X)KING-19: <:: Hey? ::>
[17:18:15	]C24:i3.KING-20 used command '/Radio report st atus'.
[17:18:15	][IC] C24:i5.(X)KING-19: <:: Kapıyı kim kitledi? ::>
[17:18:16	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/underground/slam_07.wav 100'.
[17:18:17	]C24:i3.KING-20 used command '/Radio report status'.
[17:18:19	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/underground/slam_07.wav 100'.
[17:18:21	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/underground/slam_07.wav 100'.
[17:18:23	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/underground/slam_07.wav 100'.
[17:18:27	]C24:i3.VICE-91 used command '/Radio 10-20 Plaza'.
[17:18:32	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/underground/slam_09.wav 200'.
[17:18:35	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/underground/slam_09.wav 200'.
[17:18:38	][ME] C24:i5.(X)KING-19: 19 Radyosuna cevap veremedi.
[17:18:41	][IC] C24:i5.(X)KING-19: <:: Hey? ::>
[17:18:43	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/underground/slam_20.wav 300'.
[17:18:43	]C24:i3.KING-20 used command '/Radio plazada kimse yok 91, konumun yanlış'.
[17:18:51	]C24:i3.VICE-91 used command '/Radio HQ'nun içindeydim'.
[17:19:07	]C24:i4.KING.52 has used a context menu option with the name: rb655_door_unlock
[17:19:08	][Y] C24:i5.(X)KING-19: <:: HEY. ::>
[17:19:16	]C24:i4.KING.52 exited observer at their location.
[17:19:18	][IC] C24:i3.KING-20: <:: Niye bağırıyorsun. ::>
[17:19:27	]C24:i4.KING.52 used command '/PM 20 bunu görme'.
[17:19:27	][IC] C24:i5.(X)KING-19: <:: Kapıyı birisi üstüme kapadı.. ::>
[17:19:30	]C24:i4.KING.52 used command '/PM 20 19 görüyo sadece'.
[17:19:37	]C24:i4.KING.52 has used a context menu option with the name: rb655_door_lock
[17:19:37	]C24:i4.KING.52 entered observer.
[17:19:38	][LOOC] C24:i5.(X)KING-19: sen yoksun dimi burda normalde
[17:19:43	]C24:i3.VICE-91 used command '/Radio 10-7'.
[17:19:45	][LOOC] C24:i3.KING-20: varım
[17:19:51	]C24:i3.VICE-91 exited observer at their location.
[17:19:51	][LOOC] C24:i5.(X)KING-19: kafam sana demedim
[17:19:56	]C24:i4.KING.52 has used a context menu option with the name: rb655_door_unlock
[17:19:56	]C24:i4.KING.52 exited observer at their location.
[17:19:58	][IC] C24:i5.(X)KING-19: <:: Birisi buraya gelmemi söyledi. ::>
[17:20:02	]Beyin.Dll loaded the character 'John Brookly'
[17:20:02	][IC] C24:i5.(X)KING-19: <:: Içeriye girince. ::>
[17:20:03	][IC] C24:i3.KING-20: <:: Hmph. ::>
[17:20:05	]John Brookly entered observer.
[17:20:06	][IC] C24:i5.(X)KING-19: <:: Kapı kitlendi. ::>
[17:20:23	][IC] C24:i3.KING-20: <:: Boşvey. ::>
[17:20:25	][IC] C24:i3.KING-20: <:: Boşver. ::>
[17:20:29	][IC] C24:i3.KING-20: <:: Gidelim gel. ::>
[17:20:32	]C24:i4.KING.52 entered observer.
[17:20:36	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/underground/slam_19.wav 100'.
[17:20:44	][ME] C24:i5.(X)KING-19: İçinden: Bu sess neydi?
[17:20:46	][IC] C24:i5.(X)KING-19: <:: Bu ses neydi? ::>
[17:20:49	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/underground/slam_07.wav 200'.
[17:20:55	]C24:i4.KING.52 used command '/PM 20 o duyuyo sadece'.
[17:21:00	][IC] C24:i3.KING-20: <:: Yürü 19. ::>
[17:21:02	][IC] C24:i5.(X)KING-19: <:: Duyuyormusun? ::>
[17:21:03	][IC] C24:i3.KING-20: <:: Paranoyaklaşma. ::>
[17:21:27	][IC] C24:i5.(X)KING-19: <:: 20, gerçekten bir ses geliyor. ::>
[17:21:31	][IC] C24:i3.KING-20: <:: Salak mısın. ::>
[17:21:32	][IC] C24:i3.KING-20: <:: Duyardım. ::>
[17:21:34	]C24:i4.KING.52 exited observer at their location.
[17:21:43	][IC] C24:i3.KING-20: <:: Algını kaybetmişsin. ::>
[17:21:44	]C24:i4.KING.52 entered observer.
[17:21:51	]C24:i4.KING.52 exited observer at their location.
[17:21:54	]C24:i4.KING.52 entered observer.
[17:22:05	]C24:i4.KING.52 exited observer at their location.
[17:22:09	]C24:i3.KING-20 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[17:22:11	]C24:i4.KING.52 used command '/PM 20 şimdi 52 geliyo'.
[17:22:21	]C24:i4.KING.52 ran 'take' on item 'Metropolice Takviyeleri' (#167064)
[17:22:21	]C24:i4.KING.52 has gained a 'Metropolice Takviyeleri' #167064.
[17:22:26	][IC] C24:i4.KING.52: <:: 20. ::>
[17:22:27	]C24:i3.KING-20 ran 'take' on item 'Sivil Koruma Rasyonu' (#167083)
[17:22:27	]C24:i3.KING-20 has gained a 'Sivil Koruma Rasyonu' #167083.
[17:22:30	][IC] C24:i4.KING.52: <:: 19. ::>
[17:22:32	][IC] C24:i4.KING.52: <:: Hhakında. ::>
[17:22:34	][IC] C24:i4.KING.52: <:: Rapor. ::>
[17:22:38	][IC] C24:i3.KING-20: <:: Fısıoda. ::>
[17:22:40	][IC] C24:i3.KING-20: <:: Fısı*lda. ::>
[17:22:46	][W] C24:i4.KING.52: <:: Kendisini bayılmış şekilde gördüm. ::>
[17:22:48	]Neo-Wolffe has connected.
[17:22:50	][W] C24:i4.KING.52: <:: O kadar. ::>
[17:22:53	][W] C24:i4.KING.52: <:: Yardım ettim. ::>
[17:22:53	][IC] C24:i3.KING-20: <:: Nerde. ::>
[17:23:02	]C24:i5.(X)KING-19 destroyed a 'Tarihi Geçmiş Metropolice Takviyeleri' #166100.
[17:23:10	]C24:i5.(X)KING-19 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[17:23:10	][W] C24:i4.KING.52: <:: Bir tane oda fakat terk edilmişi. ::>
[17:23:23	]C24:i5.(X)KING-19 ran 'take' on item 'Sivil Koruma Rasyonu' (#167084)
[17:23:23	]C24:i5.(X)KING-19 has gained a 'Sivil Koruma Rasyonu' #167084.
[17:23:28	][IC] C24:i3.KING-20: <:: Rasyonunu al. ::>
[17:23:31	]Neo-Wolffe loaded the character 'Ace Smith'
[17:23:31	][IC] C24:i3.KING-20: <:: Arkamdan ayrılma. ::>
[17:23:35	]Ace Smith entered observer.
[17:23:36	]Ace Smith is fully healed.
[17:23:38	][IC] C24:i5.(X)KING-19: <:: Bir şey sorucam.. ::>
[17:23:42	][IC] C24:i3.KING-20: <:: Aynen. ::>
[17:23:42	][IC] C24:i5.(X)KING-19: <:: Ağrı kesicin var mı? ::>
[17:23:45	][IC] C24:i3.KING-20: <:: Hıhı. ::>
[17:23:49	][IC] C24:i5.(X)KING-19: <:: Verebilirmisin? ::>
[17:23:50	][IC] C24:i3.KING-20: <:: Gel. ::>
[17:23:51	][IC] C24:i3.KING-20: <:: Vereceğim. ::>
[17:23:52	][IC] C24:i4.KING.52: <:: Nasılsın 19? ::>
[17:23:59	][IC] C24:i5.(X)KING-19: <:: Iyi değilim. ::>
[17:24:10	]C24:i4.KING.52 used command '/PM 20 19 ile 52 barıştı'.
[17:24:14	]C24:i5.(X)KING-19 ran 'Open' on item 'Sivil Koruma Rasyonu' (#167084)
[17:24:14	]C24:i5.(X)KING-19 has gained a 'Metropolice Takviyeleri' #167085.
[17:24:14	]C24:i5.(X)KING-19 has gained a 'Soda Bob Brawn' #167086.
[17:24:14	]C24:i5.(X)KING-19 has gained a '20 Kredi Kuponu' #167087.
[17:24:21	]C24:i4.KING.52 used command '/PM 20 neyse bu sefer 19 kabus görücek sadece o'.
[17:24:21	]C24:i4.KING.52 entered observer.
[17:24:29	]Ace Smith used command '/Mentor stalker olarak gezicem'.
[17:24:29	][IC] C24:i5.(X)KING-19: <:: 20. ::>
[17:24:32	][IC] C24:i3.KING-20: <:: Hıhı. ::>
[17:24:41	][IC] C24:i5.(X)KING-19: <:: Ben 52 ile aramı düzelttim. ::>
[17:24:42	]Revain has unloaded their "C24:i4.KING.52" character.
[17:24:47	][IC] C24:i3.KING-20: <:: Nasıl. ::>
[17:24:51	][IC] C24:i5.(X)KING-19: <:: Normalce özür diledim. ::>
[17:24:55	]Ace Smith used command '/Mentor revain oğluş gezeyimm i'.
[17:24:55	]Revain loaded the character 'C24:i4.KING.52'
[17:24:58	]C24:i4.KING.52 entered observer.
[17:25:11	]C24:i4.KING.52 used command '/PM 20 aşırıya kaçmayacak öyle gman falan olmayacak'.
[17:25:16	]Ace Smith exited observer at their location.
[17:25:18	]Ace Smith entered observer.
[17:25:19	]Ace Smith exited observer at their location.
[17:25:23	]C24:i5.(X)KING-19 used command '/PM 20 ağrı kesiciyi burda vericek öfdlşgiimfd'.
[17:25:30	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/glass/glassb5.wav 300'.
[17:25:33	][IC] C24:i5.(X)KING-19: <:: Ha? ::>
[17:25:33	][Y] C24:i3.KING-20: <:: İçeri gir! ::>
[17:25:36	]Ace Smith entered observer.
[17:25:38	]Ace Smith exited observer at their location.
[17:25:38	]Ace Smith entered observer.
[17:25:39	]Ace Smith exited observer at their location.
[17:25:45	]Ace Smith entered observer.
[17:25:45	]Ace Smith exited observer at their location.
[17:25:45	]Ace Smith entered observer.
[17:25:51	][IC] C24:i5.(X)KING-19: <:: Kapı? ::>
[17:25:54	]Handschar | Leibs has unloaded their "C24:i3.KING-20" character.
[17:25:57	]Handschar | Leibs loaded the character 'C24:i3.KING-20'
[17:26:04	][IC] C24:i3.KING-20: <:: Gel. ::>
[17:26:05	][IC] C24:i5.(X)KING-19: <:: Burası neresi. ::>
[17:26:10	]Ace Smith has spawned a 'Entity [2311][cup_shield2]'.
[17:26:21	][IC] C24:i3.KING-20: <:: Yaklaş. ::>
[17:26:34	][ME] C24:i3.KING-20: 19 u kolundann hafifçe tutarak sürüklemeye çalışır
[17:26:40	][ME] C24:i3.KING-20: bırakır
[17:26:41	]C24:i4.KING.52 used command '/PM 20 burası neresi la'.
[17:26:50	][IC] C24:i3.KING-20: <:: Inaktif olduğum andan itibaren. ::>
[17:26:51	][IC] C24:i3.KING-20: <:: Rapor ve. ::>
[17:27:01	][IC] C24:i5.(X)KING-19: <:: Bir şey olmadı, 52 ile aramı düzelttim. ::>
[17:27:03	][IC] C24:i5.(X)KING-19: <:: Bu kadar. ::>
[17:27:13	][IC] C24:i3.KING-20: <:: Bana yalan söylüyorsun. ::>
[17:27:16	][IC] C24:i5.(X)KING-19: <:: Hayır? ::>
[17:27:20	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/xen-vorts/whispertrail1.ogg 200'.
[17:27:23	][IC] C24:i3.KING-20: <:: Bayılmışsın 19. ::>
[17:27:36	][ME] C24:i5.(X)KING-19: Kendi kendine bir fısıldama sesi duyar ve etrafına bakar.
[17:27:42	][IC] C24:i3.KING-20: <:: Sana diyoru. ::>
[17:27:43	][IC] C24:i3.KING-20: <:: Cevapla. ::>
[17:27:49	]C24:i4.KING.52 used command '/PlaySound ambience/3d-sounds/xen-vorts/beast2.wav 300'.
[17:27:50	][IC] C24:i5.(X)KING-19: <:: Hatırlamıyorum.. ::>
[17:27:55	]Ace Smith used command '/CharDesc'.
[17:27:58	]C24:i3.KING-20 used command '/Mentor abartma la'.
[17:28:04	][ME] C24:i5.(X)KING-19: Kendi kendine garip sesler duyuyor.
[17:28:05	]C24:i4.KING.52 used command '/Mentor he biraz aşırıya kaçtı bu ses'.
[17:28:09	]C24:i3.KING-20 used command '/Mentor deli rapoıru vermemek için zor tutuyom'.
[17:28:20	][ME] C24:i3.KING-20: omuzlarından tutarak kendine çeker
[17:28:33	][IT] C24:i3.KING-20: maskeleri tokuşuyor, 19 20 nin gözlerini rahatça görüyor
[17:28:40	][IT] C24:i3.KING-20: ruhsuz gibi bakıyor
[17:28:42	]Ace Smith used command '/CharDesc'.
[17:28:43	][IC] C24:i3.KING-20: <:: Bayılmışsın 19. ::>
[17:28:45	][IC] C24:i3.KING-20: <:: Anlat. ::>
[17:28:53	][IC] C24:i5.(X)KING-19: <:: Gerçekten ne olduğunu bilmiyom. ::>
[17:28:56	][LOOC] C24:i3.KING-20: eller niye böyle oluyo amk
[17:29:00	][IC] C24:i3.KING-20: <:: Ahh.. ::>
[17:29:12	][IC] C24:i3.KING-20: <:: Yürü! ::>
[17:29:17	][IC] C24:i5.(X)KING-19: <:: 20.. ::>
[17:29:20	][IC] C24:i5.(X)KING-19: <:: Ağrı kesici. ::>
[17:29:28	]C24:i3.KING-20 ran 'split' on item 'Ağrı Kesici' (#157516)
[17:29:28	]C24:i3.KING-20 has gained a 'Ağrı Kesici' #167088.
[17:29:29	]C24:i3.KING-20 ran 'drop' on item 'Ağrı Kesici' (#167088)
[17:29:29	]C24:i3.KING-20 has lost a 'Ağrı Kesici' #167088.
[17:29:32	]John Brookly has gone afk.
[17:29:37	][ME] C24:i5.(X)KING-19: Ağrı kesiciyi alır.
[17:29:37	]C24:i5.(X)KING-19 ran 'take' on item 'Ağrı Kesici' (#167088)
[17:29:37	]C24:i5.(X)KING-19 has gained a 'Ağrı Kesici' #167088.
[17:29:44	][IC] C24:i5.(X)KING-19: <:: Teşekkürler.. ::>
[17:29:53	]Ace Smith exited observer at their location.
[17:29:56	]Ace Smith entered observer.
[17:29:57	]Ace Smith entered observer.
[17:30:03	]C24:i3.KING-20 used command '/Radio 19 yanıma gel'.
[17:30:04	]C24:i3.KING-20 entered observer.
[17:30:05	]C24:i3.KING-20 exited observer at their location.
[17:30:06	]C24:i5.(X)KING-19 ran 'use' on item 'Ağrı Kesici' (#167088)
[17:30:06	]C24:i5.(X)KING-19 has performed the 'Use Ağrı Kesici' action, gaining 25 experience in medicine.
[17:30:13	][IC] C24:i3.KING-20: <:: Ben sana ayrıl demedim. ::>
[17:30:15	][IC] C24:i3.KING-20: <:: Yürü. ::>
[17:30:19	]Ace Smith exited observer at their location.
[17:30:43	]C24:i4.KING.52 exited observer at their location.
[17:30:48	][Y] C24:i3.KING-20: <:: MASKE. ::>
[17:30:51	][IC] C24:i3.KING-20: <:: Bakma. ::>
[17:30:53	]C24:i4.KING.52 used command '/PM 20 gerçek değil al'.
[17:31:00	][LOOC] C24:i3.KING-20: void
[17:31:09	][Y] C24:i3.KING-20: <:: İlerle! ::>
[17:31:20	]C24:i4.KING.52 entered observer.
[17:31:22	][IC] C24:i3.KING-20: <:: Hareket et dedim! ::>
[17:31:30	]Revain has unloaded their "C24:i4.KING.52" character.
[17:31:39	][ME] Ace Smith: Stalker#246'nın metalik kolu, bakım masasına bağlanır ve çeşitli sibernetik parçaları kontrol edilir. Teknisyenler, implantların güncel olup olmadığını kontrol ederken, bir diğer yandan da metalik uzuvlarda herhangi bir hasar veya aşı
[17:31:58	][IC] C24:i3.KING-20: <:: Evrensel birliğe yemin ederim. ::>
[17:32:00	]Revain loaded the character 'C24:RCT.YELLO-23'
[17:32:02	]C24:RCT.YELLO-23 entered observer.
[17:32:04	][IC] C24:i3.KING-20: <:: Daha hızlı yürümezsen kafanı parçalayacağım. ::>
[17:32:05	]C24:RCT.YELLO-23 is fully healed.
[17:32:14	][IT] C24:i3.KING-20: 20 ni aşırı sinirli olduğu belli olmakta
[17:32:15	][LOOC] C24:i5.(X)KING-19: evrensel birliği siktim
[17:32:19	][LOOC] C24:i3.KING-20: kes
[17:32:21	][IC] C24:i5.(X)KING-19: <:: T-tamam. ::>
[17:32:27	][IC] C24:i3.KING-20: <:: Maskeni ev. ::>
[17:32:28	][IC] C24:i3.KING-20: <:: Ver. ::>
[17:32:39	][ME] C24:i5.(X)KING-19: Maskesini çıkartır ve kişiye uzatır.
[17:32:40	]C24:i5.(X)KING-19 ran 'drop' on item 'PMG-5 (AUG) Gaz Maskesi' (#144400)
[17:32:40	]C24:i5.(X)KING-19 has lost a 'PMG-5 (AUG) Gaz Maskesi' #144400.
[17:32:45	]C24:i3.KING-20 ran 'take' on item 'PMG-5 (AUG) Gaz Maskesi' (#144400)
[17:32:45	]C24:i3.KING-20 has gained a 'PMG-5 (AUG) Gaz Maskesi' #144400.
[17:32:46	]C24:RCT.YELLO-23 used command '/PM 20 iyileştirecenmi 19'u'.
[17:32:47	]C24:i3.KING-20 ran 'drop' on item 'PMG-5 (AUG) Gaz Maskesi' (#144400)
[17:32:47	]C24:i3.KING-20 has lost a 'PMG-5 (AUG) Gaz Maskesi' #144400.
[17:32:55	]C24:RCT.YELLO-23 used command '/PM 20 yoksa sikecenmi'.
[17:32:57	]C24:i3.KING-20 used command '/PM 23 sen kendiliğinden geçirmeyecek misin'.
[17:33:14	][ME] Ace Smith: Metalik kolunu bakım masasından çeker, elini eski konumuna getirir.
[17:33:18	][ME] C24:i3.KING-20: maskeyi makinaya bağlıyor ve vizör kayıtlarını incelemeye çalışıyor
[17:33:18	]C24:RCT.YELLO-23 used command '/PM 20 evet'.
[17:33:21	]C24:i3.KING-20 rolled 16 out of 20 (+3 from Zeka).
[17:33:21	]C24:i3.KING-20 used command '/Roll intelligence'.
[17:33:32	][IT] C24:i3.KING-20: vizör kaydını hızlı bir şekilde izliyor
[17:33:37	]C24:i3.KING-20 used command '/PM 23 o zaman yapmayacağım'.
[17:33:37	]C24:RCT.YELLO-23 used command '/PlaySound ambience/3d-sounds/xen-vorts/whispertrail1.ogg 150'.
[17:33:39	][IT] C24:i3.KING-20: ne görüyor
[17:33:58	]Ace Smith entered observer.
[17:34:13	]Ace Smith exited observer at their location.
[17:34:22	][IT] C24:RCT.YELLO-23: Kendi kendine birşeyler yaşıyor gibi görünüyor
[17:34:25	][IT] C24:i3.KING-20: ne görüyor
[17:34:32	][IT] C24:i5.(X)KING-19: 19 İşgence odasında kendi kendine bir o yana bir o yana doğru gittiğini görüyorsunuz.
[17:34:40	][IT] C24:i5.(X)KING-19: Zaman zaman silah çekip etrafa bakıyor.
[17:34:47	][IC] C24:i3.KING-20: <:: Hmph. ::>
[17:35:13	]C24:i3.KING-20 used command '/PM 23 kanka buna bir şeyler yapmam lazım ya bu andan sonra devam ettirme sadece kabus görsün yada direk detaylı işlem yapayım'.
[17:35:25	][ME] C24:i5.(X)KING-19: Elini kulağına götürüp kulağını kapar sanki bir şeyi duymayı engellemeye çalışıyor.
[17:35:43	]C24:RCT.YELLO-23 used command '/PM 20 detaylı işlem nası oluo'.
[17:36:02	]C24:RCT.YELLO-23 used command '/PM 20 kabus seçeneğini seçiyorum'.
[17:36:06	]C24:i3.KING-20 used command '/PM 23 binevi beyni yıkanacak falan'.
[17:36:07	]C24:i3.KING-20 used command '/PM 23 tamam'.
